Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
DTI,FTPC,cbcl,3,F1,0.008852077,0.004855593
DTI,FTPC,cbcl,3,F2,0.0021900677,0.0046216203
DTI,FTPC,cbcl,3,F3,0.0068305773,0.0053767595
DTI,FTPC,cbcl,3,F4,-0.0019396477,0.0052482584
DTI,FTPC,cbcl,3,F5,0.0029908398,0.004990095
DTI,FTPC,cbcl,3,F6,0.005954647,0.0051955455
DTI,FTPC,cbcl,3,F7,-0.007920154,0.006573337
DTI,FTPC,cbcl,3,F8,-0.0054799602,0.0051342817
DTI,FTPC,cbcl,3,F9,-0.0009200345,0.00538771
DTI,FTPC,cbcl,3,F10,-0.0040661367,0.005533797
DTI,FTPC,cbcl,3,F11,-0.005917783,0.0049960054
DTI,FTPC,cbcl,3,F12,0.0027241772,0.0053326413
DTI,FTPC,cbcl,3,F13,0.0009790654,0.0054401727
DTI,FTPC,cbcl,3,F14,0.0016477474,0.0055889143
DTI,FTPC,cbcl,3,F15,0.007125252,0.005338488
DTI,FTPC,cbcl,3,F16,-0.0076514217,0.005159331
DTI,FTPC,cbcl,3,F17,-0.010724441,0.0057325843
DTI,FTPC,cbcl,3,F18,-0.0041520786,0.0053407447
DTI,FTPC,cbcl,3,F19,-0.0061348523,0.0057583586
DTI,FTPC,cbcl,3,F20,-0.003318534,0.0052408683
DTI,FTPC,cbcl,3,F21,-0.0025836718,0.008250097
DTI,FTPC,cbcl,3,F22,0.00027854674,0.0056520794
DTI,FTPC,cbcl,3,F23,-0.0012299175,0.0061106402
DTI,FTPC,cbcl,3,F24,-0.009096671,0.005236758
DTI,FTPC,cbcl,3,F25,-0.0061399676,0.005619639
DTI,FTPC,cbcl,3,F26,0.006490152,0.005314579
DTI,FTPC,cbcl,3,F27,0.0048804586,0.0048295264
DTI,FTPC,cbcl,3,F28,0.0019752644,0.0060188887
DTI,FTPC,cbcl,3,F29,-0.0053693913,0.004931219
DTI,FTPC,cbcl,3,F30,0.00026715492,0.0062448294
DTI,FTPC,cbcl,3,F31,0.0030724108,0.005039483
DTI,FTPC,cbcl,3,F32,-0.009671401,0.0050751437
DTI,FTPC,cbcl,3,F33,0.001156899,0.0048387363
DTI,FTPC,cbcl,3,F34,-0.0010685481,0.0054246024
DTI,FTPC,cbcl,3,F35,0.0035730232,0.005057786
DTI,FTPC,cbcl,3,F36,0.0026755251,0.0057763644
DTI,FTPC,cbcl,3,F37,-0.001538567,0.006471119
DTI,FTPC,cbcl,3,F38,-0.00835244,0.0059050885
DTI,FTPC,cbcl,3,F39,0.0015341622,0.0050337557
DTI,FTPC,cbcl,3,F40,-0.001741915,0.005207032
DTI,FTPC,cbcl,3,F41,-0.0018908787,0.004727827
DTI,FTPC,cbcl,3,F42,-0.006493697,0.0050591985
DTI,FTPC,cbcl,3,F43,-0.0063894754,0.0047287256
DTI,FTPC,cbcl,3,F44,-0.0026907094,0.0049485867
DTI,FTPC,cbcl,3,F45,0.0023732304,0.004905834
DTI,FTPC,cbcl,3,F46,-0.00070441555,0.0052172216
DTI,FTPC,cbcl,3,F47,0.0034628552,0.004879081
DTI,FTPC,cbcl,3,F48,0.009261611,0.0055666426
DTI,FTPC,cbcl,3,F49,0.00091925473,0.005074201
DTI,FTPC,cbcl,3,F50,0.013410084,0.0056558996
DTI,FTPC,cbcl,3,F51,-0.0010731063,0.0047823875
DTI,FTPC,cbcl,3,F52,-0.0016271399,0.0051364447
DTI,FTPC,cbcl,3,F53,0.005840186,0.0050133225
DTI,FTPC,cbcl,3,F54,0.01348319,0.005641848
DTI,FTPC,cbcl,3,F55,-0.0014748545,0.004513818
DTI,FTPC,cbcl,3,F56,-0.0074240156,0.006192691
DTI,FTPC,cbcl,3,F57,-0.006326691,0.0051117977
DTI,FTPC,cbcl,3,F58,-0.008937222,0.005462563
DTI,FTPC,cbcl,3,F59,-0.0019489098,0.0060398844
DTI,FTPC,cbcl,3,F60,-0.0051626293,0.0049445466
DTI,FTPC,cbcl,3,F61,-0.0010317125,0.0053197714
DTI,FTPC,cbcl,3,F62,0.0022420916,0.006612572
DTI,FTPC,cbcl,3,F63,-0.0046476927,0.0052632904
DTI,FTPC,cbcl,3,F64,-0.002379831,0.005557511
DTI,FTPC,cbcl,3,F65,-0.0074248128,0.005898243
DTI,FTPC,cbcl,3,F66,0.004006325,0.005126212
DTI,FTPC,cbcl,3,F67,-0.0030451394,0.0048251925
DTI,FTPC,cbcl,3,F68,-0.008320679,0.0052472227
DTI,FTPC,cbcl,3,F69,0.007878897,0.005239042
DTI,FTPC,cbcl,3,F70,0.0028671243,0.005004937
DTI,FTPC,cbcl,3,F71,-0.0012018713,0.0054931375
DTI,FTPC,cbcl,3,F72,0.0071404856,0.006637755
DTI,FTPC,cbcl,3,F73,-0.0017296539,0.005472828
DTI,FTPC,cbcl,3,F74,-0.0025075437,0.005241608
DTI,FTPC,cbcl,3,F75,-0.0033991318,0.0054788305
DTI,FTPC,cbcl,3,F76,-0.0012399369,0.0051460112
DTI,FTPC,cbcl,3,F77,-0.005523938,0.0048889047
DTI,FTPC,cbcl,3,F78,0.006378678,0.0050202473
DTI,FTPC,cbcl,3,F79,-0.0022695572,0.006152009
DTI,FTPC,cbcl,3,F80,-0.0031107068,0.004889785
DTI,FTPC,cbcl,3,F81,0.0068648406,0.0047098976
DTI,FTPC,cbcl,3,F82,-0.001921559,0.005375681
DTI,FTPC,cbcl,3,F83,0.003318217,0.005459177
DTI,FTPC,cbcl,3,F84,0.010276228,0.005787823
DTI,FTPC,cbcl,3,F85,0.0028242592,0.004879862
DTI,FTPC,cbcl,3,F86,0.0029846567,0.0056266924
DTI,FTPC,cbcl,3,F87,-0.0013016278,0.005516284
DTI,FTPC,cbcl,3,F88,-0.0042481883,0.0053529446
DTI,FTPC,cbcl,3,F89,0.002198888,0.006057972
DTI,FTPC,cbcl,3,F90,-0.0009910978,0.0056209485
DTI,FTPC,cbcl,3,F91,-0.0022609017,0.0052033723
DTI,FTPC,cbcl,3,F92,0.007403137,0.0055450597
DTI,FTPC,cbcl,3,F93,0.0008100485,0.0051124655
DTI,FTPC,cbcl,3,F94,0.00021996345,0.006300597
DTI,FTPC,cbcl,3,F95,-0.0009839602,0.0051689465
DTI,FTPC,cbcl,3,F96,-0.003594706,0.004943874
DTI,FTPC,cbcl,3,F97,0.0029498744,0.0052705724
DTI,FTPC,cbcl,3,F98,-0.003812043,0.005371908
DTI,FTPC,cbcl,3,F99,-0.0033913057,0.005894382
DTI,FTPC,cbcl,3,F100,0.002609184,0.0054012067
DTI,FTPC,cbcl,3,F101,0.010235865,0.0054591377
DTI,FTPC,cbcl,3,F102,-0.002149396,0.005263316
DTI,FTPC,cbcl,3,F103,0.0032382112,0.0047181984
DTI,FTPC,cbcl,3,F104,-0.005699294,0.0054083355
DTI,FTPC,cbcl,3,F105,-0.0018484191,0.0048823347
DTI,FTPC,cbcl,3,F106,0.00072579866,0.0046176943
DTI,FTPC,cbcl,3,F107,0.000113350376,0.005073933
DTI,FTPC,cbcl,3,F108,-0.0020912588,0.0057273
DTI,FTPC,cbcl,3,F109,-0.0068908576,0.005547316
DTI,FTPC,cbcl,3,F110,0.0020112908,0.005387977
DTI,FTPC,cbcl,3,F111,-0.004029679,0.005077463
DTI,FTPC,cbcl,3,F112,-0.002811033,0.005434306
DTI,FTPC,cbcl,3,F113,0.0013542929,0.0048337006
DTI,FTPC,cbcl,3,F114,-2.8082863e-05,0.0051383628
DTI,FTPC,cbcl,3,F115,0.005334514,0.005069799
DTI,FTPC,cbcl,3,F116,0.003361148,0.0059440024
DTI,FTPC,cbcl,3,F117,0.0021177835,0.005068107
DTI,FTPC,cbcl,3,F118,-0.0030352601,0.005021025
DTI,FTPC,cbcl,3,F119,0.0008851491,0.0051898593
DTI,FTPC,cbcl,3,F120,0.00961318,0.0059139584
DTI,FTPC,cbcl,3,F121,0.0005579469,0.0049794316
DTI,FTPC,cbcl,3,F122,-0.0040664203,0.005409385
DTI,FTPC,cbcl,3,F123,-0.0017749793,0.005637223
DTI,FTPC,cbcl,3,F124,0.013280272,0.0057986784
