outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
2,6e-06,3,-0.01794588565826416,-0.000690413392024968,-0.019669175148010254,-0.003955548305445523,-0.00020231008529663085,0.0035734686531387894,0.05211968492374808,0.022637371554245955
