outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
2,8e-06,116,0.036052703857421875,0.20760087736382948,-0.0009849071502685547,0.052933951713866646,0.002811253070831299,0.0026423160299853528,0.05957578076419171,0.02299912579379801
