outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,2e-06,190,0.0107517838478088,0.1082654408648264,0.0016869306564331,0.0449586557216077,-0.0015944838523864,0.0019977047721053,0.0267015368436793,0.0085980513574074
2,6e-06,3,-0.0179458856582641,-0.0006904133920249,-0.0196691751480102,-0.0039555483054455,-0.0002023100852966,0.0035734686531387,0.052119684923748,0.0226373715542459
3,6e-06,114,0.0328120589256286,0.1972526399793185,0.0032283067703247,0.065204206990806,0.0011029839515686,0.0033095408588344,0.0481498590496495,0.0255846760510628
4,2e-06,1000,0.0196360945701599,0.152221428391387,0.0035526156425476,0.0613336467690114,0.0026634216308593,0.0047722642008646,0.0582498203010009,0.0282342979105543
5,8e-06,142,0.0467968583106994,0.2360673549231033,0.0042373538017272,0.0750652845852367,0.0027587413787841,0.0069567477522261,0.0631065406092748,0.0360886816167215
