outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
5,1,{'lr': 2e-06},687,0.025989055633544922,0.1749056929852208,0.006710350513458252,0.08680655363391808
5,2,{'lr': 4e-06},140,0.03151577711105347,0.1901463791794296,0.006235301494598389,0.08370821544084373
5,3,{'lr': 6e-06},74,0.023364007472991943,0.1608583469181831,0.0039296746253967285,0.06784542667301889
5,4,{'lr': 8e-06},62,0.028806686401367188,0.17952307618776617,-0.003834366798400879,0.03732461340541652
5,5,{'lr': 1e-05},95,0.054361164569854736,0.2478140476261173,0.01610398292541504,0.13074662638969864
