Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTP,cbcl,5,F1,-0.001450721,0.004180267
SMRI,FTP,cbcl,5,F2,0.0025658235,0.0034541867
SMRI,FTP,cbcl,5,F3,0.0018216498,0.00397006
SMRI,FTP,cbcl,5,F4,-0.0023276054,0.0044893664
SMRI,FTP,cbcl,5,F5,-0.000875385,0.004150443
SMRI,FTP,cbcl,5,F6,-0.0022138718,0.0038977824
SMRI,FTP,cbcl,5,F7,0.0022869231,0.0044470076
SMRI,FTP,cbcl,5,F8,-0.0056974865,0.005616256
SMRI,FTP,cbcl,5,F9,-0.0013680891,0.0038264135
SMRI,FTP,cbcl,5,F10,0.0022064138,0.0037995714
SMRI,FTP,cbcl,5,F11,-0.0018678672,0.0039757323
SMRI,FTP,cbcl,5,F12,0.008742297,0.0039656446
SMRI,FTP,cbcl,5,F13,-0.0019156754,0.0038849919
SMRI,FTP,cbcl,5,F14,-0.00063654716,0.0043570236
SMRI,FTP,cbcl,5,F15,0.0012215015,0.0044176327
SMRI,FTP,cbcl,5,F16,-0.0011853589,0.003973285
SMRI,FTP,cbcl,5,F17,0.0047886004,0.004226084
SMRI,FTP,cbcl,5,F18,0.001440452,0.0043203323
SMRI,FTP,cbcl,5,F19,0.0023708758,0.00404947
SMRI,FTP,cbcl,5,F20,0.00020875674,0.004086464
SMRI,FTP,cbcl,5,F21,0.0024884602,0.0040101954
SMRI,FTP,cbcl,5,F22,-0.00084323826,0.004337779
SMRI,FTP,cbcl,5,F23,-0.001467893,0.0038699606
SMRI,FTP,cbcl,5,F24,0.0025705132,0.0038630082
SMRI,FTP,cbcl,5,F25,-0.0020611715,0.0047083
SMRI,FTP,cbcl,5,F26,0.0069233994,0.0055450504
SMRI,FTP,cbcl,5,F27,0.0016745925,0.0046172594
SMRI,FTP,cbcl,5,F28,-0.0005137772,0.0039764144
SMRI,FTP,cbcl,5,F29,0.0031259698,0.004101342
SMRI,FTP,cbcl,5,F30,0.0049551176,0.0042580445
SMRI,FTP,cbcl,5,F31,-0.0038972676,0.004496649
SMRI,FTP,cbcl,5,F32,-0.001766087,0.0041024107
SMRI,FTP,cbcl,5,F33,-0.007988725,0.0046756305
SMRI,FTP,cbcl,5,F34,-0.0018378238,0.0040367395
SMRI,FTP,cbcl,5,F35,0.0006035692,0.005518187
SMRI,FTP,cbcl,5,F36,0.0029923355,0.004448978
SMRI,FTP,cbcl,5,F37,0.0007039838,0.004166066
SMRI,FTP,cbcl,5,F38,-0.0008983969,0.003941616
SMRI,FTP,cbcl,5,F39,4.008067e-05,0.0040378645
SMRI,FTP,cbcl,5,F40,0.0010654498,0.004582816
SMRI,FTP,cbcl,5,F41,-0.0050857007,0.004219174
SMRI,FTP,cbcl,5,F42,-0.0011110329,0.005105882
SMRI,FTP,cbcl,5,F43,-0.0062002386,0.0045879064
