Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTPC,cbcl,4,F1,-0.002149724,0.0057781627
SMRI,FTPC,cbcl,4,F2,0.004122906,0.0061588986
SMRI,FTPC,cbcl,4,F3,-0.0068567004,0.0075683114
SMRI,FTPC,cbcl,4,F4,-0.0051878905,0.006384362
SMRI,FTPC,cbcl,4,F5,-0.0067649097,0.0064650974
SMRI,FTPC,cbcl,4,F6,0.0047021178,0.0066275815
SMRI,FTPC,cbcl,4,F7,0.011316408,0.006431649
SMRI,FTPC,cbcl,4,F8,-0.015531869,0.006346192
SMRI,FTPC,cbcl,4,F9,-0.007962362,0.0058531933
SMRI,FTPC,cbcl,4,F10,0.0006412176,0.006714075
SMRI,FTPC,cbcl,4,F11,-0.009098135,0.006297874
SMRI,FTPC,cbcl,4,F12,0.000908007,0.007284278
SMRI,FTPC,cbcl,4,F13,-0.010026601,0.006874076
SMRI,FTPC,cbcl,4,F14,-0.004418107,0.0060143406
SMRI,FTPC,cbcl,4,F15,0.012834863,0.008167353
SMRI,FTPC,cbcl,4,F16,0.0037205007,0.006013616
SMRI,FTPC,cbcl,4,F17,0.00860053,0.006078258
SMRI,FTPC,cbcl,4,F18,-0.0036769472,0.0054769767
SMRI,FTPC,cbcl,4,F19,-0.0011484278,0.005469618
SMRI,FTPC,cbcl,4,F20,0.011787133,0.006525089
SMRI,FTPC,cbcl,4,F21,0.009652785,0.0068903873
SMRI,FTPC,cbcl,4,F22,-0.0064158803,0.0076600527
SMRI,FTPC,cbcl,4,F23,-0.0029539694,0.00803736
SMRI,FTPC,cbcl,4,F24,0.005507033,0.0047900043
SMRI,FTPC,cbcl,4,F25,-0.002019824,0.0064617884
SMRI,FTPC,cbcl,4,F26,-0.0032178846,0.006280198
SMRI,FTPC,cbcl,4,F27,-0.0031981461,0.0054156184
SMRI,FTPC,cbcl,4,F28,-0.004686205,0.0062825624
SMRI,FTPC,cbcl,4,F29,0.01184629,0.006998435
SMRI,FTPC,cbcl,4,F30,-0.010377128,0.0069626076
SMRI,FTPC,cbcl,4,F31,-0.0074014748,0.0057929475
SMRI,FTPC,cbcl,4,F32,-0.0017904503,0.0060033766
SMRI,FTPC,cbcl,4,F33,-0.005404425,0.006028663
SMRI,FTPC,cbcl,4,F34,0.0034966685,0.006309091
SMRI,FTPC,cbcl,4,F35,-0.0047629834,0.006725823
SMRI,FTPC,cbcl,4,F36,-0.008441518,0.007219202
SMRI,FTPC,cbcl,4,F37,-0.008084206,0.0064485692
SMRI,FTPC,cbcl,4,F38,0.0022380315,0.0058246083
SMRI,FTPC,cbcl,4,F39,-0.0029226886,0.005562353
SMRI,FTPC,cbcl,4,F40,0.0012211336,0.006810048
SMRI,FTPC,cbcl,4,F41,-0.010692376,0.007771971
SMRI,FTPC,cbcl,4,F42,0.0031767865,0.0055980957
SMRI,FTPC,cbcl,4,F43,-0.017834721,0.007284702
SMRI,FTPC,cbcl,4,F44,0.005706111,0.006378091
SMRI,FTPC,cbcl,4,F45,-0.005383343,0.006591655
SMRI,FTPC,cbcl,4,F46,-0.0068898727,0.0059326338
SMRI,FTPC,cbcl,4,F47,0.0025250758,0.0055965777
SMRI,FTPC,cbcl,4,F48,-0.0023888508,0.0063026263
SMRI,FTPC,cbcl,4,F49,0.010218337,0.008349791
SMRI,FTPC,cbcl,4,F50,0.006353644,0.0062962654
SMRI,FTPC,cbcl,4,F51,-0.0161086,0.00751457
SMRI,FTPC,cbcl,4,F52,-0.0017595027,0.006056939
SMRI,FTPC,cbcl,4,F53,0.0039300583,0.007876931
SMRI,FTPC,cbcl,4,F54,0.00033664668,0.007565152
SMRI,FTPC,cbcl,4,F55,-0.0012657142,0.0067679803
SMRI,FTPC,cbcl,4,F56,0.00073266507,0.0058189104
SMRI,FTPC,cbcl,4,F57,-0.00077447115,0.0062721097
SMRI,FTPC,cbcl,4,F58,0.0030907255,0.0063275243
SMRI,FTPC,cbcl,4,F59,-0.003506751,0.00562206
SMRI,FTPC,cbcl,4,F60,0.0011011284,0.0061499956
SMRI,FTPC,cbcl,4,F61,0.0037529662,0.006025625
SMRI,FTPC,cbcl,4,F62,0.0028417795,0.0061273333
SMRI,FTPC,cbcl,4,F63,-0.0055981684,0.0055079116
SMRI,FTPC,cbcl,4,F64,0.0003865419,0.005789823
SMRI,FTPC,cbcl,4,F65,0.0072605293,0.006531575
SMRI,FTPC,cbcl,4,F66,-0.009509738,0.0066914433
SMRI,FTPC,cbcl,4,F67,0.0036691334,0.0063664257
