outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
5,1,{'lr': 2e-06},1000,0.015368342399597168,0.13186196037466844,0.011660516262054443,0.1314353907775445
5,2,{'lr': 4e-06},106,0.017011404037475586,0.13664130003142846,0.0028849244117736816,0.058576459532350175
5,3,{'lr': 6e-06},3,-0.004926085472106934,0.023318882772675555,0.0020335912704467773,0.048416658549944536
5,4,{'lr': 8e-06},77,0.02538055181503296,0.1698317686862653,-0.007945895195007324,0.011013506714178096
5,5,{'lr': 1e-05},114,0.03881913423538208,0.21659927265053563,0.014439046382904053,0.12187868072156949
