Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTPC,cbcl,5,F1,-0.0041099065,0.0039260136
SMRI,FTPC,cbcl,5,F2,0.002188674,0.0044587087
SMRI,FTPC,cbcl,5,F3,-0.00032619303,0.0043534446
SMRI,FTPC,cbcl,5,F4,0.006708969,0.0038261646
SMRI,FTPC,cbcl,5,F5,-0.003826126,0.0053405785
SMRI,FTPC,cbcl,5,F6,-0.00010177821,0.004452343
SMRI,FTPC,cbcl,5,F7,0.005494885,0.004399873
SMRI,FTPC,cbcl,5,F8,-0.0029615047,0.0046840347
SMRI,FTPC,cbcl,5,F9,0.0006321401,0.00421107
SMRI,FTPC,cbcl,5,F10,0.0034445592,0.004782454
SMRI,FTPC,cbcl,5,F11,-0.0034914126,0.004537529
SMRI,FTPC,cbcl,5,F12,0.0037399048,0.0045603993
SMRI,FTPC,cbcl,5,F13,0.0004910441,0.0042838953
SMRI,FTPC,cbcl,5,F14,0.0018594811,0.003993099
SMRI,FTPC,cbcl,5,F15,0.0013984045,0.0042987675
SMRI,FTPC,cbcl,5,F16,-0.0032099795,0.0038137508
SMRI,FTPC,cbcl,5,F17,0.0027822636,0.0038948497
SMRI,FTPC,cbcl,5,F18,0.0023992506,0.0047536506
SMRI,FTPC,cbcl,5,F19,-0.0019057286,0.0039789863
SMRI,FTPC,cbcl,5,F20,0.0026116413,0.0041081524
SMRI,FTPC,cbcl,5,F21,0.008823864,0.005032956
SMRI,FTPC,cbcl,5,F22,-0.0035713445,0.004234978
SMRI,FTPC,cbcl,5,F23,-0.0035166678,0.004578564
SMRI,FTPC,cbcl,5,F24,0.004375643,0.0044320878
SMRI,FTPC,cbcl,5,F25,0.0040637646,0.0040956084
SMRI,FTPC,cbcl,5,F26,0.0006222415,0.004476814
SMRI,FTPC,cbcl,5,F27,0.0008965838,0.005304512
SMRI,FTPC,cbcl,5,F28,-0.00018268958,0.004563223
SMRI,FTPC,cbcl,5,F29,-0.0049102907,0.0054271473
SMRI,FTPC,cbcl,5,F30,-0.00050067663,0.0044064317
SMRI,FTPC,cbcl,5,F31,-0.0043404154,0.0040420936
SMRI,FTPC,cbcl,5,F32,4.126129e-05,0.004525336
SMRI,FTPC,cbcl,5,F33,0.0017390441,0.0040853196
SMRI,FTPC,cbcl,5,F34,0.0003952501,0.0049525127
SMRI,FTPC,cbcl,5,F35,-0.0012687963,0.0047022235
SMRI,FTPC,cbcl,5,F36,-0.008064782,0.0042823036
SMRI,FTPC,cbcl,5,F37,-0.0048055802,0.004342201
SMRI,FTPC,cbcl,5,F38,-0.00025000641,0.004609109
SMRI,FTPC,cbcl,5,F39,-0.0077256495,0.0051339213
SMRI,FTPC,cbcl,5,F40,0.0047956384,0.0048063435
