Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,cbcl,2,F1,0.0038744204,0.0073363646
SMRI,FTC,cbcl,2,F2,0.0050369287,0.0064127007
SMRI,FTC,cbcl,2,F3,0.0055565834,0.0067444467
SMRI,FTC,cbcl,2,F4,0.0061915233,0.008130054
SMRI,FTC,cbcl,2,F5,0.00020926977,0.007180659
SMRI,FTC,cbcl,2,F6,-0.0027256673,0.0076790894
SMRI,FTC,cbcl,2,F7,0.0031752451,0.0064006103
SMRI,FTC,cbcl,2,F8,-0.007753648,0.0075796456
SMRI,FTC,cbcl,2,F9,0.007103421,0.00733499
SMRI,FTC,cbcl,2,F10,0.0032700694,0.0064843935
SMRI,FTC,cbcl,2,F11,-0.00042615473,0.0062072766
SMRI,FTC,cbcl,2,F12,-0.0018611165,0.0066361288
SMRI,FTC,cbcl,2,F13,-0.0053020963,0.0071175806
SMRI,FTC,cbcl,2,F14,-0.0020964274,0.007675378
SMRI,FTC,cbcl,2,F15,0.011720921,0.0084925415
SMRI,FTC,cbcl,2,F16,-0.0013191194,0.006964203
SMRI,FTC,cbcl,2,F17,0.0061010458,0.0066563804
SMRI,FTC,cbcl,2,F18,-0.0036323236,0.0080219135
SMRI,FTC,cbcl,2,F19,0.0013672067,0.007456875
SMRI,FTC,cbcl,2,F20,0.0011294106,0.00751614
SMRI,FTC,cbcl,2,F21,0.00679924,0.0065018763
SMRI,FTC,cbcl,2,F22,0.004172961,0.0064509837
SMRI,FTC,cbcl,2,F23,-1.2251013e-07,0.007519318
SMRI,FTC,cbcl,2,F24,-0.004163402,0.0055701635
SMRI,FTC,cbcl,2,F25,0.00632685,0.007372291
SMRI,FTC,cbcl,2,F26,0.008987877,0.0072443187
SMRI,FTC,cbcl,2,F27,-0.0076100323,0.010310258
SMRI,FTC,cbcl,2,F28,-0.0035902797,0.006541485
SMRI,FTC,cbcl,2,F29,0.00029660613,0.0060296506
SMRI,FTC,cbcl,2,F30,0.007468568,0.0072733094
SMRI,FTC,cbcl,2,F31,0.004493288,0.0061073364
SMRI,FTC,cbcl,2,F32,0.0031439522,0.007290736
SMRI,FTC,cbcl,2,F33,0.009885658,0.0061501637
SMRI,FTC,cbcl,2,F34,-0.007016504,0.0058962815
SMRI,FTC,cbcl,2,F35,-0.012016917,0.008972726
SMRI,FTC,cbcl,2,F36,-0.009484153,0.008445672
SMRI,FTC,cbcl,2,F37,-0.0010849745,0.00791302
SMRI,FTC,cbcl,2,F38,-0.002709393,0.009140021
SMRI,FTC,cbcl,2,F39,0.00353958,0.010056808
SMRI,FTC,cbcl,2,F40,0.004072494,0.0075926385
SMRI,FTC,cbcl,2,F41,-0.0015571619,0.0068339263
SMRI,FTC,cbcl,2,F42,-0.00035475646,0.00634412
SMRI,FTC,cbcl,2,F43,-0.0039775795,0.006885507
SMRI,FTC,cbcl,2,F44,-2.3959916e-05,0.006684311
SMRI,FTC,cbcl,2,F45,-0.00070225267,0.00760437
SMRI,FTC,cbcl,2,F46,-0.0009434415,0.0062504294
SMRI,FTC,cbcl,2,F47,-0.002443356,0.0069436943
SMRI,FTC,cbcl,2,F48,-0.0048260256,0.0074721524
SMRI,FTC,cbcl,2,F49,0.009933942,0.0062899585
SMRI,FTC,cbcl,2,F50,0.0064364714,0.0068116733
SMRI,FTC,cbcl,2,F51,-0.00918319,0.006481528
SMRI,FTC,cbcl,2,F52,-0.006273392,0.0067945793
SMRI,FTC,cbcl,2,F53,-0.014837843,0.007014318
SMRI,FTC,cbcl,2,F54,-0.002203609,0.009463447
SMRI,FTC,cbcl,2,F55,0.0069726743,0.0064714197
SMRI,FTC,cbcl,2,F56,-0.010319175,0.0065229046
SMRI,FTC,cbcl,2,F57,-0.0011095471,0.006589746
SMRI,FTC,cbcl,2,F58,0.0074588577,0.006164251
SMRI,FTC,cbcl,2,F59,-0.0059532793,0.0074913576
SMRI,FTC,cbcl,2,F60,0.0021207957,0.005801607
SMRI,FTC,cbcl,2,F61,-0.0011524819,0.0071387137
SMRI,FTC,cbcl,2,F62,0.002250894,0.0065509127
SMRI,FTC,cbcl,2,F63,-0.016631681,0.006957588
SMRI,FTC,cbcl,2,F64,-0.0013294659,0.009009306
SMRI,FTC,cbcl,2,F65,0.0074823084,0.006852207
SMRI,FTC,cbcl,2,F66,-0.013989058,0.008942733
SMRI,FTC,cbcl,2,F67,-0.0046674637,0.0064595686
SMRI,FTC,cbcl,2,F68,0.0007287329,0.0065357634
SMRI,FTC,cbcl,2,F69,0.0035493744,0.006967345
SMRI,FTC,cbcl,2,F70,-0.012373817,0.006406319
SMRI,FTC,cbcl,2,F71,0.005549694,0.0060274643
SMRI,FTC,cbcl,2,F72,0.0037617693,0.006843277
SMRI,FTC,cbcl,2,F73,-0.004234648,0.006046891
SMRI,FTC,cbcl,2,F74,0.006937892,0.0058677928
SMRI,FTC,cbcl,2,F75,0.0061259503,0.006409173
SMRI,FTC,cbcl,2,F76,-0.0035999122,0.0069511435
SMRI,FTC,cbcl,2,F77,-0.0042212517,0.006339866
SMRI,FTC,cbcl,2,F78,0.0004763452,0.0072725443
SMRI,FTC,cbcl,2,F79,0.0018776377,0.007356711
SMRI,FTC,cbcl,2,F80,0.0008598633,0.006372418
SMRI,FTC,cbcl,2,F81,0.0003668028,0.0066422205
SMRI,FTC,cbcl,2,F82,0.00033572345,0.0073985774
SMRI,FTC,cbcl,2,F83,-0.0015235166,0.008560351
SMRI,FTC,cbcl,2,F84,-0.00086342177,0.0070282375
SMRI,FTC,cbcl,2,F85,-0.0005919109,0.0069768424
SMRI,FTC,cbcl,2,F86,-0.002451377,0.0060130004
SMRI,FTC,cbcl,2,F87,0.008271293,0.0069826143
SMRI,FTC,cbcl,2,F88,-0.003919202,0.0071188686
SMRI,FTC,cbcl,2,F89,0.003667033,0.0064655426
SMRI,FTC,cbcl,2,F90,0.0064497627,0.006736598
SMRI,FTC,cbcl,2,F91,-0.010637538,0.0063707293
SMRI,FTC,cbcl,2,F92,-0.0053860494,0.0068530934
SMRI,FTC,cbcl,2,F93,-0.003687913,0.006493997
SMRI,FTC,cbcl,2,F94,-0.00083626417,0.007629048
SMRI,FTC,cbcl,2,F95,-0.0054386547,0.006277329
SMRI,FTC,cbcl,2,F96,0.0001704851,0.0074388757
SMRI,FTC,cbcl,2,F97,0.00929232,0.009174466
SMRI,FTC,cbcl,2,F98,0.004564736,0.0056132767
SMRI,FTC,cbcl,2,F99,0.0042198766,0.007534344
SMRI,FTC,cbcl,2,F100,-0.0042011775,0.006690888
SMRI,FTC,cbcl,2,F101,0.007176571,0.006549646
SMRI,FTC,cbcl,2,F102,0.004521989,0.006623341
SMRI,FTC,cbcl,2,F103,0.004623622,0.006358687
SMRI,FTC,cbcl,2,F104,-0.005814674,0.0076243775
SMRI,FTC,cbcl,2,F105,-0.0018308,0.008450969
SMRI,FTC,cbcl,2,F106,0.00570478,0.0065074353
SMRI,FTC,cbcl,2,F107,0.008471322,0.007324938
SMRI,FTC,cbcl,2,F108,-0.007560582,0.0067831757
SMRI,FTC,cbcl,2,F109,-0.0034712355,0.006848348
SMRI,FTC,cbcl,2,F110,0.0002689357,0.006866169
SMRI,FTC,cbcl,2,F111,0.0010455156,0.0060542924
SMRI,FTC,cbcl,2,F112,0.010053594,0.007209671
SMRI,FTC,cbcl,2,F113,-0.008867391,0.006152287
SMRI,FTC,cbcl,2,F114,0.001658541,0.006555819
SMRI,FTC,cbcl,2,F115,0.008751823,0.0071337926
SMRI,FTC,cbcl,2,F116,-0.0005726268,0.008163302
SMRI,FTC,cbcl,2,F117,-0.006366055,0.006064742
SMRI,FTC,cbcl,2,F118,-0.0076003,0.006321193
SMRI,FTC,cbcl,2,F119,-0.010896324,0.007187637
SMRI,FTC,cbcl,2,F120,-0.004959846,0.006935083
SMRI,FTC,cbcl,2,F121,-0.0017985909,0.0062499526
SMRI,FTC,cbcl,2,F122,-0.00029497073,0.0059532113
SMRI,FTC,cbcl,2,F123,0.009228402,0.008618263
SMRI,FTC,cbcl,2,F124,-0.015013655,0.0075167683
SMRI,FTC,cbcl,2,F125,0.008761381,0.007765342
SMRI,FTC,cbcl,2,F126,-0.0058788145,0.0069365664
SMRI,FTC,cbcl,2,F127,-0.003446732,0.0067982553
SMRI,FTC,cbcl,2,F128,-0.0102278935,0.0068983478
SMRI,FTC,cbcl,2,F129,0.0020916443,0.008841934
SMRI,FTC,cbcl,2,F130,-0.012929652,0.0066039735
SMRI,FTC,cbcl,2,F131,0.00021558341,0.0074807336
SMRI,FTC,cbcl,2,F132,-0.00010504667,0.006891952
SMRI,FTC,cbcl,2,F133,-0.0070688166,0.0073622135
SMRI,FTC,cbcl,2,F134,-0.007824277,0.007118241
SMRI,FTC,cbcl,2,F135,-0.00037346373,0.006001141
SMRI,FTC,cbcl,2,F136,-0.008345548,0.00878993
SMRI,FTC,cbcl,2,F137,0.003642954,0.009306763
SMRI,FTC,cbcl,2,F138,0.005647337,0.0068249917
SMRI,FTC,cbcl,2,F139,0.002641516,0.0072650705
SMRI,FTC,cbcl,2,F140,0.0026257327,0.006548336
SMRI,FTC,cbcl,2,F141,0.0034737075,0.00845627
SMRI,FTC,cbcl,2,F142,0.0088402685,0.0060006306
SMRI,FTC,cbcl,2,F143,0.0021487258,0.0066664107
SMRI,FTC,cbcl,2,F144,0.008193391,0.008140226
SMRI,FTC,cbcl,2,F145,-0.003287728,0.0072643794
SMRI,FTC,cbcl,2,F146,-0.006994008,0.00913764
SMRI,FTC,cbcl,2,F147,-0.0011276791,0.0058230124
SMRI,FTC,cbcl,2,F148,-0.002045717,0.0062544714
SMRI,FTC,cbcl,2,F149,0.00024943752,0.008100136
SMRI,FTC,cbcl,2,F150,-0.0074352096,0.006545934
SMRI,FTC,cbcl,2,F151,0.005759397,0.0060619344
SMRI,FTC,cbcl,2,F152,0.007097988,0.006488089
SMRI,FTC,cbcl,2,F153,-0.0047382,0.0064033787
SMRI,FTC,cbcl,2,F154,0.011730768,0.0078123915
SMRI,FTC,cbcl,2,F155,-0.007513474,0.00791433
SMRI,FTC,cbcl,2,F156,-0.0013816569,0.0060604494
SMRI,FTC,cbcl,2,F157,-0.00096068013,0.007114755
SMRI,FTC,cbcl,2,F158,-0.011803854,0.0068764305
SMRI,FTC,cbcl,2,F159,0.0067825187,0.006679695
SMRI,FTC,cbcl,2,F160,0.0061326483,0.006830562
SMRI,FTC,cbcl,2,F161,0.0016127805,0.007024408
SMRI,FTC,cbcl,2,F162,-0.006957956,0.0067867488
SMRI,FTC,cbcl,2,F163,0.014349177,0.006808084
SMRI,FTC,cbcl,2,F164,-0.0025256139,0.0067038448
SMRI,FTC,cbcl,2,F165,-0.004496398,0.007977432
SMRI,FTC,cbcl,2,F166,0.006511192,0.0071379314
SMRI,FTC,cbcl,2,F167,0.0023978287,0.0075648185
SMRI,FTC,cbcl,2,T1,-0.0113338195,0.0059785214
SMRI,FTC,cbcl,2,T2,-0.005297299,0.0055161696
SMRI,FTC,cbcl,2,T3,-0.007307766,0.007595191
SMRI,FTC,cbcl,2,T4,0.004577254,0.006606653
SMRI,FTC,cbcl,2,T5,-0.012448184,0.007977881
SMRI,FTC,cbcl,2,T6,0.0073044435,0.0066369507
SMRI,FTC,cbcl,2,T7,-0.0069964286,0.0066039204
SMRI,FTC,cbcl,2,T8,0.011632482,0.006843769
SMRI,FTC,cbcl,2,T9,-0.016298607,0.009104677
SMRI,FTC,cbcl,2,T10,-0.0025443556,0.008582212
SMRI,FTC,cbcl,2,T11,-0.0017042164,0.0069180015
SMRI,FTC,cbcl,2,T12,-0.0025723502,0.0062185647
SMRI,FTC,cbcl,2,C1,0.012532596,0.0073360503
SMRI,FTC,cbcl,2,C2,0.0019506876,0.0072593736
SMRI,FTC,cbcl,2,C3,0.015733445,0.006236204
SMRI,FTC,cbcl,2,C4,-0.0057538697,0.00620996
SMRI,FTC,cbcl,2,C5,-0.0009481236,0.007157635
SMRI,FTC,cbcl,2,C6,-0.011482913,0.0074206474
SMRI,FTC,cbcl,2,C7,-0.00047928267,0.006290765
SMRI,FTC,cbcl,2,C8,0.005129982,0.007788661
SMRI,FTC,cbcl,2,C9,0.001981018,0.0066607823
SMRI,FTC,cbcl,2,C10,-0.0012444395,0.0065955743
SMRI,FTC,cbcl,2,C11,0.0090555465,0.006452421
SMRI,FTC,cbcl,2,C12,-0.0031169371,0.0067771594
SMRI,FTC,cbcl,2,C13,0.0019848917,0.0062063406
SMRI,FTC,cbcl,2,C14,0.014550707,0.007946633
SMRI,FTC,cbcl,2,C15,-0.0058574243,0.006954033
SMRI,FTC,cbcl,2,C16,-0.009153821,0.008110844
SMRI,FTC,cbcl,2,C17,0.002491199,0.0063296272
SMRI,FTC,cbcl,2,C18,0.0125961695,0.007080992
SMRI,FTC,cbcl,2,C19,-0.0045333216,0.006455597
SMRI,FTC,cbcl,2,C20,0.002681479,0.00672275
SMRI,FTC,cbcl,2,C21,-0.00091855513,0.0069585578
SMRI,FTC,cbcl,2,C22,-0.012464536,0.008262546
SMRI,FTC,cbcl,2,C23,-0.0068892427,0.0064769224
SMRI,FTC,cbcl,2,C24,-0.008308081,0.0065249894
SMRI,FTC,cbcl,2,C25,0.0093589965,0.006569709
SMRI,FTC,cbcl,2,C26,0.0032694964,0.005924449
SMRI,FTC,cbcl,2,C27,-0.0016032046,0.007130878
SMRI,FTC,cbcl,2,C28,-0.00429681,0.00707109
SMRI,FTC,cbcl,2,C29,0.011393474,0.0059468886
SMRI,FTC,cbcl,2,C30,0.009061731,0.0070487433
SMRI,FTC,cbcl,2,C31,0.002345699,0.0079999985
SMRI,FTC,cbcl,2,R1,0.01846052,0.0073186113
