Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,cbcl,5,F1,0.0012671198,0.0059044794
SMRI,FTC,cbcl,5,F2,0.0030422036,0.005380753
SMRI,FTC,cbcl,5,F3,0.0032883773,0.0070436313
SMRI,FTC,cbcl,5,F4,0.0054351147,0.0058216294
SMRI,FTC,cbcl,5,F5,-0.005622399,0.0058618486
SMRI,FTC,cbcl,5,F6,0.0018008975,0.0054632737
SMRI,FTC,cbcl,5,F7,0.0017883842,0.006234159
SMRI,FTC,cbcl,5,F8,-0.008961677,0.006580256
SMRI,FTC,cbcl,5,F9,-0.0046257074,0.0058566714
SMRI,FTC,cbcl,5,F10,-0.00310475,0.0060943128
SMRI,FTC,cbcl,5,F11,0.0035079273,0.0065664453
SMRI,FTC,cbcl,5,F12,-0.0015312425,0.0056487634
SMRI,FTC,cbcl,5,F13,-0.00505532,0.0057052765
SMRI,FTC,cbcl,5,F14,-0.001793863,0.0055974578
SMRI,FTC,cbcl,5,F15,0.0068541067,0.0064667636
SMRI,FTC,cbcl,5,F16,0.00027747705,0.0059805163
SMRI,FTC,cbcl,5,F17,0.0024911761,0.0071286503
SMRI,FTC,cbcl,5,F18,-0.0064104293,0.0055452567
SMRI,FTC,cbcl,5,F19,-0.0027407627,0.005080767
SMRI,FTC,cbcl,5,F20,-0.00082566915,0.005560831
SMRI,FTC,cbcl,5,F21,0.0037105405,0.0060179643
SMRI,FTC,cbcl,5,F22,0.0038299635,0.0072040246
SMRI,FTC,cbcl,5,F23,-0.0011164095,0.0051584127
SMRI,FTC,cbcl,5,F24,-0.0013116555,0.0058790953
SMRI,FTC,cbcl,5,F25,0.002139594,0.0061922297
SMRI,FTC,cbcl,5,F26,0.0060687438,0.00681247
SMRI,FTC,cbcl,5,F27,0.0036371453,0.0058664056
SMRI,FTC,cbcl,5,F28,0.0023435235,0.005134994
SMRI,FTC,cbcl,5,F29,0.001962812,0.006222732
SMRI,FTC,cbcl,5,F30,-0.0055862814,0.005130573
SMRI,FTC,cbcl,5,F31,-0.001905261,0.0053416113
SMRI,FTC,cbcl,5,F32,0.00033591612,0.005416843
SMRI,FTC,cbcl,5,F33,0.0023471955,0.005914956
SMRI,FTC,cbcl,5,F34,2.0896949e-05,0.0065301037
SMRI,FTC,cbcl,5,F35,0.0011306296,0.005971688
SMRI,FTC,cbcl,5,F36,-0.002164813,0.0059083686
SMRI,FTC,cbcl,5,F37,0.0031135466,0.0052546435
SMRI,FTC,cbcl,5,F38,-0.002265492,0.0063390075
SMRI,FTC,cbcl,5,F39,-0.0034483545,0.005948703
SMRI,FTC,cbcl,5,F40,-1.8572111e-05,0.005530748
SMRI,FTC,cbcl,5,F41,-0.011198404,0.005836182
SMRI,FTC,cbcl,5,F42,-0.005612046,0.00483276
SMRI,FTC,cbcl,5,F43,-0.0059772697,0.005951067
SMRI,FTC,cbcl,5,F44,0.0052906508,0.0060178107
SMRI,FTC,cbcl,5,F45,0.0017754551,0.0055018035
SMRI,FTC,cbcl,5,F46,-0.0045881458,0.0054827784
SMRI,FTC,cbcl,5,F47,0.0035417462,0.006355437
SMRI,FTC,cbcl,5,F48,-0.0009319188,0.006431837
SMRI,FTC,cbcl,5,F49,0.010716178,0.0058941892
SMRI,FTC,cbcl,5,F50,0.0008848803,0.006503605
SMRI,FTC,cbcl,5,F51,-0.0054994,0.006812555
