Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,cbcl,4,F1,0.0047227805,0.004674394
SMRI,FTC,cbcl,4,F2,-0.0057576713,0.004686768
SMRI,FTC,cbcl,4,F3,-0.0032624064,0.005580358
SMRI,FTC,cbcl,4,F4,-0.0076133134,0.0054621897
SMRI,FTC,cbcl,4,F5,0.0012478861,0.005641168
SMRI,FTC,cbcl,4,F6,-0.00071799336,0.0058339434
SMRI,FTC,cbcl,4,F7,1.4604383e-05,0.0050283438
SMRI,FTC,cbcl,4,F8,-0.0013941957,0.0050999913
SMRI,FTC,cbcl,4,F9,-0.006381269,0.0054083425
SMRI,FTC,cbcl,4,F10,0.004426069,0.005191863
SMRI,FTC,cbcl,4,F11,-0.005205744,0.00540607
SMRI,FTC,cbcl,4,F12,0.0022144902,0.005392567
SMRI,FTC,cbcl,4,F13,-0.007642838,0.0050504985
SMRI,FTC,cbcl,4,F14,-0.0034444185,0.0043959627
SMRI,FTC,cbcl,4,F15,0.0031953065,0.0056677093
SMRI,FTC,cbcl,4,F16,0.002299322,0.006585195
SMRI,FTC,cbcl,4,F17,0.0047593396,0.006217636
SMRI,FTC,cbcl,4,F18,-0.0059789824,0.005627725
SMRI,FTC,cbcl,4,F19,-0.00065961457,0.0049671177
SMRI,FTC,cbcl,4,F20,0.0026798616,0.0050618956
SMRI,FTC,cbcl,4,F21,0.0042431005,0.005623262
SMRI,FTC,cbcl,4,F22,0.0025546965,0.005391933
SMRI,FTC,cbcl,4,F23,-0.0041281166,0.005086141
SMRI,FTC,cbcl,4,F24,0.0016171172,0.005213533
SMRI,FTC,cbcl,4,F25,-0.0014881172,0.0061036544
SMRI,FTC,cbcl,4,F26,0.002697059,0.005388153
SMRI,FTC,cbcl,4,F27,0.0018146575,0.006106995
SMRI,FTC,cbcl,4,F28,0.002457418,0.0050917496
SMRI,FTC,cbcl,4,F29,0.0018174887,0.005836573
SMRI,FTC,cbcl,4,F30,0.0002467797,0.00573777
SMRI,FTC,cbcl,4,F31,-0.0071434206,0.004906609
SMRI,FTC,cbcl,4,F32,-0.0055031385,0.00510329
SMRI,FTC,cbcl,4,F33,0.0029793903,0.0045007337
SMRI,FTC,cbcl,4,F34,-0.0011560702,0.006375622
SMRI,FTC,cbcl,4,F35,-0.00963862,0.0051913084
SMRI,FTC,cbcl,4,F36,-0.0013392188,0.0056025945
SMRI,FTC,cbcl,4,F37,-0.0038135678,0.005982593
SMRI,FTC,cbcl,4,F38,-0.0039767437,0.0052690664
SMRI,FTC,cbcl,4,F39,-0.002485013,0.0052283346
SMRI,FTC,cbcl,4,F40,0.005067051,0.005273811
SMRI,FTC,cbcl,4,F41,-0.0046614874,0.0055503305
SMRI,FTC,cbcl,4,F42,-0.0009733367,0.0048350366
SMRI,FTC,cbcl,4,F43,-0.0023962564,0.0046439953
SMRI,FTC,cbcl,4,F44,-0.0029135216,0.005966203
SMRI,FTC,cbcl,4,F45,0.0036728487,0.005446086
SMRI,FTC,cbcl,4,F46,0.0022493554,0.0055713085
SMRI,FTC,cbcl,4,F47,-0.0029212711,0.004352228
SMRI,FTC,cbcl,4,F48,-0.0028766505,0.006394352
SMRI,FTC,cbcl,4,F49,0.0023328622,0.0054235486
SMRI,FTC,cbcl,4,F50,0.0017676309,0.0064153275
SMRI,FTC,cbcl,4,F51,-0.006928154,0.005147784
SMRI,FTC,cbcl,4,F52,-0.0027425846,0.005803839
SMRI,FTC,cbcl,4,F53,0.005072193,0.0053585065
SMRI,FTC,cbcl,4,F54,-0.0033233815,0.004871293
SMRI,FTC,cbcl,4,F55,-0.0044050356,0.005204742
SMRI,FTC,cbcl,4,F56,-0.0033259136,0.0062469705
SMRI,FTC,cbcl,4,F57,0.0015619444,0.0056165173
SMRI,FTC,cbcl,4,F58,-0.003651558,0.005163275
SMRI,FTC,cbcl,4,F59,0.00043913157,0.004805108
SMRI,FTC,cbcl,4,F60,0.002011893,0.0053772605
SMRI,FTC,cbcl,4,F61,0.0065341205,0.005150877
SMRI,FTC,cbcl,4,F62,-0.0024942243,0.0048690354
SMRI,FTC,cbcl,4,F63,0.0013771843,0.004857157
SMRI,FTC,cbcl,4,F64,-0.0020916841,0.0051052254
SMRI,FTC,cbcl,4,F65,0.0007638496,0.006448254
SMRI,FTC,cbcl,4,F66,-0.005738167,0.0052604442
SMRI,FTC,cbcl,4,F67,-0.00039048764,0.0049732337
SMRI,FTC,cbcl,4,F68,-0.00038863253,0.0055687665
SMRI,FTC,cbcl,4,F69,0.0035202429,0.0058990135
SMRI,FTC,cbcl,4,F70,0.0018109557,0.0055544563
SMRI,FTC,cbcl,4,F71,-0.00021953088,0.005639374
SMRI,FTC,cbcl,4,F72,0.006722984,0.005951153
SMRI,FTC,cbcl,4,F73,0.00065424934,0.005509414
SMRI,FTC,cbcl,4,F74,0.0020175246,0.00453547
SMRI,FTC,cbcl,4,F75,-0.0026047751,0.0051924605
SMRI,FTC,cbcl,4,F76,0.0043143444,0.0054052295
SMRI,FTC,cbcl,4,F77,-0.00010702612,0.004811484
SMRI,FTC,cbcl,4,F78,0.004287413,0.005654619
SMRI,FTC,cbcl,4,F79,0.0012859904,0.0056160344
SMRI,FTC,cbcl,4,F80,0.00032339917,0.005024222
SMRI,FTC,cbcl,4,F81,-0.00095121603,0.004924707
SMRI,FTC,cbcl,4,F82,-4.377218e-05,0.005199028
SMRI,FTC,cbcl,4,F83,0.004134118,0.0053944164
SMRI,FTC,cbcl,4,F84,0.006611603,0.0056795897
SMRI,FTC,cbcl,4,F85,0.007296446,0.006564149
SMRI,FTC,cbcl,4,F86,0.0017719169,0.0055340175
SMRI,FTC,cbcl,4,F87,0.0011191176,0.0053975154
SMRI,FTC,cbcl,4,F88,-0.004102494,0.0049043577
SMRI,FTC,cbcl,4,F89,-9.286794e-05,0.005634077
SMRI,FTC,cbcl,4,F90,0.0027583365,0.0055481363
SMRI,FTC,cbcl,4,F91,-0.002138268,0.0050606006
SMRI,FTC,cbcl,4,F92,0.00097991,0.005348418
SMRI,FTC,cbcl,4,F93,0.0011226916,0.0056993156
SMRI,FTC,cbcl,4,F94,0.0023771005,0.007894287
SMRI,FTC,cbcl,4,F95,-0.006795668,0.0051645655
SMRI,FTC,cbcl,4,F96,0.005938887,0.0053112684
SMRI,FTC,cbcl,4,F97,0.0019116392,0.0057798717
SMRI,FTC,cbcl,4,F98,0.0019316495,0.0049013267
SMRI,FTC,cbcl,4,F99,0.0018576331,0.0051089125
SMRI,FTC,cbcl,4,F100,0.00040952404,0.0054814206
SMRI,FTC,cbcl,4,F101,0.007999221,0.005347384
SMRI,FTC,cbcl,4,F102,0.0061453874,0.0059127873
SMRI,FTC,cbcl,4,F103,-0.0072819567,0.0055763726
SMRI,FTC,cbcl,4,F104,-0.006250166,0.006298587
SMRI,FTC,cbcl,4,F105,-0.002924301,0.0062193503
SMRI,FTC,cbcl,4,F106,0.0073001673,0.00534653
SMRI,FTC,cbcl,4,F107,0.0024568166,0.0051733153
SMRI,FTC,cbcl,4,F108,0.0024531425,0.0052248538
SMRI,FTC,cbcl,4,F109,-0.008099098,0.0052544056
SMRI,FTC,cbcl,4,F110,-0.0018690744,0.0052686706
SMRI,FTC,cbcl,4,F111,-0.0031866997,0.005528438
SMRI,FTC,cbcl,4,F112,0.003183769,0.005845766
SMRI,FTC,cbcl,4,F113,0.004253051,0.006458379
SMRI,FTC,cbcl,4,F114,0.0024725504,0.006872851
SMRI,FTC,cbcl,4,F115,0.0055384478,0.0042344225
SMRI,FTC,cbcl,4,F116,-0.0025939327,0.0054122983
SMRI,FTC,cbcl,4,F117,0.0013094154,0.004890987
SMRI,FTC,cbcl,4,F118,-0.0017927898,0.0051555266
SMRI,FTC,cbcl,4,F119,-0.0050544967,0.0056083435
SMRI,FTC,cbcl,4,F120,-0.009320595,0.005994732
SMRI,FTC,cbcl,4,F121,-0.00047657854,0.0050734053
SMRI,FTC,cbcl,4,F122,-0.002780641,0.005867961
SMRI,FTC,cbcl,4,F123,-0.0019315436,0.0056175063
SMRI,FTC,cbcl,4,F124,-0.0057401937,0.005215796
SMRI,FTC,cbcl,4,F125,-0.0002264836,0.0063992077
SMRI,FTC,cbcl,4,F126,0.005740532,0.0060592084
SMRI,FTC,cbcl,4,F127,-0.0020885316,0.005204141
SMRI,FTC,cbcl,4,F128,0.0061169993,0.0073012537
SMRI,FTC,cbcl,4,F129,-0.0006224596,0.0066981497
SMRI,FTC,cbcl,4,F130,-0.0021888013,0.005506947
SMRI,FTC,cbcl,4,F131,-0.0011178853,0.004866783
SMRI,FTC,cbcl,4,F132,0.0027762162,0.0055385376
SMRI,FTC,cbcl,4,F133,-0.007994382,0.006127132
SMRI,FTC,cbcl,4,F134,1.6690688e-05,0.0049007316
SMRI,FTC,cbcl,4,F135,-0.0060731405,0.0048908307
SMRI,FTC,cbcl,4,F136,-0.00085660734,0.0043801297
SMRI,FTC,cbcl,4,F137,0.007761841,0.005118091
SMRI,FTC,cbcl,4,F138,-0.0037195361,0.004863826
SMRI,FTC,cbcl,4,F139,-0.0019500705,0.006093705
SMRI,FTC,cbcl,4,F140,0.0009869786,0.0045152055
SMRI,FTC,cbcl,4,F141,0.00011747319,0.005059742
SMRI,FTC,cbcl,4,F142,0.0001990746,0.0048461817
SMRI,FTC,cbcl,4,F143,0.004978376,0.004860986
SMRI,FTC,cbcl,4,F144,0.003355124,0.004927169
SMRI,FTC,cbcl,4,F145,0.0014184124,0.0053686225
SMRI,FTC,cbcl,4,F146,0.0028939862,0.0054981145
SMRI,FTC,cbcl,4,F147,-0.011547061,0.005569694
SMRI,FTC,cbcl,4,F148,0.0019070525,0.0050119
SMRI,FTC,cbcl,4,F149,0.0032277217,0.0056318794
SMRI,FTC,cbcl,4,F150,-0.00347242,0.0049477965
SMRI,FTC,cbcl,4,F151,0.001325992,0.004669763
SMRI,FTC,cbcl,4,F152,0.0063060764,0.004992259
SMRI,FTC,cbcl,4,F153,-0.0011678353,0.0046687494
SMRI,FTC,cbcl,4,F154,0.0020732353,0.005193639
SMRI,FTC,cbcl,4,F155,0.0012098791,0.0056495476
SMRI,FTC,cbcl,4,F156,-0.001581791,0.005784562
SMRI,FTC,cbcl,4,F157,-0.0015969048,0.0051009553
SMRI,FTC,cbcl,4,F158,-0.010108182,0.0055225655
SMRI,FTC,cbcl,4,F159,-0.00031543136,0.005544763
SMRI,FTC,cbcl,4,F160,0.0046859593,0.0062246574
SMRI,FTC,cbcl,4,F161,0.0010841961,0.0062641203
SMRI,FTC,cbcl,4,F162,0.00044905127,0.0048785624
SMRI,FTC,cbcl,4,F163,0.003824691,0.0054224776
SMRI,FTC,cbcl,4,F164,0.0021613194,0.0053753215
SMRI,FTC,cbcl,4,F165,-0.00345567,0.005373637
SMRI,FTC,cbcl,4,F166,0.0019882678,0.005662466
SMRI,FTC,cbcl,4,F167,-0.005999,0.004663691
SMRI,FTC,cbcl,4,T1,-0.0030085782,0.005801453
SMRI,FTC,cbcl,4,T2,0.0030894543,0.0051609916
SMRI,FTC,cbcl,4,T3,-0.0020034614,0.006073372
SMRI,FTC,cbcl,4,T4,0.0028680272,0.0058170627
SMRI,FTC,cbcl,4,T5,-0.002255262,0.006193245
SMRI,FTC,cbcl,4,T6,-0.0015962007,0.0053226636
SMRI,FTC,cbcl,4,T7,-0.009667996,0.0053939926
SMRI,FTC,cbcl,4,T8,0.0031452032,0.0050224536
SMRI,FTC,cbcl,4,T9,-0.002253954,0.0053372676
SMRI,FTC,cbcl,4,T10,0.001285066,0.0053359424
SMRI,FTC,cbcl,4,T11,-0.009503401,0.006498114
SMRI,FTC,cbcl,4,T12,-0.0030334461,0.00535162
SMRI,FTC,cbcl,4,C1,0.0015211895,0.0068438575
SMRI,FTC,cbcl,4,C2,0.0027744307,0.0068136095
SMRI,FTC,cbcl,4,C3,0.013201639,0.00599803
SMRI,FTC,cbcl,4,C4,-0.0027698919,0.004776624
SMRI,FTC,cbcl,4,C5,0.004619848,0.0059371307
SMRI,FTC,cbcl,4,C6,0.0022747729,0.0060399077
SMRI,FTC,cbcl,4,C7,0.0014941389,0.004789995
SMRI,FTC,cbcl,4,C8,-0.004991566,0.004973903
SMRI,FTC,cbcl,4,C9,0.0015567404,0.00615012
SMRI,FTC,cbcl,4,C10,0.0053501837,0.004947825
SMRI,FTC,cbcl,4,C11,-8.402465e-05,0.0051767537
SMRI,FTC,cbcl,4,C12,-0.00089987885,0.005551918
SMRI,FTC,cbcl,4,C13,0.0019735817,0.005142438
SMRI,FTC,cbcl,4,C14,0.008854924,0.005004134
SMRI,FTC,cbcl,4,C15,0.00081982027,0.0055428124
SMRI,FTC,cbcl,4,C16,0.0012229636,0.0057250857
SMRI,FTC,cbcl,4,C17,-0.002856395,0.0055234237
SMRI,FTC,cbcl,4,C18,0.0002320279,0.00508338
SMRI,FTC,cbcl,4,C19,-0.0017821139,0.0060357763
SMRI,FTC,cbcl,4,C20,-0.0014317397,0.005461781
SMRI,FTC,cbcl,4,C21,-0.0032591706,0.0052177384
SMRI,FTC,cbcl,4,C22,-0.001072806,0.0055163275
SMRI,FTC,cbcl,4,C23,3.8901086e-05,0.004496282
SMRI,FTC,cbcl,4,C24,-0.0023356623,0.0054857605
SMRI,FTC,cbcl,4,C25,-0.002005507,0.0049199206
SMRI,FTC,cbcl,4,C26,0.003884925,0.006012104
SMRI,FTC,cbcl,4,C27,0.005687609,0.004617628
SMRI,FTC,cbcl,4,C28,-0.0029434166,0.005023216
SMRI,FTC,cbcl,4,C29,0.004496452,0.0055698403
SMRI,FTC,cbcl,4,C30,0.00073330564,0.0054918816
SMRI,FTC,cbcl,4,C31,-0.00040622425,0.005473027
SMRI,FTC,cbcl,4,R1,0.009495932,0.006652976
