outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
5,1e-05,62,0.018627643585205078,0.14194282728388383,-0.00041472911834716797,0.03908035373825672,0.004614436626434326,0.007919395252357634,0.07426413925911735,0.04571768723463259
