outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
5,1,{'lr': 2e-06},305,0.02784329652786255,0.18293771756488544,0.007200360298156738,0.0941118450702537
5,2,{'lr': 4e-06},63,0.014460384845733643,0.12436736609550236,0.004063069820404053,0.06566116610960501
5,3,{'lr': 6e-06},92,0.03197413682937622,0.1909137298810447,-0.002112269401550293,0.049267598289127225
5,4,{'lr': 8e-06},54,0.024850189685821533,0.16464995648964886,-0.005437374114990234,0.022943334727252
5,5,{'lr': 1e-05},94,0.05500978231430054,0.2521900682836272,0.014564216136932373,0.12250563565450431
