outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
2,8e-06,86,0.042626678943634,0.2234536358007787,0.0085814595222473,0.1022976886677759,0.0042740583419799,0.003918964365719,0.068622876270093,0.0250445451455053
3,8e-06,77,0.0328335762023925,0.1947214537940934,0.0023458003997802,0.0641163558319422,0.0059699535369873,0.0052897155700181,0.0823844664194941,0.0381811228832178
4,6e-06,118,0.045747697353363,0.2339076084971207,0.0114092230796813,0.1082823219943344,0.0061010241508483,0.0048865962376205,0.0793927240884009,0.0272232417803983
5,1e-05,56,0.0250880718231201,0.1674906627574234,0.0031686425209045,0.0641249492441026,0.0058289885520935,0.0063797371185347,0.0812862871085791,0.0303181454749211
