outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,4e-06,523,0.0351605415344238,0.1979668680551736,0.0052922964096069,0.0817597022912222,0.0066409230232238,0.0056838890014242,0.0853258038517305,0.0389884242404439
2,8e-06,93,0.0411649942398071,0.2239069116058095,0.0111359357833862,0.1106029960100853,0.002739942073822,0.0060278601872195,0.0571619422729234,0.0393604314791419
3,4e-06,123,0.0273913741111755,0.1723900630759347,0.0042256116867065,0.0732300753015803,0.0077184319496154,0.0045512587562912,0.091814182832996,0.0294354156798602
4,6e-06,109,0.0308733582496643,0.1923796460784927,0.0137146711349487,0.120233735137795,0.0076641082763671,0.0025142543726885,0.0881513344837107,0.0165580479902257
5,1e-05,31,0.0125036239624023,0.1154098145502705,-0.0001081228256225,0.0350550903493466,0.0036556005477905,0.0070381781582749,0.0708979159701484,0.0346328725044548
