epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,1.0373740922478796,-0.0647461882192426,1.136869045258733,-0.028556583175509465,-0.05061903346268122
2,1.0000312675550147,-0.03227234153091563,1.1135632658470536,-0.007471197665219753,0.019011821520270998
3,0.9852040340599505,-0.016659141731131255,1.1031000596699698,0.00199515158057173,0.07569035051981897
4,0.9693647336612627,-0.0024898409459503945,1.098769533765185,0.005913098708607123,0.08864015018781043
5,0.9661872809373059,0.003970332348146588,1.0969339475235804,0.007573794406532497,0.09317477176743072
6,0.9727501603006159,0.005964229569764279,1.0961153278711806,0.008314430342095225,0.09574472200462482
7,0.9688694396065277,0.0012425478966293646,1.0955697398482662,0.008808035052906171,0.09800469498457597
8,0.9656818954689989,0.004500241487147338,1.0944628120196462,0.009809486468723039,0.1018005972649201
9,0.961610369601296,0.007681212790489278,1.0936594038510352,0.01053637014682196,0.10497629309115376
10,0.9599720031312369,0.008551917755032057,1.0929815285953992,0.011149659718976745,0.1076387728764629
11,0.9602434264803396,0.008263697748094767,1.0923062174311489,0.011760621743599708,0.10980011047130293
12,0.9571439467587517,0.012831041742572213,1.0922531981171268,0.01180859489984698,0.11066039573915032
13,0.9570791368345613,0.011308024609995804,1.091296955633804,0.012673740948621726,0.11385067241174975
14,0.9668027718090316,0.006614027692633639,1.0902716299844166,0.013601378454782154,0.11721633322135164
15,0.9547108767680752,0.014890468718470551,1.0895833461130349,0.014224085829571465,0.11956836160084178
16,0.9603083553244767,0.015043740601483835,1.0888485438366657,0.014888895594238671,0.12227278343157934
17,0.9519837724352346,0.01501052161884242,1.0882304650668841,0.015448085547815293,0.12448232096895495
18,0.9533866163596366,0.015771170386615796,1.087460550924215,0.016144636551119862,0.12743600832910273
19,0.9521219435247402,0.015006224815492408,1.0870244034335144,0.01653923246241029,0.1289323397870741
20,0.9485831466114637,0.018565233172448625,1.0866965529973982,0.016835854527564642,0.12984338655199626
21,0.954018072885217,0.01680723406550566,1.0862016095637692,0.017283649585398853,0.13155414735647078
22,0.9505134404284282,0.017997527513211042,1.0857539389450763,0.01768865920848195,0.1330426478709062
23,0.9543879813360936,0.017589823437162755,1.0849099195629395,0.018452271456598113,0.13614193375743666
24,0.945594847202301,0.022665908456243833,1.0844591839991793,0.01886006410357377,0.13762668269378356
25,0.9479541147796853,0.021681718087807167,1.0842462268650022,0.019052723433407248,0.13828066587777454
26,0.962444494071516,0.016762807813100244,1.0836378317030648,0.019603153806341145,0.14052226459880582
27,0.9437124894081967,0.024476775569862053,1.0832968042010354,0.01991169285677208,0.14146932859598713
28,0.9430966461167752,0.026708906447512004,1.082756515533205,0.020400523643576363,0.14330143334925274
29,0.9465516128586334,0.022917015638216576,1.0823476601287414,0.02077042278449237,0.14450868506763354
30,0.945431217117217,0.023455646209839642,1.0820704529719183,0.021021198816859266,0.14535351705676383
31,0.9472297094400647,0.02283930811471968,1.0814749730230107,0.021559948296449694,0.14745962962578837
32,0.9390144811093228,0.029306723035675608,1.0809986703416221,0.021990874788348047,0.14907858809987293
33,0.9425255314817707,0.027998041533400464,1.0806667183199499,0.022291205790654134,0.15013193474135708
34,0.9439507514527701,0.027095847046479715,1.0800333467013088,0.022864233291476355,0.15235670921406974
35,0.9477978791426687,0.026036693569111535,1.079606807566679,0.023250128099401635,0.15392028270774968
36,0.9504270165869333,0.024205516350218836,1.0792470521251507,0.023575618504389495,0.1550366399798926
37,0.9436719348129717,0.025073524737875497,1.0788370784240182,0.02394653982843864,0.15678449251036025
38,0.9385009925920986,0.03000386813494249,1.0787913794919248,0.02398786513422535,0.15593641604285846
39,0.942141678148103,0.029171594816879365,1.0784033493244605,0.02433893526645592,0.15694996957289634
40,0.9432336902155459,0.026325134934965244,1.0780224308135018,0.024683557130213196,0.1583033318097268
41,0.9355743475330686,0.033001149164954446,1.0774770385616428,0.025176995958375525,0.16015800326753116
42,0.9398232631891676,0.03222437159832392,1.0769724666853964,0.025633490926887714,0.16190832420685283
43,0.944528593600375,0.027446665462505515,1.076368273832859,0.02618014759098264,0.16395420795141197
44,0.9324663758856578,0.0370188043373495,1.0760426778933068,0.026474696868884484,0.1645918398233359
45,0.9338854186743208,0.03509113630206362,1.0762982123937361,0.02624350552797783,0.16291251356588676
46,0.9419040810135961,0.033955692718549924,1.0758076882915473,0.026687305249528337,0.16433147185153313
47,0.9353563936011305,0.0362547285246807,1.075592484375205,0.02688200648138095,0.16492559771243237
48,0.938243996460461,0.03407438568697452,1.0749296190101147,0.027481719577787,0.16715188362081182
49,0.9332339786788793,0.03657178639844327,1.0744638875290589,0.02790308560630872,0.16860364682779683
50,0.9407055959539506,0.030045956707897004,1.0739489769033168,0.028368917383357672,0.17076094781216208
51,0.9368684775042302,0.031149911484921078,1.073603319743323,0.02868167133413646,0.17163774068235324
52,0.9342914460932167,0.03748695028209259,1.073284213941758,0.028970366256224067,0.17234085401528307
53,0.9343040087848034,0.034278576115481685,1.0727996124598278,0.029408777928228935,0.1744148137560297
54,0.9294946572734314,0.0393346654564094,1.0723069284716222,0.029854528617045184,0.17611250930233247
55,0.93462498384772,0.034253749075120354,1.0719248507631276,0.03020020170781701,0.17753424582600455
56,0.9288179645839246,0.039113140916496536,1.0715331488331012,0.030554614247632506,0.17834313923012277
57,0.9315986847414554,0.03798614900760089,1.0716278242977548,0.030468948042678745,0.1766536902655013
58,0.9290926719753487,0.039716613255813105,1.0714554855092833,0.03062487392707347,0.176714295805616
59,0.9410424840103075,0.037037490599875156,1.0709165733521384,0.031112431392660844,0.17883764475834482
60,0.9317996241513965,0.038251205937726906,1.0709458179089613,0.031085967780899892,0.17791970058924492
61,0.9355347894349144,0.03501579091312068,1.0704974257756794,0.03149164993743847,0.17983873622725718
62,0.9316368429984861,0.03862937965055946,1.070603689431271,0.031395506562699405,0.1788080691070114
63,0.9256328503483707,0.043184028494816507,1.070549164208446,0.03144484442538531,0.17853099816277324
64,0.9294162485206011,0.04131149143855428,1.070120660958855,0.03183251583053359,0.1799588678499563
65,0.9295950069010837,0.039691560222721245,1.069657998643952,0.03225109523795755,0.18143196815699522
66,0.929919606562957,0.04109237758661455,1.0697304809486472,0.03218551670092151,0.18057094783127084
67,0.9232446782797286,0.04623085982314368,1.0694534219664968,0.03243620327641428,0.18145324555687029
68,0.9374233631833085,0.03811682555873208,1.0690064814501192,0.032840536107291096,0.18292231689571406
69,0.9321429379356717,0.04077800215936067,1.069087629062061,0.03276712693030248,0.1821741704345442
70,0.9238012574830101,0.04488906967125239,1.0684218496921152,0.033369479400641056,0.184273723864314
71,0.9264636844107248,0.04380167566648463,1.0679773211624741,0.03377164665612442,0.18558078358382304
72,0.9235044466060343,0.04676336465019937,1.0678604049414797,0.03387742728241572,0.185352217498616
73,0.9233943848933989,0.047641167865642764,1.0677288815797612,0.03399641819337029,0.1856197690769539
