epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,0.9954623979272195,-0.009267797327596083,1.0245181839544695,0.008593233091344188,0.10148542271436736
2,0.9898914202903081,-0.0022332451537112608,1.0227431587247184,0.010310894722243003,0.10812386094837223
3,0.9866166734001012,-0.001770741450593638,1.021120682376936,0.011880914203150628,0.11392817488971914
4,0.9865593956512155,0.00044656532875841926,1.0201769124020588,0.012794192769004398,0.11701556086577064
5,0.9857994971923458,0.000961172524529097,1.019282283654871,0.01365991073291295,0.11990975697593964
6,0.9861429298965676,0.002844416018275453,1.0186681764175312,0.014254175545277636,0.12183648650763669
7,0.982366586194455,0.0063217807785186375,1.0181993219878647,0.014707870554783953,0.1232769493209505
8,0.9760640659957256,0.009353461449808642,1.0177944992488122,0.015099619809907705,0.12451806218957147
9,0.9807799137333064,0.009391725868297174,1.0174918805723225,0.015392445986951886,0.12540248136191576
10,0.9770592190686939,0.009154770481941243,1.0173142890790443,0.015564290210792087,0.1261893912501664
11,0.9715688789932473,0.014472625811937534,1.0172002001850888,0.01567469007822686,0.12672563748068072
12,0.9827045306418706,0.006939622232952636,1.0169994160078093,0.015868989759138086,0.12758328451082118
13,0.9774422529831673,0.009938280736715766,1.0168932906291714,0.015971691867081583,0.1280755849664669
14,0.9829614292649389,0.010797974195528193,1.0168468773146688,0.016016613628564547,0.12860872120717337
15,0.9741025824569961,0.012020601973533274,1.0167554853454468,0.01610504278835112,0.12908551012131422
16,0.9774693001821203,0.011256377200508538,1.0165616901948484,0.01629258195524197,0.12978110192001138
17,0.9710726914475265,0.01371784976662338,1.0165422983804173,0.016311339653293122,0.130261093259785
18,0.9730118171682636,0.014957855132863074,1.0164850671503862,0.016366727438400397,0.1306516906752662
19,0.9691275740132749,0.015650859248452664,1.0163851982944614,0.016463350264282584,0.131074141585712
20,0.9757551330964542,0.01488966427655114,1.0162334207795625,0.0166102284310069,0.1317028032609728
21,0.9769619246131008,0.008986626821382737,1.0161769342073155,0.016664897633748676,0.13226500426708898
22,0.9715658883446628,0.01574929331119357,1.0160141451891525,0.016822426502062338,0.13290748624777393
