epoch,train_loss,train_r2,test_loss,test_r2,test_corr
107,0.9631385651882738,0.03406916231028212,0.9828723278669336,0.02753552778801238,0.17826240534045518
108,0.9645760296843946,0.03262753530862328,0.982684978279851,0.027720896266314132,0.1787667916730456
109,0.9615233903750777,0.035689021805896504,0.982527434447732,0.027876773998649185,0.17897502428341214
110,0.9628390551079065,0.0343695421230642,0.9824244652567055,0.02797863888584351,0.17934085076029072
111,0.9608115656301379,0.03640291094562775,0.9822868493896045,0.028114804837641838,0.17930061202083225
112,0.963265254162252,0.03394210886333615,0.9822519807015005,0.028149298354647745,0.17981258518685256
113,0.9628586368635297,0.03434990541606431,0.9820142656259272,0.028384503930971916,0.17972729624050957
114,0.9614731108304113,0.035739447223708254,0.9819160226847032,0.02848171476160788,0.18014772643258734
115,0.9646719614975154,0.03253132249385471,0.9818229977825085,0.028573766543929513,0.18024084835354323
116,0.9631787890102714,0.034028823120757945,0.9817640071033907,0.028632113816680516,0.1807577985409477
117,0.9601448089815676,0.03707159286051831,0.981669463082719,0.028725671220714566,0.18090512866020508
118,0.9603475988842547,0.0368682222430784,0.981565817732413,0.028828215404318347,0.18121004785077363
119,0.9630538567434996,0.03415411323836526,0.9814746107573391,0.028918449089268106,0.18113361046869733
120,0.9612220604903996,0.03599122929409071,0.9813896947049001,0.02900245721197703,0.18180525155182353
121,0.9612315841950476,0.03598167239788419,0.9813320767652587,0.0290594782652025,0.18234709305962102
122,0.9608558851759881,0.036358462785129664,0.9811870611371384,0.0292029564253653,0.18274726523376994
123,0.9623958077281713,0.03481407689293947,0.9811357497121719,0.029253716928189788,0.1831010698617578
124,0.9582667257636786,0.03895513593960087,0.9810257568308177,0.02936255919174624,0.183433585886631
125,0.960911326110363,0.036302865523610284,0.9808981000882582,0.029488849731329037,0.18382420118012607
126,0.961585870012641,0.0356263636343922,0.9807622414673172,0.029623280267078278,0.18398826114626768
127,0.9611892770044506,0.036024101560403365,0.9806864706698484,0.029698254330022045,0.18410933037933316
128,0.958293748786673,0.038928020976977895,0.9805921123573523,0.02979159910927598,0.18425768977966142
129,0.9584416998550296,0.03877964655939481,0.9804908955836075,0.029891734959540228,0.18447683759597405
130,0.9594738478772342,0.03774450838703447,0.9803771408317495,0.030004293410846428,0.18473279423002043
131,0.9606205369345844,0.036594493971125686,0.9802563480774678,0.030123824295349766,0.18515643379352895
132,0.9603164049331099,0.03689950579721535,0.9802078201806853,0.030171829481755785,0.18547403253874728
133,0.9583734227344394,0.038848120214898474,0.9800953079631353,0.030283154384038058,0.18544760209175526
134,0.9572528526186943,0.0399719415007731,0.979923060546566,0.03045356844614966,0.18542352500415685
135,0.9582864348776639,0.03893536660208852,0.9798495691540533,0.03052628299933624,0.1859565585283321
136,0.9569745738990605,0.040251028659561316,0.9797186921898361,0.03065577395215857,0.1860295685913537
137,0.9587162239477038,0.038504331611406206,0.9796682907465669,0.03070564613979987,0.18637910000153707
138,0.959863010328263,0.03735421874456746,0.9795697862314212,0.030803104272738024,0.18680873175591126
139,0.9561581928282976,0.041069775016209675,0.9793826058877858,0.03098829399801406,0.18680967964469955
140,0.9578317934647202,0.03939132523034816,0.9793238842877137,0.03104641434804789,0.18739874302861553
141,0.9591479706577957,0.03807133192528811,0.9792106076529574,0.031158480459759663,0.1874016131041967
142,0.9550594387110323,0.04217171140534737,0.9791152061282745,0.031252869548667794,0.18784735446006975
143,0.9583215096499771,0.03890018604381451,0.9790833960398632,0.03128434374222544,0.18825183800232456
144,0.9565374187659472,0.040689454623100474,0.9790625657728091,0.03130495097890218,0.18840245499120709
145,0.955495635047555,0.041734252464804555,0.9789448754853769,0.03142139932785337,0.18857050419960308
146,0.9552542760502547,0.04197632146543928,0.9788396099010521,0.03152553603856678,0.1888538788464861
147,0.9555270443670452,0.04170275876085894,0.9786741607302046,0.03168923935961199,0.18901045219076576
148,0.9577795600052923,0.03944371297822258,0.9785691292010149,0.03179317025909201,0.18932405308540365
149,0.9544952444266528,0.04273754715970568,0.9784498144906576,0.03191120765903577,0.18954606809020955
150,0.9527463004924357,0.044491564451083376,0.9783497646181918,0.032010223248473135,0.1896663131380768
151,0.957319098059088,0.03990550896108824,0.9781935260376156,0.03216479708447362,0.18978935203323113
152,0.9560995758511126,0.041128550834862665,0.9780901175932282,0.03226710450549952,0.18994514397016843
153,0.9551912215538323,0.04203955177710994,0.9779999156065718,0.032356349251915995,0.19017972441979877
154,0.9557611085474491,0.04146800545935336,0.9778670216258297,0.03248783358675278,0.1902028177856519
155,0.9566748375073075,0.040551635416551934,0.9778384191923575,0.03251613482505655,0.1908027121718464
156,0.953400730388239,0.0438352331478542,0.977670956670278,0.032681819215150565,0.19077141965543776
157,0.9541431847028434,0.043090631058273154,0.9775552199839848,0.032796335802398824,0.1909957236228328
158,0.9555314001627266,0.04169838835941819,0.9774883625971625,0.032862483675991316,0.19135149340100624
159,0.9554051132872701,0.041825035596575244,0.9774017600445354,0.03294815990309119,0.19153159870469644
160,0.9545276081189513,0.04270508947331464,0.9773087903544517,0.03304015973250041,0.19185481357917517
161,0.9546000948175788,0.04263239241369421,0.9772033897360806,0.03314444816417417,0.19225490584308164
162,0.953788471641019,0.0434463628970615,0.9771630640667552,0.03318433761746098,0.1927382552108942
163,0.953957446385175,0.04327689894182574,0.9770160893686461,0.03332976400315901,0.19280103129713533
164,0.9523952482268214,0.04484362862121416,0.9769105090927415,0.03343420604228331,0.19291755052921944
165,0.9514538538642228,0.04578775697559023,0.9768034245922486,0.033540160614601744,0.19328024036907782
166,0.9546774218324572,0.04255483868326049,0.9767656574137563,0.03357753847173883,0.19340707792569622
167,0.9536200938746333,0.04361523338514117,0.9766549809261785,0.03368703569823439,0.19348198857723828
168,0.9551703291945159,0.042060503256939996,0.9765629047530636,0.033778141975875475,0.1936926452758764
169,0.9535197061486542,0.043715913509672744,0.9764966203155256,0.03384371369662953,0.1940535617908983
170,0.9539208835922182,0.04331357700549321,0.9763777993143099,0.033961277859580696,0.194321093312118
171,0.9523237748071551,0.04491531367130186,0.9762621087059852,0.03407576715682903,0.19443886916149253
172,0.950255629606545,0.04698945256707254,0.976115207081018,0.034221120060278554,0.19440167794976734
173,0.9512180238962173,0.04602426082271638,0.9760521435051095,0.034283503572203555,0.19475020782694266
174,0.9526100512593985,0.044628209625137694,0.9759410310803884,0.034393435222379254,0.19488603635806412
175,0.9510299570392817,0.04621287767962523,0.9758524995946256,0.03448103412255654,0.19523783078856244
176,0.9498206716962159,0.04742566634989531,0.9757292349784185,0.03460297791876876,0.19521605829646113
177,0.9517960180528462,0.045444600329961005,0.9756958133828763,0.03463606144579445,0.19549903511500255
178,0.950548539403826,0.04669568881052133,0.9756268396093649,0.034704298721906945,0.19556344395335284
179,0.946995634585619,0.05025889965534047,0.9755255395811089,0.03480452975221893,0.19583115461495115
180,0.9515588590875268,0.045682445935888216,0.9754789702888813,0.034850603190471285,0.1959515412270642
181,0.9506727755069733,0.04657109792062741,0.9753840407142993,0.034944526409545484,0.19604731791712113
182,0.9492759187705815,0.04797199474918745,0.9753377321814839,0.03499034524754985,0.19656503546185006
183,0.9493737572338432,0.04787387476726501,0.9752842534048025,0.035043256853717675,0.19686172461943519
184,0.9540007840842009,0.04323344174233201,0.975191299830372,0.035135218308452676,0.19705911942965776
185,0.9518673438578844,0.04537306360248494,0.9751217572964826,0.03520402769719444,0.19727350925293619
186,0.9507761925924569,0.04646737904933562,0.9750379609619483,0.035286940267382105,0.1974228293851527
187,0.9491683463566005,0.0480798879014237,0.9749272247824569,0.03539651140639488,0.19769649306552656
188,0.9490958647802472,0.048152577266714625,0.974826998335958,0.03549567654242969,0.19773875251742326
189,0.9489602372050285,0.04828860155369241,0.974738302435626,0.03558343091508398,0.19800498882932818
190,0.9485083508770913,0.04874179362953357,0.9746601198172209,0.03566077964380332,0.19824980786714239
191,0.9490283778868616,0.04822026810190194,0.9745899904873849,0.03573016916801586,0.1984980702208328
192,0.9470720870885998,0.05018222232902114,0.9744649799699723,0.03585385813651176,0.19863771928344168
193,0.9495775157120079,0.04766952866152696,0.9744065949368791,0.03591161331163273,0.19902160582512046
194,0.9499794011935592,0.047266480700959734,0.9742520662445507,0.036064522626822804,0.19903989091978605
195,0.9471987867727876,0.050055148844779684,0.9741565902504239,0.03615897567610282,0.1991938058136297
196,0.9477402311749756,0.04951214739941334,0.9740351667166803,0.03627911082813673,0.19933206767246794
197,0.9466652418486774,0.05059024766236575,0.973936985736361,0.036376261773938934,0.19953913388764538
198,0.94421775219962,0.053044832446329515,0.9737858243428421,0.03652581744876049,0.19945669147624515
199,0.945587856695056,0.05167075961411949,0.9736819686163571,0.03662858651713308,0.19942109032160468
200,0.9443361195735633,0.05292612090454607,0.9735589317719258,0.03675030995707551,0.19995266137837367
201,0.944834346184507,0.05242645397127288,0.9735335416477328,0.0367754337910392,0.20024043003683853
202,0.9485518040601164,0.04869821053807033,0.9734974616094005,0.03681113427841265,0.2004673304459748
203,0.9463366612326354,0.0509197869528466,0.9734461011393236,0.0368619478332981,0.2007698576824959
204,0.9449799170251936,0.05228045686161853,0.9733541236964012,0.036952952646848725,0.20086543815353647
205,0.9458170938305557,0.05144085586554914,0.9732378362271191,0.0370680003453816,0.20092353122537698
206,0.9490522572305053,0.04819631531208868,0.9730976919478588,0.0372066548151071,0.20129729704772015
207,0.9430430033244193,0.05422298221036026,0.9730580710620051,0.037245867298142055,0.20152206723165905
208,0.942277661524713,0.05499055110259066,0.9729157070697023,0.037386723708722314,0.20166652427444362
209,0.9452663923148066,0.05199315176437391,0.9728204104422127,0.03748101056908071,0.2018320328176326
210,0.9430501267779619,0.05421584100635313,0.972727975244927,0.03757246666803882,0.20192479008278433
211,0.9451313768513501,0.05212856007972222,0.9727104575881846,0.03758979516530203,0.20235452565359213
212,0.9460487058386207,0.05120857406470514,0.9726437007351117,0.037655842623111946,0.2028107164703859
213,0.9454343395773321,0.051824722524422606,0.9724519702502726,0.03784555824375113,0.20268910790221753
214,0.9455383336171508,0.0517204261401949,0.9723181729784472,0.03797792164256786,0.20263637275049662
215,0.9409992962609977,0.056272622301082986,0.9722171915397811,0.03807784456853203,0.20283454888308503
216,0.9415971986018121,0.05567298338740778,0.9721326514416756,0.038161490170243395,0.2029999345281474
217,0.9414897500537336,0.05578074208998751,0.972050260834254,0.038242999209192274,0.20302151206791824
218,0.9450678480789065,0.05219227223087841,0.9719632865161998,0.038329041402524466,0.20330544272404766
219,0.9441843032836914,0.05307837029519513,0.9719196438149396,0.03837223426189962,0.20374645844219033
220,0.9436963829211891,0.05356771672206162,0.9718279012416619,0.03846301105359606,0.20393514211309688
221,0.9419715225230902,0.05529758283897712,0.9717325697066204,0.03855733903210712,0.2040878770417305
222,0.9436257956549525,0.05363850062051578,0.9716318780588138,0.03865693515047908,0.2042118297113831
223,0.9421349917538464,0.05513363233302071,0.9715646942282026,0.0387234347699148,0.20429660681228098
224,0.9418064849451184,0.055463090546006066,0.9714468039786774,0.038840071635212414,0.20445967841678905
225,0.9454421438276768,0.05181688857958411,0.9713968718674428,0.03888946743989197,0.20487659149579007
226,0.9415579820051789,0.05571231076719951,0.9713171625090786,0.038968339019297527,0.20496893107417619
227,0.9421955782454461,0.05507286951313639,0.9711974467691298,0.0390867986077007,0.2049635027403084
228,0.9427018812857568,0.05456509659818243,0.9712102440521739,0.03907411739697897,0.20543400034891487
229,0.9429187807254493,0.054347570667284906,0.9711392683887435,0.03914434955398427,0.20577881181331129
230,0.9424706920981407,0.05479695898579384,0.9709645608624579,0.03931719717268345,0.20579568321901065
231,0.9404726061038673,0.056800835630490876,0.9709197338061428,0.03936155654705609,0.20613192708382178
232,0.9410767492372543,0.05619493298557199,0.9708530859228109,0.03942749701357684,0.20623258378648912
233,0.9385021957568824,0.058776955871778225,0.9707304100224656,0.039548864895341596,0.2061762015283543
234,0.9393119546584785,0.05796485447372979,0.9707179519826462,0.039561192122468114,0.20656274028060334
235,0.9396783988922834,0.057597343597439954,0.9705926272972669,0.03968520693252031,0.2065764350145042
236,0.9414205979555845,0.05585010040543592,0.9704691162337438,0.0398074115986099,0.20660113499327312
237,0.9415460117161274,0.055724319282755674,0.9704002751671087,0.03987552803088812,0.2066915833609005
238,0.9386584633029997,0.05862023444511599,0.9703169397286172,0.039957973741921005,0.20681920774253545
239,0.9425090188160539,0.054758522840198665,0.9702511407969462,0.04002305663831107,0.20696959746937238
240,0.9399954485706985,0.05727937351400836,0.9701691265511129,0.040104218641524025,0.20705602616478944
241,0.937075330177322,0.06020796091614222,0.9700899519182636,0.04018255362207135,0.20721714064769192
242,0.9378661329392344,0.05941486316520328,0.9700336223000023,0.040238274842151145,0.20734316376311968
243,0.9389719488099217,0.058305843091479126,0.9698928983808437,0.04037751838225301,0.20739241186185228
244,0.9398023704998195,0.05747301270445049,0.9697966155568352,0.040472779995467056,0.2076031888075473
245,0.9373890275601298,0.05989335169961607,0.9697245664861855,0.04054406421459933,0.20778519016535438
246,0.9394504006486386,0.057826004402870446,0.9696154117933304,0.0406520649680705,0.2079881639994915
247,0.9398859331849962,0.0573892100214799,0.9696152986346832,0.04065218190277331,0.20839802800591914
248,0.9404863617382944,0.056787041360831125,0.9695365275913125,0.04073011655332248,0.20858628497792078
249,0.9367413045838475,0.06054295027231393,0.969495839348882,0.04077037291359231,0.20888887212166535
250,0.9366324846632779,0.06065209080757317,0.9693631833794641,0.04090163182551887,0.2088221631150318
251,0.9379505240358412,0.05933023316633723,0.9692673212496347,0.040996481528396744,0.20881626018582994
252,0.9402350902091712,0.05703904512973146,0.9692622514513425,0.04100148040140694,0.2091195335186161
253,0.9355992467608303,0.06168832099071919,0.9690415873767225,0.041219819130717594,0.2090661301931533
254,0.938252467662096,0.05902740875679402,0.9689960568750585,0.041264864025007286,0.20951480009729836
255,0.9371680137701333,0.06011501037819722,0.9689331959374885,0.04132706801129604,0.20968832215743635
256,0.9373156719375402,0.05996692513510182,0.9688758469023548,0.04138379841145379,0.20979428968374603
257,0.934596810489893,0.06269367118641889,0.9687351534691248,0.04152300092454164,0.20949122612239998
258,0.9380767308175564,0.05920366324073312,0.9686774507041325,0.04158009541036667,0.20983684391955248
259,0.9367316586431116,0.0605526301955176,0.9686387825035478,0.041618356098303666,0.21004584709229804
260,0.9375231973826885,0.059758803705923236,0.968542218673747,0.041713894759168646,0.2102058760458888
261,0.9382239221595228,0.059056045583500416,0.9684651951024217,0.04179009859550198,0.2103685766078796
262,0.9343599677085876,0.06293119362530819,0.9683650798364754,0.04188917054349761,0.2103913956140674
263,0.9325794612523168,0.06471686258039633,0.9683087748280381,0.04194487055525231,0.2104357805573707
264,0.933945840690285,0.06334652282037445,0.9682146999066839,0.04203795988999137,0.21047888985098173
265,0.9370686854235828,0.06021462516248455,0.9681553022055116,0.04209671417471694,0.21078180758298862
266,0.9351645167917013,0.0621243120116971,0.9681020269398575,0.04214943952450534,0.2106762584173767
267,0.9348883682396263,0.06240126563966619,0.9680644977726897,0.04218654667249133,0.21095268315782792
268,0.9341741683892906,0.0631175344974122,0.9680040109558999,0.04224640751151787,0.2112052454175781
269,0.9342864011414349,0.06300497494925106,0.9678752520655701,0.04237379541525832,0.21107529086863352
270,0.9323957238812,0.06490113782312823,0.9677766504492511,0.042471351825929315,0.21100797515868716
271,0.9345897068269551,0.06270079782842275,0.9677435760674912,0.042504076695275006,0.21127547548050662
272,0.9339380436576903,0.06335433977060656,0.9676971158613631,0.04255003759860998,0.211632713761981
273,0.934135471470654,0.06315634642281154,0.967636705550291,0.04260981760068805,0.21178492145253647
274,0.9324197310488671,0.06487705998692306,0.9675865730115296,0.0426594250925012,0.21198284918693142
275,0.9346593539230525,0.0626309418513149,0.9675352822401978,0.042710169033095324,0.21214301330852914
276,0.9320835436228663,0.06521422044158875,0.9673954605648959,0.04284852176335241,0.21210589376521577
277,0.9313614501152188,0.06593840748953517,0.9673794016947451,0.04286440289167781,0.21250410059462782
278,0.9304753229953349,0.06682710046880858,0.9672458463322541,0.04299653202293918,0.21255178367215807
279,0.9312180541455746,0.06608221184642815,0.9671895513306483,0.043052248930671055,0.2127297028696869
280,0.9320380289573222,0.06525986955016971,0.9670769931514883,0.043163608437362444,0.2127675838095619
281,0.9297535642981529,0.06755095723115678,0.9669790428519074,0.04326051897641969,0.21281818338080963
282,0.9315636060200632,0.06573566236063866,0.9668691133859392,0.043369276281742475,0.21287578644348826
283,0.9327762676402926,0.06451949175912952,0.966802601991135,0.04343509306475135,0.2130672374204353
284,0.9289080963935703,0.06839886924968352,0.9666943621088552,0.04354218887769912,0.2130857340406403
285,0.9280544784851372,0.069254964142614,0.9666387721234383,0.043597193131801215,0.21311457264842176
286,0.9331858067307621,0.06410875924145631,0.9665921398230796,0.04364333645201457,0.2135970200948825
287,0.9290455244481564,0.06826104431224755,0.9665563145516964,0.04367875899301943,0.213783380954113
288,0.9299123408272862,0.0673917233325354,0.9664831117282792,0.04375119768521163,0.21381033854977394
289,0.9310436686500907,0.06625710789876726,0.9664138047040062,0.04381976642129326,0.21380467816243903
290,0.9296971848234534,0.06760749577069358,0.9663870430621012,0.04384625913737383,0.21413970890053102
291,0.930475523462519,0.06682690226582533,0.9663149138204408,0.04391760803029743,0.21418691965723066
292,0.930038213962689,0.06726548248299691,0.9662401822207903,0.04399156370105817,0.21423123171579836
293,0.9264934654347599,0.07082050138382012,0.9662060599725033,0.04402531573401813,0.2142718664295474
294,0.9266247840132564,0.07068880550675483,0.9661237413328179,0.044106767571127636,0.21433806017044704
295,0.9302242961712182,0.06707885821101622,0.9660677730658975,0.044162137118075484,0.21447448034257935
296,0.9301574660930783,0.0671458845355195,0.9660325893371381,0.04419694600634794,0.214689830142972
297,0.9266012646257877,0.07071239446429989,0.9659615033658439,0.044267277531010674,0.21467731343296392
298,0.928917188430205,0.0683897563584347,0.9659500755060586,0.044278578143524316,0.21476380337854684
