epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,0.9816263228365518,-0.013676844902672514,1.1038536524743534,0.0013133381117241827,0.04869553472658218
2,0.9748254236087058,-0.0043252111847620345,1.099399008739271,0.005343590423105726,0.07813267527572185
3,0.9643100471172518,0.004241034331231575,1.0978505081600614,0.006744548107980197,0.08823011442757245
4,0.9680867883765581,0.002829052404325405,1.096849638609368,0.007650070795766961,0.09338989499657856
5,0.9589177352710835,0.009092580539097228,1.096081948542333,0.008344617097399198,0.09743419378755258
6,0.9634660638651802,0.008149520703684132,1.0951216150989462,0.009213473323510302,0.1013725942530389
7,0.9625161145497294,0.007974557666519333,1.0937599259564,0.010445416736318713,0.10633113360430194
8,0.9686021599376086,0.009088392694163505,1.0924223297536009,0.011655587696949077,0.11058686899176944
9,0.9550595040460235,0.014085685660906622,1.0917592077755958,0.012255537361281155,0.1134619801305865
10,0.9505253697483285,0.019243747928990973,1.0912004374467992,0.012761060974914473,0.1152940084880565
11,0.9592202169802583,0.012121123258049482,1.0902191774603502,0.013648835373292534,0.11906984685489978
12,0.9591934055957979,0.01337527912426928,1.0893726932551253,0.014414653352241125,0.12168026256156228
13,0.9488703486988845,0.019306496411514718,1.0889066162272396,0.014836356534976947,0.12304849684332612
14,0.9570026828826053,0.015090255916705098,1.0879064957009712,0.015741191029287727,0.12637793607787745
15,0.9522535407427445,0.02175197969656617,1.0870582399496374,0.01650862413406462,0.1295263156727165
16,0.9481321052440161,0.021108620742739226,1.0861024034183395,0.017373398470916568,0.1328848443461865
17,0.9505797283163349,0.022490784260437047,1.0852879151902064,0.01811028302793738,0.13559576756957353
18,0.9497359736451825,0.018806656401537447,1.0846596979541803,0.018678657543875543,0.13742931061661737
19,0.9473430277074425,0.021655532229556407,1.0839838234932868,0.019290117413129027,0.13973511187737744
20,0.9485810995101929,0.020009248794720103,1.0833517457102682,0.019861993582480086,0.14189443554925546
21,0.9435703308836928,0.026233824156454588,1.082901344631181,0.020269484436888696,0.143095365590826
22,0.9423710232220807,0.02514602046629777,1.0823104056974324,0.020804120830148265,0.14486024231240482
23,0.9490625681807694,0.027576831839424276,1.0816096629269685,0.02143811183899169,0.14720758493566288
24,0.94761375374007,0.02873133663000338,1.0814421556808136,0.021589648648386528,0.14736368710635456
25,0.9456777806999614,0.026437477286520905,1.0804475193640835,0.02248952555799255,0.1508041252265636
26,0.9444495103891614,0.0269829048759902,1.0795732074313693,0.02328055109646443,0.15419473206344114
27,0.9444559037106709,0.025774781661414448,1.0786232200152126,0.024140002056517895,0.15780505251442545
28,0.9399747695158986,0.03177088782804727,1.0787247038004018,0.024048209612472782,0.15611072036305
29,0.9438867609477738,0.02841027205100166,1.0777160936513954,0.024960719703498002,0.15970623477108606
30,0.9387775095342432,0.03411905382960334,1.077401679077428,0.025245162303778268,0.16037416855266226
31,0.9381094042537281,0.03466191853131473,1.076823243145832,0.025768487098895787,0.16216707116391366
32,0.9392972507523102,0.029567019996607158,1.0764496860632238,0.02610647816961076,0.1631476768388757
33,0.9346738217525112,0.035051217200959495,1.0759123998974998,0.026592574049311812,0.1647409524379775
34,0.9413625418561177,0.03386767182967221,1.0753516455127496,0.02709989657213674,0.16617296809463944
35,0.9388013901641068,0.032667301178019414,1.0747628092620254,0.027632639211219945,0.1677410230402321
36,0.9334534218589079,0.03705855427651106,1.0740960760722085,0.028235842441744374,0.169997512876604
37,0.9292968870366661,0.0391003325017677,1.0736446504336719,0.028644273974394507,0.1709443841742173
38,0.9386735127388852,0.03626683004651843,1.0732195725225557,0.0290288501043916,0.1721384245806089
39,0.9336709206544079,0.03864277125455329,1.0725647029131469,0.029621319674401847,0.17441624209295958
40,0.9321740663167343,0.037306377320822426,1.0723529400551857,0.029812905983232607,0.17398020311749704
41,0.9293641095022553,0.04209709648336446,1.0719650624290344,0.03016382493206704,0.17517637574301803
42,0.9294609161256586,0.044985346422123706,1.0713478354452877,0.030722249435468862,0.1770426148828941
43,0.9233269370296626,0.045331409914781684,1.0714896863487906,0.030593923948910362,0.17590822023778221
44,0.9272253131403506,0.042073651606432616,1.070711250561352,0.03129818603481327,0.1783786328801137
45,0.9291064397802631,0.042852292437072004,1.0700280174376473,0.03191632621816798,0.18051372486155196
46,0.9304881405483172,0.04431765301790547,1.0697793486063005,0.032141300882069346,0.18085745099745545
