epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,1.0260352683298797,-0.012871854711938413,0.9400496731959442,0.004956905795738598,0.07144355363644714
2,1.0111063238486504,-0.002898399013256281,0.9346723435781873,0.0106487970656578,0.10480169942331921
3,1.0102063212001209,0.001979121120774696,0.9317411946915795,0.013751443846993117,0.11938159964800496
4,1.0058934786944713,0.003102967948275581,0.9300893062931361,0.015499971283012282,0.1267611660396554
5,1.0084355693419003,0.0062023971520309695,0.9289415529255753,0.01671486296828384,0.1323020204536916
6,0.9987155193264045,0.008175261918535792,0.9281014944446603,0.017604059111084536,0.13584718266286638
7,1.0064165783159942,0.00851478851680143,0.9275106374922142,0.018229493309375178,0.138660036342179
8,0.9967868021390971,0.013155101667705504,0.9270076105840472,0.01876194194331826,0.14100397983335097
9,0.9991666292681277,0.010663768246618632,0.9265868289940528,0.019207337737511154,0.1437104830420705
10,1.000786845545167,0.010087880987677544,0.9259566071194945,0.019874422409875137,0.14545679851996596
11,1.0018413558747004,0.01210874540916207,0.9254090992178111,0.020453978009292384,0.14699326989705042
12,0.9972016513347626,0.010840251201949758,0.9251452148724358,0.02073328672219965,0.14869548903489493
13,0.9927939703163592,0.015466952127391687,0.9248626185598134,0.021032417729016317,0.14978285651460743
14,0.991569364533841,0.016002169080878814,0.9245341299800628,0.021380116737537813,0.15109030227809345
15,0.9947649489328699,0.015744449908298375,0.9240329248138577,0.021910646181272808,0.1530655053058287
16,0.9973018134681924,0.015389486490636983,0.9239708102280371,0.02197639424823916,0.1538552931077909
17,0.99068677078173,0.01789750340788543,0.923498992697359,0.022475807826217387,0.15541392939409576
18,0.9875505494261251,0.019167486863862715,0.9232134526280676,0.022778065917605117,0.15664370103348454
19,0.9979459816969715,0.017078294367334323,0.9230275625423224,0.02297480628147197,0.1570411768737579
20,0.9891854275777502,0.0178284320756249,0.9225705828588135,0.02345855651592088,0.15907039899345732
21,0.993373183081451,0.01943811941115292,0.9223753679009601,0.02366517284226488,0.16141540403636923
22,0.9920154040299572,0.018875741184958494,0.9220899203116025,0.023967325399725903,0.1625376357367376
23,0.9944845767854487,0.020763473263087584,0.9217334074752952,0.024344677970135065,0.16326993078237664
24,0.9930694959696057,0.02193466571366942,0.9211242522969342,0.02498946963272508,0.1641927175232721
25,0.9841498443223897,0.02372629014657668,0.9208888674087827,0.025238635578786472,0.16515085088341216
26,0.9864421463707118,0.022837871581270153,0.9206799903681105,0.0254597320266704,0.16642188697744428
27,0.9819953077047774,0.028364821244915128,0.9203437965697381,0.025815584162855787,0.16608994233647945
28,0.986237928705308,0.02438252382096584,0.9200707928591781,0.026104564106782635,0.16721871403186073
29,0.9773665874907114,0.029919138032547754,0.9198029199120764,0.026388103488686365,0.16737820286089092
30,0.9783720411721942,0.028464922094135092,0.9194365612176078,0.026775905322947158,0.1690990061003457
31,0.9784429680953906,0.028961278981352034,0.9190588328371403,0.02717573264715767,0.16970339995797176
32,0.9793400451974962,0.03286854774132286,0.9186934715294852,0.02756246684418351,0.17139874894525628
33,0.9796709927540381,0.032213813368966226,0.9182957713745076,0.027983437658976484,0.1725641331966526
34,0.9816144664310714,0.03039805316179356,0.9178960358972881,0.02840654769913209,0.1740424436434182
35,0.9778413868066177,0.032580589727020715,0.917549502929585,0.028773356870157918,0.1742312262488363
36,0.9781168994394321,0.03176270793899105,0.9174389039837346,0.028890420657672666,0.17435580279928492
37,0.9713418518455283,0.03595382787585921,0.9171738294001539,0.029170989053474927,0.1754822406154699
38,0.9700691031599508,0.038048191311012225,0.9169097370749352,0.02945052667303516,0.17701801727456443
39,0.9774911264771396,0.036254150233857585,0.9166781097523246,0.029695704923867416,0.17814283403106496
40,0.9701861895403816,0.03605232703350314,0.9164969149415562,0.029887519865877454,0.17869494690715207
41,0.972368192325518,0.037066732367978084,0.9161331785241593,0.030272535201987028,0.17917099968258948
42,0.972650548208107,0.037259160959402626,0.9156796783481596,0.03075258122076563,0.18081313066197213
43,0.9766125910490462,0.0378652607167298,0.9154031493447043,0.031045288899629875,0.18257866661080846
44,0.9731119023364725,0.03864598784931428,0.915085483608339,0.03138152153940277,0.1833737063175111
45,0.9712172706150314,0.03909386647211621,0.9148528308603661,0.031627781186978066,0.18396029292536
46,0.9644972479459152,0.04332616642211107,0.9145336381686469,0.031965649318645206,0.1836334709521205
47,0.973116199947098,0.0388853229763495,0.9143330777033282,0.03217792029438893,0.18514584143164173
48,0.9656434608894644,0.043276360506439904,0.9139681707583527,0.032564201601355314,0.18487588198013807
49,0.9717940456658891,0.04115763392597627,0.9138588151093879,0.03267995056982631,0.18507555019287972
50,0.9688806261831117,0.040604715366067023,0.9138159086749349,0.03272535260780063,0.18593087197067087
51,0.9630377897359792,0.04588538792815555,0.9137580317284292,0.032786624255498165,0.18516381732377665
52,0.9639341689429237,0.04368216220705845,0.9134316107643458,0.03313212441208979,0.18625497812689862
53,0.963947616734551,0.043000402673154414,0.9132884226971243,0.03328370876395903,0.1873707038258607
54,0.966441215241997,0.047607413657935305,0.9132039232396585,0.03337315102131988,0.1880728851814068
55,0.9670155728326261,0.04416831998588022,0.9129667789780417,0.03362417442685306,0.1877986642502726
56,0.9605072898772157,0.04665593036387228,0.9125624368145671,0.03405217634024116,0.18864050789645267
57,0.9674791549015971,0.04545995009955428,0.9122570339610767,0.0343754293922508,0.18964731851638483
