epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,1.0369365527791885,-0.024229456819567785,0.9643151760101318,-0.004652019957108289,-0.02005557271986724
2,1.0126244414199903,-0.006961774986878666,0.9556491858211047,0.004376458131114425,0.06723787164230165
3,1.0121586704717098,-0.004890417570710737,0.9515851258649348,0.008610530275828032,0.09621674077539577
4,0.9975254628264788,0.0066457479995379876,0.9490938616031838,0.011205987109553561,0.10826821667068588
5,1.0036658314825262,0.0021641122214369757,0.947507691761804,0.012858501539213973,0.11484244949856177
6,1.0002480233178555,0.00296938631712651,0.946597063497746,0.013807224803251805,0.11851404467777918
7,1.002270050419187,0.005059328176198696,0.9462931969809154,0.014123794755066532,0.11997763136188674
8,0.9955077674782392,0.007613921466392282,0.9453514069136828,0.015104996874789611,0.12402970170068425
9,0.9971327631218919,0.006431880173309312,0.9449439987594828,0.015529413505686152,0.12590828206350338
10,0.9948858638990272,0.010495516997507504,0.9444909036086738,0.016001481748320945,0.1279038528458833
11,0.9954302878055757,0.010880859664133657,0.9439218572644523,0.016594344903435476,0.13048268010004818
12,0.9938084031771688,0.012291806517744086,0.9433981875942449,0.017139920579635426,0.13251527392424498
13,0.9986156306220489,0.010598518227495801,0.9431114793551565,0.017438611844932783,0.1338209743327576
14,0.990849107503891,0.014855508381316107,0.9427796254373441,0.017784347348063112,0.13485036953206145
15,0.991244005925447,0.012973755484013805,0.9423384890597091,0.0182439347175406,0.13688654897714259
16,0.9939894624126767,0.011228575274875752,0.9421806457715157,0.018408385856964582,0.13775580087056183
17,0.9839599647568268,0.018534181355145285,0.9418728111427782,0.018729095266484475,0.13925392585190377
18,0.9891946761353502,0.015822122657621063,0.9415176016652685,0.019099157077609563,0.1408663675033775
19,0.9944814009573854,0.01816916512739908,0.9410005784587837,0.019637802399944615,0.1428145940165236
20,0.9942806316810904,0.018889963137109334,0.940704794157119,0.019945946898116684,0.14422491728867884
21,0.9844963006602908,0.021330936884958462,0.9401819641919072,0.02049066459105897,0.14583918492841702
22,0.9882419282950244,0.019053299215634478,0.9397981639892335,0.02089052890052867,0.14758432326074833
23,0.9902310463988665,0.01879410349530264,0.9395932276461442,0.02110403569526853,0.14816791716260488
24,0.9847343679770683,0.020608653726547077,0.9391842150426173,0.0215301493339628,0.1495185373037673
25,0.9817903996671288,0.02205227682258315,0.9388789431952731,0.021848179535683743,0.1508311198045674
