epoch,train_loss,train_r2,val_loss,val_r2,val_corr
1,1.0249750504215944,-0.016721129351279007,0.9651944738033706,-0.021658868364011097,-0.0321917011454367
2,1.0235560487196282,-0.011645894132207735,0.9596609170295757,-0.01580159433919559,0.00881464503686545
3,1.025930255651474,-0.009388373676549655,0.954853566228216,-0.010713010117601174,0.053758628250690325
4,1.016198122964322,-0.007762468157000546,0.950916737554421,-0.006545882892036836,0.08501491249065207
5,1.016933172651865,-0.005758438947642608,0.9477270936878663,-0.0031696509032073106,0.104727161582656
6,1.0115345730943588,-0.002675001531943666,0.94530093364413,-0.0006015652356139434,0.1156310486070311
7,1.011081238973488,-0.0009668034969363415,0.9431725740069075,0.0016513251362032522,0.12287268308364038
8,1.0133763615367481,0.000680535950041361,0.9413853106955481,0.0035431486406787283,0.12732587541376697
9,1.0089796963825965,0.001225847355886045,0.9397339011344188,0.005291158681357211,0.13089375521431323
10,1.0065975192102414,0.004523710864614117,0.9382968422041352,0.006812279248957331,0.13290444598084206
11,1.0045526513775576,0.00492664636969653,0.9372119653363138,0.007960616375886076,0.13434203069816877
12,1.0067954520577367,0.006535550670486501,0.9362516543209153,0.00897712471044454,0.13564694181255704
13,1.0066979949914137,0.007533243253980748,0.935294282516377,0.0099905081330951,0.13645628093666587
14,0.9996000933415682,0.008909724098868699,0.9345362230071649,0.010792896434007826,0.1374868330583073
15,0.9992357287013415,0.007935426568421833,0.9337968766652934,0.011575522302088803,0.1384673099297378
16,1.0033729241310971,0.007646480197952776,0.9333229479519167,0.012077153143917996,0.1391838944093819
17,0.9987260595108699,0.010435634982192243,0.9327687993872958,0.012663734991637532,0.13979602698837046
18,0.9991423342991801,0.007844000098617965,0.9323429360922114,0.013114482889099444,0.1406741763217673
19,0.9972564479679737,0.01095409446002693,0.9318956411997671,0.013587960084667894,0.14123184825695734
20,1.0000301246504182,0.011046314061183171,0.9315316660001265,0.01397321287476605,0.14187563937102468
21,0.9959516123081874,0.012858452507529483,0.9311879173948534,0.01433708620526608,0.14239121205640928
22,0.996559504745076,0.014073805208857149,0.9308326292721654,0.014713166534651378,0.1430414597947086
23,0.9960454852835646,0.011174335124854884,0.9304565499656589,0.015111231100915723,0.1435845298963704
24,0.9971933283852142,0.012047072842466644,0.9302017682932585,0.01538089599876602,0.14446738216336993
25,0.9933363155832569,0.013434523401282816,0.929867524064991,0.015734722489179176,0.14496329154091667
26,0.9945188251513879,0.01307755940901989,0.9296162061897846,0.016000748843027157,0.14581103285686792
27,0.9958207966054528,0.012178689324961689,0.9293721658271431,0.016259066493172658,0.14638700845948374
28,0.9965648992547711,0.013248466517443935,0.9291436527472142,0.016500940624079474,0.14678216860921442
29,0.991457367984994,0.014959227507893802,0.9289383068908054,0.016718302173832078,0.14753672340839502
30,0.9996360256833937,0.011807816896696521,0.928659020872506,0.017013922953228233,0.14809752381990648
31,0.9918320129797297,0.014610736342191899,0.9284522918537669,0.01723273562121208,0.1488371406198307
32,0.9977001623042578,0.0154861237173064,0.9281961509845401,0.017503878664494654,0.14934954131746206
33,0.9930962520895652,0.014118457696772002,0.9279309356990858,0.01778460501342194,0.14993169453549568
34,0.988828596559543,0.018730895032841866,0.9277410116262593,0.017985638156276518,0.15049733030991908
35,0.9918696211958394,0.01663382962652371,0.9274907048116594,0.01825059340362245,0.1510701671968756
36,0.9918902927232021,0.015892720665689253,0.9272956267735666,0.018457070539161013,0.15183246161703945
37,0.9947377587985067,0.017052993781130454,0.9270836835666864,0.018681415135487378,0.15232502642235982
38,0.9919178636328688,0.019173686455087102,0.9268406487005815,0.01893865901577585,0.15263753845409395
39,0.99412636878421,0.015894073398343367,0.9265973078469957,0.01919623975176199,0.15326462774892022
40,0.9919446848549889,0.018057829474373177,0.9263858120931657,0.019420119992830664,0.15416856309226057
41,0.988726632687652,0.019132559939739724,0.9261841981275697,0.019633522796442482,0.1547404620217618
42,0.9923891853360296,0.01619774727529688,0.9259473873464853,0.019884197286150318,0.15543658570617488
43,0.988347527182218,0.018522093975158693,0.9257781626685063,0.020063311001177975,0.15587040086761247
44,0.9924287801807367,0.016907137545645767,0.9256021873553837,0.020249572216912592,0.15639829373115025
45,0.9910346408492153,0.017435838712334006,0.9254463736133797,0.020414516002459582,0.1568637581432029
46,0.9856623347523144,0.020938037941634624,0.92520443090511,0.020670612107974273,0.1574399217972175
47,0.9881963058582788,0.020623510657130084,0.924993951048627,0.02089340675181528,0.15804954976799973
48,0.9922901102640096,0.018885270548223865,0.9248440430759293,0.02105207591773728,0.15867893618263512
49,0.99074121644196,0.02066729559104996,0.9246645420335138,0.021242100358385918,0.15900674939223497
50,0.9884715867274015,0.0228159024826039,0.9244454693619691,0.02147396472481855,0.15936240463490986
51,0.9880893531354885,0.018947826479040808,0.9242929181651126,0.02163544610250323,0.16021055901908096
52,0.9920866460476107,0.02155559481336744,0.9240701450597519,0.02187125623386077,0.16094710427446213
53,0.991964168340257,0.02118115749615246,0.9238381397440493,0.022116831927790903,0.1616935272902208
54,0.985754488162624,0.023100659340582586,0.9236350763927806,0.022331772391818494,0.16217409424034837
55,0.992875278864092,0.021051291898834812,0.9234861127482165,0.02248945929687618,0.1628152479096339
56,0.9902157077511538,0.02529301073064283,0.9232216993797981,0.022769328154611634,0.16328432565814133
57,0.9886457451338907,0.022527627662382255,0.923092918908036,0.022905637604337947,0.1637448337039732
58,0.9908350474626115,0.021497898765147627,0.9229065308562134,0.023102937658989964,0.16450691701732395
59,0.988947173924122,0.02063939689200678,0.92277389226562,0.02324335166248659,0.16516103383137837
60,0.9883609824967616,0.023559190226458804,0.9225666220047039,0.023462721604269876,0.16552084508737
61,0.9881436587537377,0.024346922324906095,0.9223668047245717,0.02367424071986668,0.16602911091120784
62,0.9850149964823306,0.024053877175825078,0.9221762538392635,0.023875936859041325,0.16652801722562693
63,0.9848104434684642,0.022949499318609123,0.9220445117185289,0.024015384154486563,0.1669613371536829
64,0.9842526021512966,0.024821328902525752,0.9219188355977685,0.02414842256983185,0.16741724765140162
65,0.9852598697236441,0.022965175927141313,0.9217317984044515,0.024346376566597883,0.16799956392026782
66,0.9855409727513211,0.02417233786928563,0.9215746124464248,0.024512759780017546,0.16836999072199382
67,0.9861504487620975,0.022287056792916538,0.9214445085988094,0.024650492079871134,0.16892811765371765
68,0.9849253609342482,0.025373208796800495,0.9212962686106372,0.02480740768064793,0.1690372754463118
69,0.9856427609920502,0.02428425720473859,0.9211995156164792,0.02490980970287704,0.16950865190430278
70,0.9831029419760102,0.02777267050719201,0.9210711133560078,0.02504572611450251,0.16981179113391295
71,0.9823689767457906,0.028695664276681132,0.9209823127997365,0.025139741177120145,0.17030773851660413
72,0.9894510281896128,0.025825653467503096,0.9208744779601921,0.02525386671852703,0.17067170727683625
73,0.9833086700115389,0.024326816335532686,0.9207603608129081,0.02537466403574995,0.17099965291844663
74,0.9880143360605518,0.024756350605263266,0.9206618296438197,0.02547895145920953,0.17121378256608008
75,0.9833430283277937,0.02571218893509697,0.9205120258610593,0.025637518313267438,0.171470111502554
76,0.9849976356168395,0.02884513999351135,0.9203760980686958,0.02578140743975521,0.17253429747281054
77,0.9794733506961933,0.02797299769865902,0.9202155800691969,0.02595131072297041,0.17285061273746058
