Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,c0b,3,F1,-0.0005330604,0.008555211
SMRI,FTC,c0b,3,F2,-0.006784764,0.014456459
SMRI,FTC,c0b,3,F3,-0.013259304,0.010556995
SMRI,FTC,c0b,3,F4,0.008956468,0.008691454
SMRI,FTC,c0b,3,F5,0.010122068,0.009872726
SMRI,FTC,c0b,3,F6,-0.003514276,0.008898468
SMRI,FTC,c0b,3,F7,0.01835809,0.012939718
SMRI,FTC,c0b,3,F8,0.0076137055,0.0113688735
SMRI,FTC,c0b,3,F9,0.015690811,0.010620015
SMRI,FTC,c0b,3,F10,-0.010342791,0.010065597
SMRI,FTC,c0b,3,F11,0.027334958,0.011378537
SMRI,FTC,c0b,3,F12,0.002416959,0.0104676485
SMRI,FTC,c0b,3,F13,0.0010349649,0.009893385
SMRI,FTC,c0b,3,F14,0.0057812473,0.0121339075
SMRI,FTC,c0b,3,F15,-0.0037370143,0.011448137
SMRI,FTC,c0b,3,F16,0.004242684,0.010290575
SMRI,FTC,c0b,3,F17,0.006830259,0.012790089
SMRI,FTC,c0b,3,F18,0.0021652516,0.011806956
SMRI,FTC,c0b,3,F19,0.021277295,0.015635382
SMRI,FTC,c0b,3,F20,-0.018573998,0.010645397
SMRI,FTC,c0b,3,F21,-0.00803347,0.009960889
SMRI,FTC,c0b,3,F22,0.01516986,0.009918912
SMRI,FTC,c0b,3,F23,0.009327861,0.011810482
SMRI,FTC,c0b,3,F24,0.0033478804,0.011358977
SMRI,FTC,c0b,3,F25,0.016777648,0.011961047
SMRI,FTC,c0b,3,F26,-0.0048174476,0.008937538
SMRI,FTC,c0b,3,F27,0.0008525472,0.010596827
SMRI,FTC,c0b,3,F28,0.018821957,0.012108361
SMRI,FTC,c0b,3,F29,-0.02090946,0.014156171
SMRI,FTC,c0b,3,F30,-0.020641634,0.014470965
SMRI,FTC,c0b,3,F31,0.019018142,0.011687441
