outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.6e-05,118,0.0910181403160095,0.3052037925381368,0.0522119402885437,0.2296364341512753,0.0420486330986022,0.0081186073779948,0.2095184323208412,0.0161806323582743
2,1.8e-05,77,0.0638936161994934,0.259527832519864,0.0364595055580139,0.1914070274484302,0.0499377727508544,0.0119094960974604,0.2244312690047495,0.0247185925038676
3,1.4e-05,183,0.0864725708961486,0.2975161506465617,0.0593590140342712,0.2436956208099619,0.0413108110427856,0.0198494082266386,0.2012218811926235,0.0472632941651773
4,1.6e-05,155,0.0859098434448242,0.2958536023383121,0.0401982069015502,0.2035923319703044,0.0475241661071777,0.0099454528242691,0.2205022090321659,0.0205972089512335
5,2e-05,155,0.100070834159851,0.3194780096911026,0.0578349828720092,0.2414233390513012,0.0453588008880615,0.005304180977742,0.2158873511860584,0.0102125277221867
