outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.4e-05,1000,0.0785631537437439,0.2864592443639089,0.0533019304275512,0.2323902239685618,0.0428622603416442,0.0034158886295572,0.2110833189050038,0.0060691625358128
2,1.4e-05,87,0.0876298546791076,0.3032447221907511,0.0412036776542663,0.2044131772568114,0.044729721546173,0.0099362137044745,0.2144410847954445,0.0199038296971244
3,1.4e-05,136,0.1016433238983154,0.3258663286739831,0.0673333406448364,0.2601483839212552,0.0370519280433654,0.019738998991895,0.1903561890711506,0.0512591274283792
4,1.6e-05,94,0.083010733127594,0.2950226132367136,0.0359122157096862,0.1909498093939953,0.0493793606758117,0.0077705823821419,0.2264675082342691,0.0173923253116593
5,2e-05,87,0.1054742336273193,0.3286168737578189,0.0371595025062561,0.2031136817236775,0.0486104488372802,0.0054222379069377,0.22369135967423,0.0121220675601769
