Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTP,c0b,1,F1,-0.0048040147,0.010270333
SMRI,FTP,c0b,1,F2,-0.010024662,0.00913418
SMRI,FTP,c0b,1,F3,-0.011326044,0.008484682
SMRI,FTP,c0b,1,F4,0.0027157497,0.009354565
SMRI,FTP,c0b,1,F5,0.01679451,0.009718389
SMRI,FTP,c0b,1,F6,-0.0074403677,0.009084795
SMRI,FTP,c0b,1,F7,0.0037198334,0.008505214
SMRI,FTP,c0b,1,F8,0.0073889205,0.01006331
SMRI,FTP,c0b,1,F9,0.011317604,0.009307725
SMRI,FTP,c0b,1,F10,-0.012188688,0.009263115
SMRI,FTP,c0b,1,F11,0.016799383,0.009165929
SMRI,FTP,c0b,1,F12,-0.0117969485,0.009852307
SMRI,FTP,c0b,1,F13,0.010979845,0.009348592
SMRI,FTP,c0b,1,F14,0.00668742,0.009796709
SMRI,FTP,c0b,1,F15,0.012254882,0.008068928
SMRI,FTP,c0b,1,F16,0.01073101,0.009854314
SMRI,FTP,c0b,1,F17,-0.0029293734,0.010480662
SMRI,FTP,c0b,1,F18,0.0005215755,0.009501147
SMRI,FTP,c0b,1,F19,-0.0009193722,0.008656163
SMRI,FTP,c0b,1,F20,-0.025908498,0.013662604
SMRI,FTP,c0b,1,F21,-0.0005063878,0.010557409
SMRI,FTP,c0b,1,F22,0.005959888,0.009807523
SMRI,FTP,c0b,1,F23,0.020469403,0.009979221
SMRI,FTP,c0b,1,F24,0.0168701,0.009425123
SMRI,FTP,c0b,1,F25,0.008605892,0.010441697
SMRI,FTP,c0b,1,F26,0.0015878215,0.00878846
SMRI,FTP,c0b,1,F27,0.011592156,0.008954811
SMRI,FTP,c0b,1,F28,0.013602691,0.008347926
SMRI,FTP,c0b,1,F29,0.004650112,0.009850334
SMRI,FTP,c0b,1,F30,-0.009743664,0.01092133
SMRI,FTP,c0b,1,F31,0.026559738,0.010802314
SMRI,FTP,c0b,1,F32,0.0026643367,0.0092566665
SMRI,FTP,c0b,1,F33,-0.0035302404,0.0106717
SMRI,FTP,c0b,1,F34,0.0050073583,0.009700463
SMRI,FTP,c0b,1,F35,-0.010547171,0.009244078
SMRI,FTP,c0b,1,F36,0.012993941,0.009002035
SMRI,FTP,c0b,1,F37,0.0155356,0.011491619
SMRI,FTP,c0b,1,F38,0.013281139,0.009012926
SMRI,FTP,c0b,1,F39,-0.023268256,0.009810532
SMRI,FTP,c0b,1,F40,-0.0029550479,0.009126259
SMRI,FTP,c0b,1,F41,0.031277265,0.009720538
SMRI,FTP,c0b,1,F42,0.0011958734,0.010134721
SMRI,FTP,c0b,1,F43,-0.0035929144,0.009731211
SMRI,FTP,c0b,1,F44,0.011299399,0.009860613
SMRI,FTP,c0b,1,F45,-0.006285656,0.010186692
SMRI,FTP,c0b,1,F46,0.0064203218,0.011320179
SMRI,FTP,c0b,1,F47,0.038776886,0.011699798
SMRI,FTP,c0b,1,F48,0.016756764,0.010858966
SMRI,FTP,c0b,1,F49,-0.0066946624,0.009308587
SMRI,FTP,c0b,1,F50,0.0143578565,0.010604699
SMRI,FTP,c0b,1,F51,0.006167831,0.011054561
SMRI,FTP,c0b,1,F52,-0.0026318904,0.009236675
SMRI,FTP,c0b,1,F53,-0.0028815093,0.009004567
SMRI,FTP,c0b,1,F54,-0.015875025,0.009525628
SMRI,FTP,c0b,1,F55,0.018123547,0.011686977
SMRI,FTP,c0b,1,F56,0.038852073,0.0113225235
SMRI,FTP,c0b,1,F57,0.0016505836,0.007698685
SMRI,FTP,c0b,1,F58,-0.031182777,0.011051213
SMRI,FTP,c0b,1,F59,0.0019523596,0.010270754
SMRI,FTP,c0b,1,F60,0.01197791,0.009732438
SMRI,FTP,c0b,1,F61,9.031077e-05,0.009438142
SMRI,FTP,c0b,1,F62,-0.007976801,0.008754227
SMRI,FTP,c0b,1,F63,0.02670179,0.010004727
SMRI,FTP,c0b,1,F64,-0.009211234,0.008871692
SMRI,FTP,c0b,1,F65,-0.01783227,0.009284283
SMRI,FTP,c0b,1,F66,0.0073879836,0.009102777
SMRI,FTP,c0b,1,F67,-0.0035864944,0.008208016
SMRI,FTP,c0b,1,F68,-0.016677316,0.009459902
SMRI,FTP,c0b,1,F69,-0.0036949024,0.009005887
SMRI,FTP,c0b,1,F70,0.036054112,0.010726152
SMRI,FTP,c0b,1,F71,-0.022257714,0.010379614
SMRI,FTP,c0b,1,F72,-0.016474633,0.012493388
SMRI,FTP,c0b,1,F73,-0.0018960957,0.009188181
SMRI,FTP,c0b,1,F74,-0.017872915,0.010001614
SMRI,FTP,c0b,1,F75,0.018040026,0.00982976
SMRI,FTP,c0b,1,F76,-0.005869052,0.010599183
SMRI,FTP,c0b,1,F77,-0.0149356965,0.009052118
SMRI,FTP,c0b,1,F78,0.010431321,0.00920837
SMRI,FTP,c0b,1,F79,-0.0174088,0.01025243
SMRI,FTP,c0b,1,F80,-0.019986816,0.012041537
SMRI,FTP,c0b,1,F81,-0.01904034,0.009836738
SMRI,FTP,c0b,1,F82,-0.012472381,0.010010858
SMRI,FTP,c0b,1,F83,-0.002867341,0.00739314
SMRI,FTP,c0b,1,F84,0.0065759425,0.008863147
SMRI,FTP,c0b,1,F85,0.0017641,0.010811237
SMRI,FTP,c0b,1,F86,-0.022119517,0.011455624
SMRI,FTP,c0b,1,F87,0.0037965244,0.009663219
SMRI,FTP,c0b,1,F88,-0.020190394,0.010324746
SMRI,FTP,c0b,1,F89,-0.006081944,0.009248542
SMRI,FTP,c0b,1,F90,-0.001244344,0.01037325
SMRI,FTP,c0b,1,F91,0.0066852034,0.008937887
SMRI,FTP,c0b,1,F92,0.013917999,0.010109164
SMRI,FTP,c0b,1,F93,0.005327531,0.010242871
SMRI,FTP,c0b,1,F94,-0.012954344,0.009394427
SMRI,FTP,c0b,1,F95,-0.009992402,0.009487735
SMRI,FTP,c0b,1,F96,-0.008241291,0.009651117
SMRI,FTP,c0b,1,F97,-0.011469685,0.010098788
SMRI,FTP,c0b,1,F98,0.00412237,0.009981693
SMRI,FTP,c0b,1,F99,-0.0022314135,0.008764837
SMRI,FTP,c0b,1,F100,0.0056970646,0.009256794
SMRI,FTP,c0b,1,F101,-0.023086006,0.010025534
SMRI,FTP,c0b,1,F102,-0.01773969,0.008894816
SMRI,FTP,c0b,1,F103,-0.006893236,0.008534332
SMRI,FTP,c0b,1,F104,0.019555477,0.01066375
SMRI,FTP,c0b,1,F105,-0.009752206,0.009128158
SMRI,FTP,c0b,1,F106,-0.005614684,0.009672859
SMRI,FTP,c0b,1,F107,0.04161263,0.012601871
SMRI,FTP,c0b,1,F108,0.02207949,0.013322634
SMRI,FTP,c0b,1,F109,0.011995635,0.0095345
SMRI,FTP,c0b,1,F110,0.016076623,0.009564842
SMRI,FTP,c0b,1,F111,0.007886658,0.0096354615
SMRI,FTP,c0b,1,F112,-0.0031178887,0.008988546
SMRI,FTP,c0b,1,F113,0.002515493,0.00824042
SMRI,FTP,c0b,1,F114,0.0057124314,0.01071034
SMRI,FTP,c0b,1,F115,0.005733008,0.009862807
SMRI,FTP,c0b,1,F116,0.020421714,0.009457744
SMRI,FTP,c0b,1,F117,-0.009598921,0.008787083
SMRI,FTP,c0b,1,F118,-0.011552387,0.008546196
SMRI,FTP,c0b,1,F119,0.0013903235,0.0097204605
SMRI,FTP,c0b,1,F120,-0.0003426089,0.011125947
SMRI,FTP,c0b,1,F121,-0.0014120834,0.008809946
SMRI,FTP,c0b,1,F122,-0.024546036,0.007875323
SMRI,FTP,c0b,1,F123,-0.029553274,0.010309726
SMRI,FTP,c0b,1,F124,0.018445613,0.009838598
SMRI,FTP,c0b,1,F125,0.027289474,0.009979855
SMRI,FTP,c0b,1,F126,0.006392277,0.01040323
SMRI,FTP,c0b,1,F127,-0.028130393,0.010661148
SMRI,FTP,c0b,1,F128,0.0067680907,0.00849349
SMRI,FTP,c0b,1,F129,0.0022284214,0.011202883
SMRI,FTP,c0b,1,F130,0.003765224,0.009644558
SMRI,FTP,c0b,1,F131,-0.012288566,0.0094271265
SMRI,FTP,c0b,1,F132,0.0025879599,0.008945635
SMRI,FTP,c0b,1,F133,-0.01229939,0.00847339
SMRI,FTP,c0b,1,F134,-0.00935159,0.008660422
SMRI,FTP,c0b,1,F135,0.0009880313,0.008648759
SMRI,FTP,c0b,1,F136,0.025999418,0.009747793
SMRI,FTP,c0b,1,F137,0.00042726117,0.008989556
