outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
4,1,{'lr': 1.2e-05},86,0.09287238121032715,0.32063071173059166,0.02450007200241089,0.16208724466958155
4,2,{'lr': 1.4e-05},83,0.10322034358978271,0.34049026604406946,0.033347904682159424,0.18337049422863894
4,3,{'lr': 1.6e-05},67,0.0894058346748352,0.317748904762086,0.03036677837371826,0.17513283339776792
4,4,{'lr': 1.8e-05},71,0.09755933284759521,0.3279501124041015,0.03360527753829956,0.1916204173314501
4,5,{'lr': 2e-05},3,-0.005570769309997559,0.0836050074149175,-0.0063745975494384766,0.05930025927877656
