outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
1,1,{'lr': 1.2e-05},118,0.11752098798751831,0.36006562858379887,0.046565473079681396,0.21598004248677016
1,2,{'lr': 1.4e-05},66,0.07382702827453613,0.28168211295530676,0.03002828359603882,0.17389976364270787
1,3,{'lr': 1.6e-05},95,0.12749290466308594,0.37297498117809846,0.04758960008621216,0.2312317950054234
1,4,{'lr': 1.8e-05},61,0.08864080905914307,0.3086526695682432,0.026320219039916992,0.18364857989187172
1,5,{'lr': 2e-05},53,0.1009056568145752,0.3331651282953318,0.026252269744873047,0.17217804444893317
