outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.2e-05,201,0.059962511062622,0.2610930331144468,0.0144205689430236,0.1239672901607682,0.0013445258140563,0.0065580484672089,0.0462762596131982,0.0404194773349752
2,2e-05,121,0.0567757487297058,0.2532390004902937,0.0121775865554809,0.1156462615908832,0.0055122256278991,0.0048873332099563,0.0767765558070642,0.0316855109447428
3,1.8e-05,103,0.0471910238265991,0.2309635698277197,0.0148724317550659,0.1243451151318577,0.0091391324996948,0.0068172178663528,0.0944446058161631,0.0371698995346474
4,1.6e-05,65,0.0234069228172302,0.164791540766315,0.0054389238357543,0.0749653902931846,0.0062323331832885,0.0025590300497523,0.0890410022390816,0.0157609181739796
5,1.4e-05,90,0.0260546207427978,0.1759503626122121,0.0048357248306274,0.0772468704841902,0.010871934890747,0.0067798380639969,0.1110501540002219,0.028249561053058
