Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,pca1,3,F1,0.01002033,0.008184854
SMRI,FTC,pca1,3,F2,-0.011272825,0.00894719
SMRI,FTC,pca1,3,F3,0.009471073,0.009146602
SMRI,FTC,pca1,3,F4,0.007684204,0.009776868
SMRI,FTC,pca1,3,F5,-0.011774634,0.009156552
SMRI,FTC,pca1,3,F6,-0.0040422697,0.008802684
SMRI,FTC,pca1,3,F7,0.00662498,0.008731349
SMRI,FTC,pca1,3,F8,-0.0025977122,0.008675815
SMRI,FTC,pca1,3,F9,-0.008332706,0.011062329
SMRI,FTC,pca1,3,F10,0.010750981,0.009195072
SMRI,FTC,pca1,3,F11,0.0070867827,0.011155364
SMRI,FTC,pca1,3,F12,0.004630057,0.0073281596
SMRI,FTC,pca1,3,F13,-0.010941823,0.007936779
SMRI,FTC,pca1,3,F14,0.0072510582,0.009706535
SMRI,FTC,pca1,3,F15,0.0038857977,0.009168556
SMRI,FTC,pca1,3,F16,-0.0036872334,0.009390586
SMRI,FTC,pca1,3,F17,0.018801158,0.011631561
SMRI,FTC,pca1,3,F18,-0.0070418073,0.006991681
SMRI,FTC,pca1,3,F19,-0.012617235,0.008523278
SMRI,FTC,pca1,3,F20,0.009394381,0.008051456
SMRI,FTC,pca1,3,F21,0.01728237,0.009903876
SMRI,FTC,pca1,3,F22,0.005414842,0.009029552
SMRI,FTC,pca1,3,F23,-0.011749596,0.008688276
SMRI,FTC,pca1,3,F24,0.003620777,0.008773038
SMRI,FTC,pca1,3,F25,-0.0011040851,0.0095153665
SMRI,FTC,pca1,3,F26,0.0027452605,0.008801854
SMRI,FTC,pca1,3,F27,-0.017273933,0.011653824
SMRI,FTC,pca1,3,F28,-0.004801615,0.009300174
SMRI,FTC,pca1,3,F29,0.010078065,0.008663758
SMRI,FTC,pca1,3,F30,0.016677873,0.0133388955
SMRI,FTC,pca1,3,F31,-0.014494856,0.010195339
SMRI,FTC,pca1,3,F32,0.025873922,0.009806676
SMRI,FTC,pca1,3,F33,0.00037573458,0.00729552
SMRI,FTC,pca1,3,F34,-0.007133529,0.0075664553
SMRI,FTC,pca1,3,F35,-0.0162284,0.012140987
SMRI,FTC,pca1,3,F36,-0.004787621,0.008464133
SMRI,FTC,pca1,3,F37,-0.0116362795,0.009100755
SMRI,FTC,pca1,3,F38,0.015088796,0.007450549
SMRI,FTC,pca1,3,F39,-0.012686033,0.008103626
SMRI,FTC,pca1,3,F40,0.010545997,0.009560256
SMRI,FTC,pca1,3,F41,-0.006492472,0.009154097
SMRI,FTC,pca1,3,F42,0.0004043325,0.009629771
SMRI,FTC,pca1,3,F43,0.007291308,0.008005209
SMRI,FTC,pca1,3,F44,0.008729634,0.008076892
SMRI,FTC,pca1,3,F45,0.0009365356,0.011551012
SMRI,FTC,pca1,3,F46,-0.000612392,0.0075570843
SMRI,FTC,pca1,3,F47,0.003940897,0.009390891
SMRI,FTC,pca1,3,F48,-0.0072797886,0.010930447
SMRI,FTC,pca1,3,F49,0.022228073,0.009665018
SMRI,FTC,pca1,3,F50,0.006543356,0.0083723925
SMRI,FTC,pca1,3,F51,-0.006194598,0.009710871
SMRI,FTC,pca1,3,F52,-0.0038962008,0.00904072
SMRI,FTC,pca1,3,F53,-0.008938211,0.009778955
SMRI,FTC,pca1,3,F54,-0.0050497805,0.012590381
SMRI,FTC,pca1,3,F55,0.010528219,0.00880461
SMRI,FTC,pca1,3,F56,-0.03113522,0.010806352
SMRI,FTC,pca1,3,F57,-0.0067926478,0.008605618
SMRI,FTC,pca1,3,F58,0.003973942,0.007706499
SMRI,FTC,pca1,3,F59,-0.011856864,0.0072470536
SMRI,FTC,pca1,3,F60,0.001939728,0.008918611
SMRI,FTC,pca1,3,F61,-0.011976485,0.009604374
SMRI,FTC,pca1,3,F62,0.0027717785,0.008617154
SMRI,FTC,pca1,3,F63,-0.0016243515,0.009138715
SMRI,FTC,pca1,3,F64,0.010093047,0.009329738
SMRI,FTC,pca1,3,F65,0.018421864,0.0102788815
SMRI,FTC,pca1,3,F66,-0.011095888,0.008917791
SMRI,FTC,pca1,3,F67,0.0063595106,0.00935997
SMRI,FTC,pca1,3,F68,0.014472766,0.008045032
SMRI,FTC,pca1,3,F69,0.020054523,0.009219519
SMRI,FTC,pca1,3,F70,-0.016229246,0.009407903
SMRI,FTC,pca1,3,F71,-0.0008673524,0.009905314
SMRI,FTC,pca1,3,F72,-0.010343439,0.008666304
SMRI,FTC,pca1,3,F73,0.0010309838,0.008726822
SMRI,FTC,pca1,3,F74,0.005546984,0.012687093
SMRI,FTC,pca1,3,F75,-0.00872218,0.008431747
SMRI,FTC,pca1,3,F76,-0.00826417,0.008484886
