Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTC,pca1,1,F1,0.0012215166,0.009498798
SMRI,FTC,pca1,1,F2,-0.004603879,0.0112071205
SMRI,FTC,pca1,1,F3,0.009864148,0.011251037
SMRI,FTC,pca1,1,F4,-0.0005509804,0.008319284
SMRI,FTC,pca1,1,F5,0.004722144,0.008133148
SMRI,FTC,pca1,1,F6,0.003999295,0.009920617
SMRI,FTC,pca1,1,F7,0.008138423,0.00954366
SMRI,FTC,pca1,1,F8,-0.025245931,0.009841813
SMRI,FTC,pca1,1,F9,-0.017014444,0.009893256
SMRI,FTC,pca1,1,F10,0.0079298755,0.009198231
SMRI,FTC,pca1,1,F11,0.007991547,0.011009662
SMRI,FTC,pca1,1,F12,0.0017982055,0.009207256
SMRI,FTC,pca1,1,F13,-0.0120324455,0.008789835
SMRI,FTC,pca1,1,F14,-0.015814606,0.009705084
SMRI,FTC,pca1,1,F15,0.010690808,0.007581174
SMRI,FTC,pca1,1,F16,-0.011511572,0.00975055
SMRI,FTC,pca1,1,F17,0.0064770803,0.011744355
SMRI,FTC,pca1,1,F18,-0.006637586,0.0084283855
SMRI,FTC,pca1,1,F19,-0.005822,0.010341885
SMRI,FTC,pca1,1,F20,0.0060794866,0.0092449
SMRI,FTC,pca1,1,F21,0.009007231,0.008471986
SMRI,FTC,pca1,1,F22,0.0048764893,0.009111524
SMRI,FTC,pca1,1,F23,-0.014674099,0.011472308
SMRI,FTC,pca1,1,F24,0.012887525,0.008509975
SMRI,FTC,pca1,1,F25,-0.015784638,0.00860074
SMRI,FTC,pca1,1,F26,0.010379014,0.009980746
SMRI,FTC,pca1,1,F27,-0.017124366,0.012241057
SMRI,FTC,pca1,1,F28,-0.0045636906,0.011832793
SMRI,FTC,pca1,1,F29,0.01649568,0.008906105
SMRI,FTC,pca1,1,F30,0.009600539,0.009375079
SMRI,FTC,pca1,1,F31,0.00695154,0.007887777
SMRI,FTC,pca1,1,F32,0.01488939,0.008330106
SMRI,FTC,pca1,1,F33,0.0003227268,0.009609216
SMRI,FTC,pca1,1,F34,-0.006452201,0.008453779
SMRI,FTC,pca1,1,F35,-0.0064198165,0.009777477
SMRI,FTC,pca1,1,F36,0.0014946053,0.009202706
SMRI,FTC,pca1,1,F37,0.0097668655,0.008807421
SMRI,FTC,pca1,1,F38,0.013561712,0.009277656
SMRI,FTC,pca1,1,F39,0.00078174996,0.00938273
SMRI,FTC,pca1,1,F40,0.0043813996,0.010812626
SMRI,FTC,pca1,1,F41,-0.017661378,0.009725168
SMRI,FTC,pca1,1,F42,-0.0008570178,0.008199479
SMRI,FTC,pca1,1,F43,-0.01465527,0.008878904
SMRI,FTC,pca1,1,F44,0.01719472,0.009744519
SMRI,FTC,pca1,1,F45,0.0111143775,0.009841659
SMRI,FTC,pca1,1,F46,0.0004209267,0.0076930034
SMRI,FTC,pca1,1,F47,-0.0042930944,0.007244633
SMRI,FTC,pca1,1,F48,-0.02634121,0.008741974
SMRI,FTC,pca1,1,F49,0.015522646,0.008753248
SMRI,FTC,pca1,1,F50,0.010296217,0.009712017
SMRI,FTC,pca1,1,F51,-0.013288688,0.010718466
SMRI,FTC,pca1,1,F52,-0.0047476594,0.013425535
SMRI,FTC,pca1,1,F53,0.001210316,0.009080571
SMRI,FTC,pca1,1,F54,-0.011723391,0.01051779
SMRI,FTC,pca1,1,F55,0.015263684,0.008657043
SMRI,FTC,pca1,1,F56,-0.008066434,0.008406754
SMRI,FTC,pca1,1,F57,-0.013975366,0.009525361
SMRI,FTC,pca1,1,F58,0.00736876,0.008618797
SMRI,FTC,pca1,1,F59,-0.009328543,0.008786635
SMRI,FTC,pca1,1,F60,0.002281131,0.012251898
SMRI,FTC,pca1,1,F61,-0.0011420813,0.008414163
SMRI,FTC,pca1,1,F62,-0.0025565904,0.008702769
SMRI,FTC,pca1,1,F63,-0.0017815805,0.009474409
SMRI,FTC,pca1,1,F64,-0.0019096588,0.009841652
SMRI,FTC,pca1,1,F65,0.011161367,0.009086853
SMRI,FTC,pca1,1,F66,-0.0035537658,0.0074771927
