Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTPC,pca1,5,F1,0.0026760565,0.006178813
SMRI,FTPC,pca1,5,F2,-0.002114962,0.006899959
SMRI,FTPC,pca1,5,F3,-0.007452398,0.005649105
SMRI,FTPC,pca1,5,F4,-0.0036238201,0.006766539
SMRI,FTPC,pca1,5,F5,-0.0046659573,0.0057915975
SMRI,FTPC,pca1,5,F6,0.0019986567,0.005253347
SMRI,FTPC,pca1,5,F7,0.009826858,0.0067748926
SMRI,FTPC,pca1,5,F8,-0.0020225227,0.005853558
SMRI,FTPC,pca1,5,F9,-0.00275867,0.005998751
SMRI,FTPC,pca1,5,F10,0.002306771,0.006078451
SMRI,FTPC,pca1,5,F11,-0.0024081124,0.0068274746
SMRI,FTPC,pca1,5,F12,-0.002860351,0.0061553335
SMRI,FTPC,pca1,5,F13,-0.0039496575,0.006312767
SMRI,FTPC,pca1,5,F14,-0.0027354306,0.005282613
SMRI,FTPC,pca1,5,F15,0.0080123255,0.0055787214
SMRI,FTPC,pca1,5,F16,-0.003188016,0.0057222894
SMRI,FTPC,pca1,5,F17,0.00675839,0.004865081
SMRI,FTPC,pca1,5,F18,0.0038722493,0.0057440945
SMRI,FTPC,pca1,5,F19,-0.0035421094,0.006218764
SMRI,FTPC,pca1,5,F20,0.0013523259,0.0065854075
SMRI,FTPC,pca1,5,F21,0.0064741476,0.0066039944
SMRI,FTPC,pca1,5,F22,0.006591758,0.0075554387
SMRI,FTPC,pca1,5,F23,-0.004060784,0.0067433235
SMRI,FTPC,pca1,5,F24,0.00058580836,0.005534533
SMRI,FTPC,pca1,5,F25,0.00037879762,0.0055026244
SMRI,FTPC,pca1,5,F26,0.0026249266,0.0052118627
SMRI,FTPC,pca1,5,F27,0.0060863523,0.005519262
SMRI,FTPC,pca1,5,F28,-0.0050112614,0.0051449523
SMRI,FTPC,pca1,5,F29,0.004158068,0.007576477
SMRI,FTPC,pca1,5,F30,0.005273051,0.0056119976
SMRI,FTPC,pca1,5,F31,-0.00025378607,0.0059570186
SMRI,FTPC,pca1,5,F32,0.0026442336,0.008528443
SMRI,FTPC,pca1,5,F33,0.0008595959,0.0057076453
SMRI,FTPC,pca1,5,F34,0.0025975385,0.0063115982
SMRI,FTPC,pca1,5,F35,0.0036016295,0.0055692033
SMRI,FTPC,pca1,5,F36,-0.0029504253,0.0065003415
SMRI,FTPC,pca1,5,F37,0.00037347706,0.0061126505
SMRI,FTPC,pca1,5,F38,0.009822563,0.008057063
SMRI,FTPC,pca1,5,F39,-0.0042962506,0.0068035657
SMRI,FTPC,pca1,5,F40,-0.0015316622,0.005950112
SMRI,FTPC,pca1,5,F41,-0.0010032612,0.007491961
SMRI,FTPC,pca1,5,F42,0.0009200345,0.005496507
SMRI,FTPC,pca1,5,F43,-0.003827904,0.005597104
SMRI,FTPC,pca1,5,F44,7.090947e-05,0.005502237
SMRI,FTPC,pca1,5,F45,-0.004890298,0.0057817088
SMRI,FTPC,pca1,5,F46,-0.001250953,0.0055071292
SMRI,FTPC,pca1,5,F47,-0.003715186,0.0048594973
SMRI,FTPC,pca1,5,F48,-0.008999211,0.0058665937
SMRI,FTPC,pca1,5,F49,0.0052414727,0.006960084
SMRI,FTPC,pca1,5,F50,0.0044942363,0.0050789854
SMRI,FTPC,pca1,5,F51,0.004676062,0.0063456856
SMRI,FTPC,pca1,5,F52,-0.00051776186,0.005364274
SMRI,FTPC,pca1,5,F53,-0.0012455251,0.005237791
SMRI,FTPC,pca1,5,F54,-0.004972867,0.006303509
SMRI,FTPC,pca1,5,F55,0.00061085407,0.005956481
SMRI,FTPC,pca1,5,F56,-0.0033785352,0.0051331306
SMRI,FTPC,pca1,5,F57,-0.0048219254,0.0046806163
SMRI,FTPC,pca1,5,F58,0.00049947586,0.0054006167
SMRI,FTPC,pca1,5,F59,-0.00036809786,0.004973155
SMRI,FTPC,pca1,5,F60,-0.0053963633,0.005127387
SMRI,FTPC,pca1,5,F61,-0.011970909,0.006381448
SMRI,FTPC,pca1,5,F62,0.0035198405,0.0063034683
SMRI,FTPC,pca1,5,F63,0.0025049231,0.00579431
SMRI,FTPC,pca1,5,F64,-0.0054555363,0.0065155188
SMRI,FTPC,pca1,5,F65,0.009340751,0.005429163
SMRI,FTPC,pca1,5,F66,0.0015482403,0.0063468856
SMRI,FTPC,pca1,5,F67,0.008374424,0.005942244
SMRI,FTPC,pca1,5,F68,0.008042349,0.0053565106
SMRI,FTPC,pca1,5,F69,0.004432338,0.005264698
SMRI,FTPC,pca1,5,F70,-0.008979179,0.006506809
SMRI,FTPC,pca1,5,F71,0.01017255,0.0056781387
SMRI,FTPC,pca1,5,F72,0.00014966006,0.005348366
SMRI,FTPC,pca1,5,F73,0.005090642,0.0055197924
SMRI,FTPC,pca1,5,F74,-0.004826335,0.0054053054
SMRI,FTPC,pca1,5,F75,-0.003013373,0.0056843855
SMRI,FTPC,pca1,5,F76,0.00872657,0.006364187
SMRI,FTPC,pca1,5,F77,0.0012764025,0.0062138457
SMRI,FTPC,pca1,5,F78,-0.0005658631,0.007005582
SMRI,FTPC,pca1,5,F79,-0.0017664665,0.0050954805
SMRI,FTPC,pca1,5,F80,0.0032272195,0.008697241
SMRI,FTPC,pca1,5,F81,0.006129665,0.0062217116
SMRI,FTPC,pca1,5,F82,-0.0017199225,0.0054932325
SMRI,FTPC,pca1,5,F83,0.0035341387,0.0058032256
SMRI,FTPC,pca1,5,F84,0.009558833,0.006368915
SMRI,FTPC,pca1,5,F85,0.0056911763,0.007086573
SMRI,FTPC,pca1,5,F86,0.00408961,0.005861964
SMRI,FTPC,pca1,5,F87,0.010153145,0.004870755
SMRI,FTPC,pca1,5,F88,0.00014559824,0.0054218518
SMRI,FTPC,pca1,5,F89,0.0022592128,0.0050211325
SMRI,FTPC,pca1,5,F90,0.0051072775,0.0049860226
SMRI,FTPC,pca1,5,F91,0.00032529185,0.006733909
SMRI,FTPC,pca1,5,F92,-0.000677787,0.0063390033
SMRI,FTPC,pca1,5,F93,-0.00666715,0.0062720217
SMRI,FTPC,pca1,5,F94,-0.006571432,0.0070236335
SMRI,FTPC,pca1,5,F95,-0.0011335618,0.006751349
SMRI,FTPC,pca1,5,F96,-0.005799799,0.0053015403
SMRI,FTPC,pca1,5,F97,-0.007491296,0.007792988
SMRI,FTPC,pca1,5,F98,0.0030469098,0.005516704
SMRI,FTPC,pca1,5,F99,-0.0013700589,0.0065911557
SMRI,FTPC,pca1,5,F100,-0.0041415156,0.0059394115
SMRI,FTPC,pca1,5,F101,0.0068832454,0.005437122
SMRI,FTPC,pca1,5,F102,0.0018392855,0.006662223
SMRI,FTPC,pca1,5,F103,-0.0043632216,0.008790579
SMRI,FTPC,pca1,5,F104,-0.0038372637,0.005296855
SMRI,FTPC,pca1,5,F105,-0.010886773,0.0055835675
SMRI,FTPC,pca1,5,F106,-0.0022652978,0.005304513
SMRI,FTPC,pca1,5,F107,0.0053926054,0.005298273
SMRI,FTPC,pca1,5,F108,0.002902485,0.0059550917
SMRI,FTPC,pca1,5,F109,0.00908148,0.0060365945
SMRI,FTPC,pca1,5,F110,0.01242943,0.0061400216
SMRI,FTPC,pca1,5,F111,0.002978823,0.0054093613
SMRI,FTPC,pca1,5,F112,0.004557646,0.0057566096
SMRI,FTPC,pca1,5,F113,0.010199506,0.0065198303
SMRI,FTPC,pca1,5,F114,0.0035866795,0.006814885
SMRI,FTPC,pca1,5,F115,0.007339364,0.0054897056
SMRI,FTPC,pca1,5,F116,-0.011441864,0.005708826
SMRI,FTPC,pca1,5,F117,-0.0025170883,0.0057251584
SMRI,FTPC,pca1,5,F118,-0.00083900645,0.0063520963
SMRI,FTPC,pca1,5,F119,0.0021998605,0.0068250205
SMRI,FTPC,pca1,5,F120,-0.009662784,0.0068129622
SMRI,FTPC,pca1,5,F121,-0.0076610353,0.0054481784
SMRI,FTPC,pca1,5,F122,0.004334623,0.00668371
SMRI,FTPC,pca1,5,F123,-0.0020032444,0.0059683872
SMRI,FTPC,pca1,5,F124,-0.0044425013,0.0053565344
SMRI,FTPC,pca1,5,F125,0.006608823,0.0051758057
SMRI,FTPC,pca1,5,F126,-0.015014069,0.0067505515
SMRI,FTPC,pca1,5,F127,-0.0019370471,0.006339219
SMRI,FTPC,pca1,5,F128,0.0024919456,0.005895266
SMRI,FTPC,pca1,5,F129,-0.017335782,0.005519579
SMRI,FTPC,pca1,5,F130,-0.013163405,0.0064260326
SMRI,FTPC,pca1,5,F131,0.00426176,0.006643769
SMRI,FTPC,pca1,5,F132,0.003907728,0.005316247
SMRI,FTPC,pca1,5,F133,0.0024896488,0.0062343646
SMRI,FTPC,pca1,5,F134,-0.0090007195,0.005304646
SMRI,FTPC,pca1,5,F135,-0.013546949,0.0052353553
SMRI,FTPC,pca1,5,F136,-0.008644349,0.007086874
SMRI,FTPC,pca1,5,F137,0.009819492,0.0060472656
SMRI,FTPC,pca1,5,F138,-0.0017542276,0.006699503
