outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
3,2e-05,85,0.08809387683868408,0.329713325256896,0.01654261350631714,0.13170136681195455,0.00296931266784668,0.0059985811857658205,0.06659315050545297,0.041366486799541594
