outer_fold,hyperparameters,best_epoch,train_r2,train_corr,test_r2,test_corr,val_r2_mean,val_r2_std,val_corr_mean,val_corr_std
1,1.2e-05,163,0.087374210357666,0.3220687401943038,0.0200837850570678,0.1455684570284274,0.0065874576568603,0.0099535542221417,0.0807715913939337,0.044554571573035
2,1.6e-05,102,0.0904865860939025,0.3267024333748524,0.0173819661140441,0.1382347515083469,0.0082802772521972,0.0053342533434703,0.0936856735200277,0.0276397337299675
3,2e-05,85,0.088093876838684,0.329713325256896,0.0165426135063171,0.1317013668119545,0.0029693126678466,0.0059985811857658,0.0665931505054529,0.0413664867995415
4,1.8e-05,30,0.0255935192108154,0.171327557049013,0.0010052919387817,0.0488352749368086,0.0109805226325988,0.0060518519779,0.1153361222062886,0.0233006951727395
5,1.4e-05,83,0.0520960092544555,0.2500444227303025,0.006130039691925,0.0938311371555674,0.0091063261032104,0.0064150386749774,0.1053688825832532,0.0286410717179585
