Data Type,Subset Type,Target,Outer Fold,Feature,Mean Gradient,Std Gradient
SMRI,FTP,pca1,3,F1,0.003928822,0.0076209274
SMRI,FTP,pca1,3,F2,-0.010277269,0.0079143215
SMRI,FTP,pca1,3,F3,0.008616567,0.007340115
SMRI,FTP,pca1,3,F4,-0.0016754769,0.0068144803
SMRI,FTP,pca1,3,F5,-0.0012556989,0.0068964674
SMRI,FTP,pca1,3,F6,-0.005964554,0.00839889
SMRI,FTP,pca1,3,F7,0.010170027,0.0072047478
SMRI,FTP,pca1,3,F8,-0.0010642791,0.008153778
SMRI,FTP,pca1,3,F9,-0.0039478582,0.006278355
SMRI,FTP,pca1,3,F10,0.007843831,0.008291157
SMRI,FTP,pca1,3,F11,0.004782451,0.008196145
SMRI,FTP,pca1,3,F12,-0.002714989,0.007029001
SMRI,FTP,pca1,3,F13,-0.0044057337,0.006761303
SMRI,FTP,pca1,3,F14,0.0046486924,0.008213122
SMRI,FTP,pca1,3,F15,0.008847202,0.0078052483
SMRI,FTP,pca1,3,F16,-0.0020956134,0.007896434
SMRI,FTP,pca1,3,F17,0.008111701,0.0075635877
SMRI,FTP,pca1,3,F18,-0.0034907868,0.0070452634
SMRI,FTP,pca1,3,F19,-0.010801659,0.0075059435
SMRI,FTP,pca1,3,F20,0.009290604,0.0093194265
SMRI,FTP,pca1,3,F21,0.0165882,0.009085629
SMRI,FTP,pca1,3,F22,0.0061814575,0.007592168
SMRI,FTP,pca1,3,F23,-0.006173805,0.009926496
SMRI,FTP,pca1,3,F24,0.00226926,0.009835045
SMRI,FTP,pca1,3,F25,-0.0043541347,0.0073538944
SMRI,FTP,pca1,3,F26,-0.0056584817,0.0071542123
SMRI,FTP,pca1,3,F27,-0.0017173709,0.006865257
SMRI,FTP,pca1,3,F28,0.0033273958,0.010116899
SMRI,FTP,pca1,3,F29,0.003047891,0.007639412
SMRI,FTP,pca1,3,F30,0.001872215,0.0070395586
SMRI,FTP,pca1,3,F31,0.0050768796,0.007051022
SMRI,FTP,pca1,3,F32,0.004019542,0.007748845
SMRI,FTP,pca1,3,F33,0.003942461,0.0078093205
SMRI,FTP,pca1,3,F34,-0.021200955,0.0075179897
SMRI,FTP,pca1,3,F35,-0.016194683,0.007370011
SMRI,FTP,pca1,3,F36,-0.0024424659,0.008990075
SMRI,FTP,pca1,3,F37,-0.0051935473,0.007428883
SMRI,FTP,pca1,3,F38,-0.001702969,0.007835909
SMRI,FTP,pca1,3,F39,-0.007559822,0.0066635893
SMRI,FTP,pca1,3,F40,-0.004374022,0.008294699
SMRI,FTP,pca1,3,F41,-0.010981715,0.009729509
SMRI,FTP,pca1,3,F42,-0.0011526981,0.0073618647
SMRI,FTP,pca1,3,F43,-0.0021448738,0.007616945
SMRI,FTP,pca1,3,F44,-0.007924651,0.007814533
SMRI,FTP,pca1,3,F45,0.0041199345,0.007637306
SMRI,FTP,pca1,3,F46,0.0012067284,0.00874489
SMRI,FTP,pca1,3,F47,-0.0044990038,0.0065986705
SMRI,FTP,pca1,3,F48,0.0040030056,0.0084968265
SMRI,FTP,pca1,3,F49,0.0058746627,0.007770027
SMRI,FTP,pca1,3,F50,0.012019529,0.00944127
SMRI,FTP,pca1,3,F51,-0.010741654,0.0065498385
SMRI,FTP,pca1,3,F52,-0.0045807036,0.0065163253
SMRI,FTP,pca1,3,F53,-0.006157153,0.008490203
SMRI,FTP,pca1,3,F54,-0.003489023,0.008050244
SMRI,FTP,pca1,3,F55,0.0068922085,0.0061387103
SMRI,FTP,pca1,3,F56,-0.013671937,0.0078506395
SMRI,FTP,pca1,3,F57,-0.006743736,0.00806244
SMRI,FTP,pca1,3,F58,0.002109896,0.007871351
SMRI,FTP,pca1,3,F59,-0.013973578,0.006784622
SMRI,FTP,pca1,3,F60,0.0047651744,0.006701906
SMRI,FTP,pca1,3,F61,-0.007959647,0.0071075894
SMRI,FTP,pca1,3,F62,0.005005209,0.0074127372
SMRI,FTP,pca1,3,F63,-0.0016168784,0.007547417
SMRI,FTP,pca1,3,F64,0.0065121045,0.0066050948
SMRI,FTP,pca1,3,F65,0.011097891,0.0075577293
SMRI,FTP,pca1,3,F66,-0.011217168,0.007971306
SMRI,FTP,pca1,3,F67,0.0049943933,0.006484126
SMRI,FTP,pca1,3,F68,0.007386584,0.0072123166
SMRI,FTP,pca1,3,F69,0.009165762,0.006798082
SMRI,FTP,pca1,3,F70,-3.459715e-06,0.0070002167
SMRI,FTP,pca1,3,F71,-0.001435406,0.011787026
SMRI,FTP,pca1,3,F72,-0.0029038733,0.008700543
SMRI,FTP,pca1,3,F73,-0.0071797175,0.006744214
SMRI,FTP,pca1,3,F74,0.00062596955,0.008051073
SMRI,FTP,pca1,3,F75,0.0025331082,0.007969663
SMRI,FTP,pca1,3,F76,0.0037731044,0.00825662
SMRI,FTP,pca1,3,F77,-0.0110809915,0.0068986868
SMRI,FTP,pca1,3,F78,-0.0021623203,0.00715654
SMRI,FTP,pca1,3,F79,0.018129773,0.0074360976
SMRI,FTP,pca1,3,F80,-0.0023478416,0.0071644923
SMRI,FTP,pca1,3,F81,0.012573264,0.0071776425
