outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
5,1,{'lr': 1.2e-05},205,0.05937778949737549,0.26205236154121864,0.010104775428771973,0.11684375294357632
5,2,{'lr': 1.4e-05},185,0.06561851501464844,0.27559943398492115,0.019430160522460938,0.14492940490917422
5,3,{'lr': 1.6e-05},131,0.040428996086120605,0.2173841570602547,0.00359189510345459,0.08340260223824654
5,4,{'lr': 1.8e-05},145,0.06335538625717163,0.2676083249753618,0.017788231372833252,0.13643916137691023
5,5,{'lr': 2e-05},55,0.0269281268119812,0.17543183743849586,0.0034446120262145996,0.07363584853320225
