outer_fold,inner_fold,hyperparameters,best_epoch,train_r2,train_corr,val_r2,val_corr
1,1,{'lr': 1.2e-05},218,0.04030346870422363,0.2259301521428572,0.012463986873626709,0.11349949879359629
1,2,{'lr': 1.4e-05},211,0.012361347675323486,0.11247076235204437,-0.0008032321929931641,0.028130774400737982
1,3,{'lr': 1.6e-05},73,0.028857409954071045,0.1873893415047494,0.004631638526916504,0.07033332413843026
1,4,{'lr': 1.8e-05},8,-0.0012475252151489258,0.03708891549840214,-0.005433082580566406,0.0039056172558105365
1,5,{'lr': 2e-05},17,0.005570471286773682,0.08310778233343685,-0.00413668155670166,0.01551208347741625
