mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.14914802236000274,0.003512365268309941,0.4900120121311957,0.007139235888857389,0.03823563051555663,0.007159726518388561,0.21286222849847056,0.02154284542214113,0.14982802025088038,0.0042563013977043,0.4846426602563741,0.003959450576544617,0.041818292851400964,0.00500572485419447,0.21879804332162026,0.014835529224211353
