mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
-0.02404157706945993,0.005263974565319037,0.37738106442148794,0.007668429494046078,-0.11240682543638014,0.018922620842582526,0.09254464288913211,0.027317955462728943,-0.028982872684786942,0.0023877485625463176,0.3658196116599021,0.0017093991774884908,-0.1166421596416205,0.007346395515181095,0.08610418652225243,0.025137978618019752
