mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
-0.024109707214794794,0.0052523839205570735,0.3763016679557757,0.007388868237627826,-0.11098230346536417,0.019163615473254642,0.10079189338474334,0.025889287255786302,-0.028967465001310238,0.0021825210848516506,0.36548761108365485,0.0006943512700437566,-0.11857046144914991,0.005177995299795763,0.0827819138406764,0.019599076311195424
