mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.1315995138825268,0.004253640057098123,0.4522941610183044,0.007979979561443805,0.032753624212503676,0.009283798222838558,0.1981528923825932,0.023277999766047965,0.13197907857188892,0.0041248192877667775,0.4470800069021235,0.0027511064301832177,0.032620605559551596,0.003513704361564741,0.19507908637647486,0.010654493464588397
