Feature,Importance
F107,-0.0017128206982959249
T8,-0.00176300814507786
F36,-0.0017840849581398199
F155,-0.0018126628166518887
F148,-0.0018234220450964677
P72,-0.0018601848874648219
P67,-0.0018648876383049462
F109,-0.0019461658465437903
F105,-0.0020137407000602623
P61,-0.0020880514477159993
F131,-0.002166563671562827
F42,-0.0021740694917175675
F63,-0.0021877225420288138
P55,-0.002327298955688439
F70,-0.0023365627643183286
P58,-0.0023593992844276102
T6,-0.002364453260045263
P35,-0.0023771990140477595
F25,-0.00293698857923399
F71,-0.0029820614017296966
P63,-0.0030333016386198787
