Feature,Importance
T9,0.0016965260514647973
P126,0.001414392889748184
F61,0.0013761707796481782
P33,0.0013003041608706134
P65,0.001263898284011522
F122,0.001214041243370856
P104,0.0012099202209960858
F114,0.0011677288661706919
F26,0.0010936411665184221
P120,0.0009585585244300087
F136,0.0008411452494327065
P95,0.0008049447721712566
F144,0.0007448032502254786
F100,0.0007150785891121946
F22,0.0007069030985769498
T2,0.00070193725248755
P23,0.000698637640834554
F115,0.0006982174611163572
F3,0.0006793642150206836
P6,0.0006702534051300502
F134,0.0006537257833944432
P100,0.0006473453378925464
F109,0.000636730719450851
P92,0.0006219048259809457
F148,0.0006194576507569272
P27,0.0005782534314637156
F40,0.0005760033789800722
P91,0.0005692290063181061
P70,0.0005515681403512662
F108,0.0005389350693352668
F128,0.0005372321929035584
F156,0.0005178867179068458
F143,0.0005161300619375808
P57,0.0005118888942293287
F86,0.0004963987459213115
P78,0.0004835996950523835
F4,0.00047165806685949273
P114,0.000456073381305111
P55,0.0004303760999509132
P18,0.0004286003351382739
F95,0.0004221967738156973
P113,0.00041697583615945
P25,0.0004127986960295038
P59,0.00040903597686023916
F85,0.0003792585398874282
F168,0.00037489842046340983
P17,0.00037059439612703305
P87,0.0003599048170454866
F165,0.0003581703938656977
P32,0.0003401069910932142
F15,0.0003342864419910052
F152,0.0003279724904597048
F92,0.00031464433229333455
P84,0.00031251461175634264
P75,0.0003027064719554939
F103,0.00029873368409085723
F129,0.00029376919662293943
P74,0.0002934465707554512
F34,0.0002925853965269454
P106,0.0002778057111832988
F94,0.00026477720460464925
P125,0.00026169488045972854
F104,0.00026117186069423147
F57,0.00026090664225628666
P31,0.00026043147008432134
F62,0.0002541172459231911
F74,0.0002524836553328136
F13,0.0002511598140630955
T1,0.00023855690170075937
F147,0.000232413857214131
F42,0.0002304945093005495
F58,0.00022853844607710893
F126,0.0002256615829827835
P79,0.00022364712201821123
P42,0.00022112742409443608
P112,0.00022027405379239086
F10,0.00022014374916192735
F41,0.00021661000961787914
F7,0.00021651210031146118
P121,0.0002080231338706051
F124,0.00020267035902905574
P20,0.00020147063060094172
F89,0.00019504552862046332
P124,0.00019486878369374684
P81,0.0001930641750391704
F101,0.0001889994315033894
F88,0.0001885411764839695
F12,0.00018642448546071221
F164,0.00018178203743752787
F27,0.00017342397670201405
F107,0.0001664174560283227
F87,0.0001634746993478764
P4,0.00015144042170607276
T12,0.0001484662944223558
P2,0.00014662577331534533
F80,0.00014637886135873134
F16,0.00014508870194018808
F69,0.00014455982071426288
P58,0.00014208277583087624
F70,0.00014170827919395278
F158,0.00014004403088672124
F66,0.00013926062947207108
P127,0.0001379788450072583
P110,0.00013792576908271402
P51,0.0001368943879696216
F21,0.00013323576067183484
F155,0.00012610768729244272
F106,0.00012560376938255401
F54,0.00011757413437452069
F153,0.00011275613088268521
F96,0.00011179390452178417
P15,0.00011127365797993782
P101,0.0001090089629910862
F30,9.748443741988133e-05
F50,9.727768548424276e-05
P29,9.566218725578501e-05
F135,9.53771229697864e-05
F81,9.483064772111138e-05
P5,9.235629160593284e-05
F1,9.191463341915452e-05
F83,9.02268015649188e-05
F65,8.780006241935202e-05
F24,8.502780219783457e-05
F76,8.212075110063388e-05
F11,8.070671929842899e-05
F159,7.961600558230586e-05
P109,7.803035234350552e-05
F2,7.664009143888428e-05
P14,7.271742061798481e-05
P116,6.966139681807704e-05
F51,6.76162874748032e-05
F167,6.649168233103797e-05
F145,6.36272216211875e-05
P73,6.016260826171571e-05
F111,5.564644824322951e-05
F79,5.4538782376090114e-05
P123,5.112584492223959e-05
P46,5.082904686688483e-05
F55,5.067819698214571e-05
F45,5.00543977018042e-05
F43,4.918249739889191e-05
F75,4.863763670948096e-05
P88,4.719277426099566e-05
F90,4.348715052984176e-05
F32,4.329492182089112e-05
F64,3.896568831351921e-05
F47,3.66535741434193e-05
F23,3.252821689967433e-05
P54,2.924696283486128e-05
P103,2.8962999576287452e-05
F31,2.827618130711862e-05
F169,2.799596945639582e-05
P41,2.7517950831756897e-05
F8,2.6939549351201465e-05
F119,2.6424413856074302e-05
F33,2.4231759034365474e-05
F35,2.360052858847439e-05
F105,2.3512181326679205e-05
P117,2.3258609152931876e-05
P44,2.2509908152157365e-05
F9,2.0561275905284227e-05
P108,1.790304649118557e-05
F130,1.759334701316728e-05
F113,1.6654685842087956e-05
F59,1.5439721023735586e-05
F20,1.3978553609805822e-05
P89,1.2181611723871555e-05
F46,1.2115291774494885e-05
P102,1.1872944763724468e-05
P45,1.1384200538344658e-05
F166,1.1272234797310433e-05
P9,4.862278710682233e-06
F154,2.6535817315931355e-06
F53,-1.0836383964596408e-06
P122,-3.413794435558337e-06
T10,-5.289165185962119e-06
F84,-6.445006260946684e-06
F163,-1.2515843490445989e-05
F157,-1.603021704235097e-05
P86,-1.64034166611593e-05
F140,-1.695668259771299e-05
F121,-1.9065810002572016e-05
F49,-1.9833400684166057e-05
F139,-2.0796095836872474e-05
T6,-2.3049031368471696e-05
F5,-2.3748576211923834e-05
F14,-2.538966845133661e-05
P10,-2.5896524780488762e-05
F68,-2.5908384239436977e-05
F123,-2.8004381200186222e-05
P39,-2.9085516552962432e-05
P85,-3.4876284426177404e-05
P76,-3.907889537742015e-05
P28,-4.122801994947967e-05
F48,-4.1373158433444246e-05
P50,-4.200959483950939e-05
P69,-4.2354152467538596e-05
P82,-4.382905812703175e-05
F138,-4.432325698671136e-05
F56,-4.6029683510506735e-05
P98,-4.64207612776768e-05
P80,-4.771039783870723e-05
P53,-5.145714503951293e-05
P36,-5.1724861279711655e-05
F162,-5.6679037241536004e-05
P62,-6.085365307351154e-05
P119,-6.124651223582411e-05
P93,-6.195651042106842e-05
F28,-6.215170914380952e-05
F67,-6.425112141650313e-05
F125,-6.611707543193734e-05
P49,-6.768355201067778e-05
T5,-7.076510956540715e-05
F118,-7.114051803747135e-05
R1,-7.204235702296113e-05
F18,-7.271893707954114e-05
F151,-7.287468410426268e-05
T3,-7.623192271102308e-05
P22,-7.760681635946565e-05
P107,-7.862112469305682e-05
P105,-7.946476024209837e-05
P1,-8.006307827104208e-05
P7,-8.259142548334708e-05
F73,-9.14574356666753e-05
P128,-9.548479141590072e-05
T7,-9.655631457234914e-05
P21,-9.767855585620654e-05
P26,-9.826790700855348e-05
F93,-9.884606023478071e-05
F82,-0.00010629969705513442
F52,-0.00010785171752625278
T11,-0.00011008128445773035
P24,-0.0001103143715742494
P71,-0.00011077256419587123
F141,-0.00011420906227115335
P47,-0.00011566098869904007
P67,-0.00011866302803338335
P64,-0.00011945932552204219
F77,-0.00012581299454701434
P96,-0.0001269503832084018
F132,-0.0001272691483749977
F110,-0.0001276735157173414
P118,-0.0001293613342337796
P111,-0.00013053565995160276
P43,-0.00013273863820739695
P40,-0.0001368685448716489
P94,-0.00013885559005861748
F120,-0.00013942603491421402
F112,-0.00014371886471336025
F98,-0.00014816377701238893
F102,-0.00015076734522390112
F117,-0.00015105678964169033
P83,-0.00015154894620483805
F97,-0.00015212282516046115
F116,-0.00015600916588052183
F72,-0.00015768250490137968
F150,-0.00016041192489890665
P8,-0.0001625207136745077
P77,-0.00016948816847692783
F17,-0.00017245884835550562
P60,-0.0001767267806195294
F127,-0.00017746071059112633
P68,-0.00018156869189622782
P11,-0.00018505668497363902
P61,-0.0001870069197890123
F29,-0.0001871671415058618
P115,-0.00018826539370218054
P66,-0.00019874885830333254
F25,-0.0002037342427433364
F149,-0.00020655482596174669
P19,-0.00020738996585902835
F19,-0.00020783162248201316
P34,-0.0002089632066247349
F161,-0.0002151407887429402
P38,-0.00021750794369121973
P90,-0.00021757924120611172
P56,-0.00023095744846748367
P12,-0.00023223248810266828
P3,-0.0002367484889766791
F99,-0.00023832895168056644
F60,-0.00023836512921429076
P37,-0.0002436351353411359
P30,-0.00024907524523072323
F37,-0.0002539042800958402
P52,-0.0002595103791006581
P99,-0.0002649328086500313
F71,-0.0002655418207616167
P16,-0.00027092894267761737
F137,-0.00027675890104645885
P48,-0.0002799673494715771
F44,-0.00027999124674553676
F91,-0.0002969402810838684
F131,-0.00030531353132390304
F38,-0.00031409106956952203
P13,-0.0003190520605913516
T4,-0.0003241790055472871
P63,-0.00032661974184615693
F6,-0.0003315737027442367
P97,-0.00033646010105821135
F133,-0.0003376045231731295
T8,-0.00034196045360164186
F142,-0.0003536441089043496
F63,-0.00037226603215796407
F160,-0.000382683619795654
F39,-0.0003931437170397567
F78,-0.0005114149885083519
P35,-0.000581264719169905
F146,-0.0006399224458218722
F36,-0.0007325012892733351
P72,-0.000783404172302804
