Feature,Importance
F2,-0.0010864750475092944
T11,-0.0011015393813316621
F134,-0.0011133358364348034
F10,-0.0011362501163611149
F67,-0.0011828814315305801
F160,-0.0011935399550871751
F110,-0.001203547194635579
F47,-0.0012772719752382144
F94,-0.0012882751407144344
F85,-0.0013152596394718774
F27,-0.0013264385005453238
F48,-0.0013372513316499911
F88,-0.001359043773246338
F31,-0.0013805492193192936
F44,-0.0013983949960625797
C16,-0.0014418265347243774
F152,-0.0014733235469363225
F69,-0.0014781656314187598
C14,-0.0014918204351782372
F166,-0.0015359609951978825
F68,-0.0015471588669498716
F63,-0.001561445472553169
F93,-0.0016022915881923172
F52,-0.0016137624377948966
F115,-0.0016197297946920486
F45,-0.001633512564299533
C28,-0.0016632805639790415
F79,-0.0017117307876529432
F127,-0.0018827105047974691
T2,-0.0019355020115463973
F77,-0.002024401565169054
F38,-0.0020539494344031352
F90,-0.0020559430802419066
F65,-0.002062513557049739
F72,-0.002063382304729533
C25,-0.0020875527553809725
F13,-0.0020995835492989556
F157,-0.002108267464579283
T1,-0.002139461898539441
T8,-0.002190983801505686
F129,-0.0022156835547034516
F17,-0.002216642941244107
F161,-0.002342874302843434
F28,-0.002342912894676541
F33,-0.0023570595963244845
F42,-0.00236715643180494
F165,-0.0023869811421045827
F149,-0.00239095378501486
F21,-0.00247104487906169
F41,-0.00249426693497492
F141,-0.00251453092209184
F53,-0.00255764236011653
F142,-0.0025872725536789875
F154,-0.0027108151917918377
F100,-0.0027717640230345173
F112,-0.0028273467539664753
F57,-0.002892922723028812
F1,-0.003118565686926633
T7,-0.0031609703703111337
F138,-0.0033605947227435262
F34,-0.003488660828936263
F15,-0.0035418035559360295
F113,-0.0036691310477766858
F78,-0.004040760392371734
F40,-0.005650341852168195
