Feature,Importance
P17,1.8332028250678255e-05
P67,1.7462007929380795e-05
C4,1.5765585555627128e-05
F53,1.5673293782225706e-05
P16,1.3495458661250126e-05
F61,1.324707122949409e-05
P68,1.141886162951966e-05
P63,7.41055939874613e-06
F7,6.372818145639059e-06
F104,4.794939453689473e-06
P74,1.2272844447602794e-06
P11,-5.617026402848779e-06
P91,-8.578609840381723e-06
P18,-9.141408906776504e-06
F88,-1.005704959673448e-05
T12,-1.0202856896368573e-05
C14,-1.0336941162791824e-05
P114,-1.79797273094362e-05
P90,-2.0519889226888742e-05
P23,-2.2020008520695633e-05
F113,-2.294919309517862e-05
P89,-2.546569083954342e-05
P54,-2.727527687975684e-05
P19,-2.750572727150402e-05
F92,-2.987440160182597e-05
F165,-3.139186755063417e-05
T5,-3.1959257831082334e-05
P60,-3.8558786163456206e-05
F14,-4.046146955625218e-05
T10,-4.167742002745278e-05
F18,-4.277191469257424e-05
F90,-4.3204443137812024e-05
P76,-4.5191156569024396e-05
P26,-4.707636800271864e-05
F52,-5.0086448028996425e-05
P80,-6.395884885297409e-05
P106,-6.84305256384965e-05
P39,-6.869408099872132e-05
P83,-7.098101704459126e-05
F34,-7.402545199293175e-05
F102,-7.459272876328971e-05
P87,-7.573280086299316e-05
F80,-7.587905592958411e-05
F45,-7.603430078069184e-05
F89,-7.718374113685478e-05
F146,-7.949176002595149e-05
F19,-8.16945175377226e-05
P22,-8.19374032680953e-05
T8,-8.357594518766387e-05
F71,-9.804728566358279e-05
P35,-9.856267233669947e-05
F140,-0.00010103290454499536
F74,-0.00010515021101635824
F162,-0.00010594094148144161
F26,-0.00010980549519568061
F105,-0.00011219301092728618
P10,-0.00011395005279293268
F35,-0.00011513743255762155
P64,-0.00011676912889313495
F157,-0.00011728993371729057
F40,-0.00011888888633093675
F167,-0.00012142401519301682
P28,-0.00012155502960453646
P13,-0.00012205456582656816
P85,-0.00013238675687428093
F153,-0.00013411968215533144
C12,-0.00013835700128077554
P99,-0.00013838232486458325
C30,-0.0001395242048455536
F67,-0.00014100974530986132
P30,-0.00014206669457672572
P57,-0.0001425417626203629
P72,-0.00014324873034958773
P53,-0.0001435795321428124
P33,-0.00014458404638570955
P48,-0.00014539944257179193
F94,-0.00014883705804993319
F164,-0.00015430025346212516
F99,-0.0001571777575427591
F124,-0.00016210573673500762
P15,-0.0001630985316730893
F10,-0.0001653576208592744
F103,-0.0001785873218439482
F144,-0.0001807046438940363
P49,-0.00018194960568054252
F85,-0.00019238834241146473
P34,-0.00019504453996830318
P66,-0.00019826204353270426
F133,-0.00019992113548368274
F30,-0.00020100601366599414
P109,-0.0002023610183239821
F36,-0.00020583834695482307
P118,-0.00020667442673005798
F95,-0.00020854223887309953
F9,-0.00021053974899625237
F145,-0.00021070998793830674
F62,-0.00021196234477529607
P119,-0.00022173554779194581
F72,-0.00022318360382733715
P36,-0.00022634773019007958
F118,-0.00022767507863945545
F78,-0.00022806858533999108
F49,-0.0002292795119656521
F2,-0.00023006055800838253
P79,-0.0002312533784848636
F131,-0.00023500784534888908
F166,-0.0002449773244575182
F11,-0.00024593924133262666
P107,-0.0002536141108079759
F152,-0.0002539279062522937
F79,-0.0002549703235628975
F8,-0.00025627006991642
P5,-0.00025637792767139176
