Feature,Importance
F136,0.0024963494095580074
F107,0.0023237502964253086
P21,0.0020786797212210663
R1,0.001930886135330634
F56,0.0016946498236643625
C8,0.0016944612949324033
F158,0.0014869870325747493
P12,0.0014832791214887341
P123,0.0014465767334900016
F38,0.0013028529105962416
F28,0.0013019231706666412
F27,0.0013012799123704344
C21,0.0012562588877151448
F125,0.0012554120727354067
P30,0.0012411256602861353
F24,0.0012353406024514957
C22,0.0012252518320695182
F50,0.0012152086450098354
C10,0.0012045528838456221
C5,0.0011972574072296681
F16,0.0011700835832049172
F41,0.0011642176807442838
C6,0.0011563305741167484
F22,0.001135051878514881
C19,0.0011349134514890835
C24,0.0010947619347581484
P20,0.001074410401415471
F70,0.0010491479955853978
F108,0.0010152115647954485
C23,0.0009463323292170589
C9,0.0009197576932970852
P71,0.0009172749086887588
C15,0.000907684641853379
F110,0.0008528862020305228
F127,0.0008117760141014063
F123,0.0008068785839073112
C4,0.0007987179585431159
C25,0.00078706611090964
F37,0.0007759267621928245
F114,0.0007550261816439586
F23,0.0007406212066765506
F4,0.0007076546555278452
F109,0.0007003513576024911
F47,0.0006941904073502813
F55,0.000684326125579382
F42,0.0006751283551492904
T12,0.0006741109930596956
C26,0.0006687842312812498
F93,0.0006672769538993651
C31,0.0006658210159363076
P6,0.0006648451864006422
F149,0.0006578094613176377
F7,0.0006537010205315497
F66,0.0006427526096858926
P78,0.0006178986614312043
P83,0.0006123572490866147
F59,0.0006040256022946222
P92,0.0006039856779138653
F159,0.0005822530712595641
F5,0.0005718410879556046
P75,0.000558008815081168
F162,0.0005458812894437726
P103,0.0005379165034506972
P73,0.0005215293446791724
F150,0.000516625036544438
F51,0.0005031683746399507
C3,0.0005024730871249882
C11,0.0005017912565008275
P81,0.0004956358410389994
P104,0.0004917109996163793
P105,0.00048540826233256507
F124,0.0004674473683929703
F76,0.00046205770774878643
P101,0.00045774796695581267
T11,0.00044572825219579837
F161,0.0004312952654547786
F73,0.00042934606554070334
C12,0.0004284154506069671
C13,0.0004248772963594494
F151,0.00042032655176258424
F147,0.00041875457615858647
F25,0.0004070915970196376
P27,0.00040540464824991853
F87,0.00039936130394599976
F63,0.0003990023033105361
P68,0.00039575746762487984
