mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.13339000106355084,0.00660872977712945,0.4145863324618973,0.007260620552051079,0.04827319167840198,0.021874967577877883,0.23480076698482377,0.04597940709360232,0.13316433120500878,0.0028627050467505263,0.41027743841697806,0.0035963601881912745,0.05832760602333983,0.006886575165941957,0.25401857225820995,0.01710260519311863
