Feature,Importance
F107,0.0031469164962027118
F136,0.00262711553289654
P21,0.0022551516671986517
R1,0.002108821908639635
F56,0.0019134383059726812
P12,0.0018318928007114322
F38,0.0018137838364634673
F125,0.0017633843602315347
F158,0.0016999820391056853
P123,0.0014886072620325264
P30,0.0014752215683806024
F108,0.001287785409331721
F41,0.0012806767976593525
F24,0.001270527812746014
F28,0.0012585611199457559
F22,0.001250245601866018
P20,0.0012474390937307956
F27,0.00121611391508738
F37,0.001157027453227788
F50,0.001145402691006936
F70,0.0011192230501066325
F16,0.001087334816217722
F110,0.0010746045202596477
P71,0.001053935012416396
F127,0.0009508755220541065
F114,0.0009419226291892846
T12,0.0009398948263043882
P6,0.0009086623887163636
F59,0.0008700961099654236
F42,0.0008631657062955211
F149,0.0008391099439452709
F123,0.0008355636077603812
F109,0.0008322296907394167
F55,0.0008197815498764083
F124,0.0008102274273403598
F66,0.0007901765374855429
F93,0.0007441272991693503
T11,0.0007327953164891321
F5,0.0007082947191354938
F162,0.0006897383267471024
P92,0.0006847239627589153
P105,0.000673922506588176
F7,0.0006732465096632057
F139,0.0006709069515012711
P27,0.0006626271024311903
F47,0.0006542826405383284
P75,0.0006518871854428899
F23,0.0006421034256218538
F159,0.0006217633801447686
F4,0.0006179692809043846
P103,0.0006061667168151041
P83,0.0005930485138266439
F76,0.0005866926987024845
P104,0.0005846051943218855
F126,0.0005563665341125068
P58,0.000547670511473397
F151,0.0005439344524091006
F61,0.000531829143098439
F51,0.0005279843764029347
F63,0.0005095830660909906
P59,0.0005070550880395874
P101,0.00048778341678725747
P100,0.0004841229453482976
F150,0.00047753325127848357
F147,0.0004744207070719986
F128,0.00047260577051972953
P44,0.00046700806599844216
F116,0.00046536896634761236
P73,0.00046102601119026867
P37,0.000458953439560239
F73,0.0004582521534919337
F25,0.00045685848405683236
F155,0.0004542089175208597
P78,0.0004396409444593852
F161,0.0004318872878052105
P81,0.00042272537413461374
P18,0.00041076956732337687
F104,0.00040040017060165577
P56,0.0003930607460576052
F120,0.000391421304770212
F19,0.0003882671743854926
P114,0.0003877145611092869
T9,0.00038266247663809594
P47,0.0003802056841367696
F6,0.00037678946030856865
F118,0.00037553530607830065
F89,0.0003740088131399144
P120,0.00037235796237411467
F1,0.0003633256963231801
P107,0.00036068286562196405
P68,0.00035758715851605947
F135,0.00035602438780610866
F87,0.0003529764845019878
P93,0.000349659023429294
P11,0.00034946446973493916
F132,0.00034260043400919927
F11,0.0003399355057296605
F49,0.00032818779106360554
P46,0.00032212037259826687
F84,0.0003182407402429588
F148,0.0003139839439236569
F88,0.00029288897915096256
F142,0.00028192073079700284
P61,0.0002792305264559536
F46,0.0002778727332434894
P91,0.0002754286586561516
F156,0.0002751750433914291
P66,0.00027433918118238145
P121,0.00027423769113179566
F31,0.0002741263447408215
P117,0.00027239372071075074
F113,0.00026974593789219625
P7,0.0002561667500337927
P45,0.0002557803638967293
F111,0.0002552507405571225
F91,0.0002543820619505421
P33,0.00025039193030440554
P36,0.0002491731574314704
T8,0.00024903813180594537
P49,0.00024022171690711857
F48,0.00023441057283590805
P88,0.00023302906301212457
F36,0.00022630178236366928
F10,0.00022160556236014984
P60,0.00021560720536133448
F154,0.00021503154941617808
P80,0.00020360802842094293
F14,0.00019356176485931797
P2,0.00019324179121240625
P50,0.00019195847162649659
P35,0.00018997051376845597
P95,0.0001891091384533361
P124,0.00018169882405527638
P84,0.00018165201841562338
P48,0.00018149923882369024
F54,0.0001786683248669263
F32,0.00017282421381230594
P96,0.00017270875105286355
F92,0.00016408399155893872
F166,0.0001591418150348911
P67,0.00015525654807302391
T3,0.00015181975537739145
P19,0.0001510674859496186
P108,0.00015039364451383542
P97,0.0001476893103228294
P65,0.00014594963726874966
P115,0.0001433445557122548
P62,0.00014100317911134309
P99,0.00013910460456891815
F35,0.0001377641368406124
F64,0.00013444334975190042
P63,0.00013331287072100296
P28,0.00013295911357997793
F157,0.00013077219936010742
F75,0.00012930111035616143
P23,0.0001285805200846424
F2,0.00012831798533201598
P55,0.00012412203296394698
P69,0.00012287664256860342
P116,0.00012016896079261041
F39,0.00011408133176031843
P54,0.00011399688958630971
P110,0.000111647005999993
F34,0.000111313903051391
P86,0.00011113923972940753
F100,0.00010422068176452193
P53,9.393162624260487e-05
F130,9.340297704356626e-05
P15,9.182895813708569e-05
P76,8.864657977403212e-05
P52,8.239993046126326e-05
F96,8.088653278968128e-05
F29,8.082360281447265e-05
P41,8.071189128080469e-05
F44,7.843882457305717e-05
P119,7.564319664035146e-05
P22,7.24829859820364e-05
F13,7.136409554169277e-05
F112,7.02609466873172e-05
F119,6.986505669743792e-05
P64,6.840262027458799e-05
P98,6.680547363142608e-05
F17,6.512557426801014e-05
F43,6.311857130545385e-05
F60,5.371681167412046e-05
F152,4.967844154504242e-05
P10,4.822944851754496e-05
F101,4.8171858880174945e-05
P43,4.806975506992384e-05
F21,4.707363178724222e-05
P34,4.054150371959331e-05
P38,4.0527929636668955e-05
F33,4.035412243565961e-05
F9,3.469804269897736e-05
T6,2.93763832296845e-05
P79,2.9288874223043493e-05
P31,2.8304715742044628e-05
P82,2.8181670945359726e-05
P32,2.782417340079224e-05
F143,2.2755529263718265e-05
F18,2.0205629319236527e-05
F103,2.004610314345623e-05
P90,1.2520080678557477e-05
P4,1.1623160722962212e-05
P24,1.1416663539831618e-05
P25,7.308484022061635e-06
F138,6.560231602525945e-06
F90,1.1375183356587827e-06
F153,5.873298739134114e-07
T1,-1.253769323894538e-06
F71,-1.6486740701759929e-06
P111,-4.307761516497699e-06
P85,-4.884473880362172e-06
F52,-1.0293754549794975e-05
F160,-1.1573582471458011e-05
P8,-1.2496614321344524e-05
F80,-1.2988874665054162e-05
F102,-1.3238614444754938e-05
P29,-1.401260387670078e-05
P14,-2.324106553066585e-05
F12,-3.0376317218250293e-05
P118,-3.2387408275402764e-05
P40,-3.440708547817195e-05
T5,-4.588939917442581e-05
F141,-4.903715382138518e-05
P51,-4.957058223606925e-05
P122,-5.3790917902851734e-05
F78,-5.759461629282203e-05
F15,-6.0406841090987484e-05
F145,-6.226794726016394e-05
P87,-6.360251342112378e-05
F167,-6.422776161381094e-05
T10,-6.526197734135764e-05
P42,-6.628602017737517e-05
F98,-6.701536042186262e-05
P16,-6.717889262815024e-05
P70,-6.718396870490917e-05
F74,-7.112755738774013e-05
P1,-7.649263079183566e-05
F58,-8.561021962474324e-05
F26,-8.827859590505582e-05
P102,-9.118382696540194e-05
F53,-9.119094440772635e-05
F79,-9.180217464774821e-05
P3,-9.495193902955278e-05
P89,-9.706868057381967e-05
P106,-0.00010309614897319186
F68,-0.00010368569195604583
P26,-0.00010414362966473245
P74,-0.00010669712396982334
P72,-0.00011133847716098267
F99,-0.00011154518030320748
F164,-0.00011287634422585402
P77,-0.00013114323889815705
F45,-0.00013280792204288793
F62,-0.0001369695946892513
F97,-0.00014362622929766644
F146,-0.00015135907694239226
F117,-0.00015312687196546992
F121,-0.00015354137083056774
F144,-0.000154611820304984
F30,-0.00015467433534877006
F57,-0.00016019714406370066
F40,-0.00016254165446398793
F82,-0.00017314933706569224
T7,-0.00017414770728418905
F105,-0.00018091860453084418
F86,-0.0001923170770155025
F163,-0.0001931031759122792
T4,-0.0001985017189638727
F137,-0.00020248804988520774
F20,-0.00020851872062728206
F65,-0.00021919125633798053
T2,-0.0002204960911385223
F67,-0.00022093615139420208
F106,-0.00023120365323163749
P112,-0.0002343333639342804
P109,-0.0002574393938510333
F8,-0.0002578806495042496
F85,-0.0002650533101024699
F95,-0.00026799866540663244
F165,-0.0002955402759372783
F122,-0.0002998221461546047
P113,-0.00031711437284349665
F81,-0.00031741634258521947
P17,-0.00032191701829249465
F77,-0.00033634374050219853
P39,-0.00035236880409172944
P13,-0.0003803733702149481
F94,-0.0003888360408918601
P9,-0.000398563281312736
F140,-0.0003993930485500563
F72,-0.0004281565916180119
F131,-0.0004702489005371069
F3,-0.000492532015709446
F115,-0.0005251261444906508
P94,-0.0005402208035062861
F69,-0.0005871110328557805
F83,-0.0006142504611116983
P57,-0.0006706197238287581
F133,-0.000689226687037503
F129,-0.0006901059234876384
F134,-0.0007991275343759207
P5,-0.0009725386772082567
