Feature,Importance
F136,0.003380202685265976
F107,0.0032938452766163805
C8,0.0027781306180297395
F38,0.002674241987981896
F158,0.0026610804239632913
F125,0.002307786005644896
F56,0.002208736189890903
F24,0.002112429281301775
R1,0.0020517178293217864
F16,0.0018990301261827326
F70,0.001817447879015699
C21,0.0018098143300717463
C6,0.0017680236771961066
C10,0.001705322048299185
C5,0.0016677025603059504
F27,0.0016099475966744991
C24,0.0015917718565762406
C15,0.0015565372874025041
C19,0.001525309362982541
F50,0.0015165721754524907
F41,0.0014819385990599843
F22,0.0013982627983937235
T11,0.0013816813052753174
C9,0.0013337546031291446
F66,0.0013244873831744553
C4,0.0012970416024861153
F93,0.0012930947542062255
C22,0.0012915545016009666
F28,0.00123587398174545
F37,0.0011981545729621956
F47,0.0011581674673289966
F123,0.0011462583830321505
F110,0.0011462249357061306
F23,0.001129251877053039
F127,0.0011249426386343853
C23,0.0011208363300375447
F162,0.0010349378343170069
F114,0.0009727838554040913
C25,0.0009411044392206635
C31,0.0009346508502338979
F7,0.0009188817448183339
F5,0.0009062106687560467
F135,0.0009053772912771096
F108,0.0008856841340412425
F126,0.000859352285269277
C11,0.0008202688890279087
F109,0.0008067109857625932
F76,0.0007984494083166149
F149,0.0007934794053001016
F116,0.0007932978043551531
F59,0.0007831372128257241
F159,0.0007638591080830537
F4,0.0007594558996308232
F120,0.0007547997900555048
F63,0.0007373756971347234
F147,0.000699485150717849
C26,0.0006955874520582439
F42,0.0006687769854861302
F55,0.0006438307739803584
C27,0.0006276601249982861
F51,0.0006150052495170755
F148,0.0005936360911213967
F161,0.0005887915702406099
F151,0.0005811902101731769
F124,0.0005793326808377186
F10,0.0005396285023660408
F11,0.0005341588305847411
F139,0.0005331719669370516
C12,0.0005291113945827819
F142,0.0005248627098169312
F84,0.0005104621164689016
F128,0.0004995669423906391
F118,0.0004965978625560474
F35,0.00045496311355353036
F156,0.0004528656423669952
F155,0.0004465734696337487
F25,0.0004242220105137973
F6,0.00042275105804856494
F150,0.00042008863280063036
F73,0.0003924512119012569
F32,0.0003904862635925932
F166,0.0003849060402597804
F91,0.0003815280599984705
F46,0.0003714273459355377
F19,0.0003705176512938113
F1,0.00036592109803521564
F88,0.00035631051397051473
F49,0.00035409761889397816
F31,0.0003538759611463327
F104,0.00034699548269137017
C3,0.0003439247348729246
F61,0.00034007305187881974
F119,0.00033942782070868206
F14,0.0003289986957858426
F78,0.0003289605566079601
T8,0.0003040830854449617
F43,0.00029773726174402436
C13,0.0002892720880401267
F39,0.0002892165771648969
F132,0.0002854045938296856
F87,0.00028482717775024646
F64,0.0002761966667271354
T12,0.000267686298593528
F36,0.0002637383464494603
F33,0.00024866408511927676
F157,0.000247813452580381
F34,0.00023191463222020924
F80,0.00022189877943645797
F48,0.00021750756448315478
F112,0.0001893382196871407
F154,0.00017291253853772836
F113,0.00016785287713547704
T6,0.0001633874914980904
T9,0.00015958771063133702
F17,0.0001583783404993877
F100,0.0001553618541739521
F2,0.00015460644011073833
F145,0.00015234205121408272
T1,0.0001394092475960784
F52,0.00013792674792896255
F138,0.000115921133896979
F29,0.0001103082345328632
F111,0.00010119986688719162
F75,9.593782782331139e-05
F54,7.876020729855605e-05
F103,7.66222352244661e-05
C7,6.604472848834587e-05
F141,6.0174363360609996e-05
F152,5.078748691940138e-05
F143,3.085217363751891e-05
F15,2.3228063052660453e-05
F102,2.0876390259294554e-05
F71,1.984650029742685e-05
C30,9.783941663843443e-06
F101,9.599648471647627e-06
T5,6.782380779202235e-06
F68,4.589387164855019e-06
F74,-1.6956694003700257e-05
F9,-1.9451844214746216e-05
F121,-2.0190453601687253e-05
F167,-2.2120097565703212e-05
F79,-2.8655009622657877e-05
C17,-4.3275033539313946e-05
F98,-4.543463809976167e-05
F12,-4.858373477791833e-05
F18,-5.5160776019058665e-05
F13,-5.704952410299224e-05
F89,-6.281076533574126e-05
F153,-6.767744126496833e-05
F92,-6.835987103215313e-05
F21,-7.014456963947425e-05
C20,-7.409733251242389e-05
T7,-7.777889636038094e-05
F96,-7.958627723769762e-05
C1,-8.096170125933e-05
F160,-9.051647407312124e-05
F58,-9.065625924724597e-05
F53,-9.25887476180387e-05
F130,-9.936070055591718e-05
F45,-9.967540221742511e-05
F44,-0.00011426964061973521
F117,-0.00014737899809977862
F60,-0.00014839750306798737
F163,-0.00015953662467582674
F77,-0.00015978259031648178
F26,-0.0001601326353124488
F144,-0.00017105504015166862
F8,-0.00017747635452771692
F86,-0.0001947954101712668
F164,-0.0002047399419504492
F82,-0.0002166535471008313
F94,-0.00022355548367389844
F99,-0.0002258885472584238
F67,-0.00024018681561737142
F20,-0.0002680630528827388
F106,-0.0002729648647338045
F146,-0.00028515021306361186
T2,-0.0002927791721218043
F85,-0.00030243988902609595
F30,-0.00031107011546562815
F137,-0.0003262041026491413
F105,-0.00033003990784195023
F62,-0.00033724617094608165
F57,-0.0003377720153199926
C2,-0.00034136429934337185
F65,-0.00036917226419768133
F90,-0.0003732007362042378
F131,-0.0003784935190781713
F97,-0.0003923699634003297
F81,-0.0004090111711068323
C16,-0.0004115671930960296
F40,-0.0004156901915174149
F140,-0.00041690506799096916
F95,-0.00041874700979493973
T10,-0.00041951589988151736
F122,-0.0004254590613925524
T3,-0.0004410636824812464
F3,-0.00045142823015444924
F69,-0.00046781637989021794
F165,-0.0004741120434938573
F72,-0.0005412366155912229
C18,-0.0005598614352091413
F133,-0.0005860819408654239
F83,-0.0005903979995973474
T4,-0.0006453896719539997
F129,-0.0008091460793276494
F115,-0.0008311801678481778
C14,-0.0008399156298881438
C28,-0.0008415106881700218
C29,-0.0008962888570743122
F134,-0.0009662616432460469
