Feature,Importance
C24,-0.00029263485352051257
F80,-0.0003111666969521032
C13,-0.00031124153053641024
P62,-0.00031305737591229564
F75,-0.0003190589840393443
P1,-0.0003497496051524607
P52,-0.0003594388470110399
P93,-0.00036748714642755866
F83,-0.0003701151884656806
F103,-0.00037470353056519025
F25,-0.00037601768251858123
P106,-0.0003775321260351738
T5,-0.00037975363896265436
P73,-0.00038413033459980814
C11,-0.00039123872723902944
F137,-0.0004063750189231996
P118,-0.00040691874150371453
F159,-0.0004078247842009386
F22,-0.00041179800058839257
F60,-0.000419776013674289
F109,-0.000421202716216218
F105,-0.00042154861482797125
F84,-0.0004491049205922693
C19,-0.0004641294510591809
P40,-0.0004896861481556769
F55,-0.0004909077624107195
T6,-0.0005044157123612614
P65,-0.000509129926015417
F20,-0.0005223416251895596
F62,-0.000528452235770338
F102,-0.0005291647790560461
F26,-0.0005330074265183171
F19,-0.0005400941607204502
C29,-0.0005408155431651185
P37,-0.0005415665747136256
P46,-0.0005437776751498813
P56,-0.0005555061406184337
F160,-0.0005558784667468065
P80,-0.0005666213763359185
F24,-0.0005708244755151081
F7,-0.0005836939357816817
F52,-0.0005890435006652428
P35,-0.000607309263241218
C1,-0.0006253902410700895
F132,-0.0006442585804726786
F3,-0.0006474289137288647
P70,-0.0006571960725650694
C17,-0.0006580253494657739
P32,-0.0006600270060613589
F45,-0.0006661918236746444
P105,-0.0006662059858095315
F140,-0.0006693521599175689
P14,-0.0006817589185160511
P41,-0.000682524753589231
C9,-0.0006838507380220182
P89,-0.0006921237778396705
P77,-0.000712237023304807
C30,-0.0007433770636454451
P50,-0.0007446454300328754
F151,-0.000748705983808362
F82,-0.0007529654752600923
F27,-0.0007600317697293857
F67,-0.0007653629790806526
F99,-0.0007758265086741823
P24,-0.0007778675713824068
F50,-0.0007828834674132867
F149,-0.0007831632074531303
C31,-0.000793997892252829
F108,-0.0008094665215264474
C16,-0.0008095531216730567
C28,-0.0008107068532091421
F128,-0.0008253188697781244
F74,-0.0008330445560427613
C5,-0.0008426294803400847
F119,-0.0008594038625622247
F130,-0.0008833761472175183
P102,-0.0008924747643208164
F111,-0.0008967036880745738
T11,-0.0009054918192694661
F85,-0.0009361805040502436
F115,-0.0009387004235506868
C3,-0.000946817541488798
F127,-0.0009479496553626455
F87,-0.0009635888347237387
P55,-0.0009778030136294192
F44,-0.0009784274492488088
F134,-0.0010033004012344638
F120,-0.0010076126905080862
F163,-0.0010095921520999695
F91,-0.0010134637499804367
F23,-0.0010176272438127132
P10,-0.0010272125613682626
F2,-0.0010372045649368112
P113,-0.0010396985865831266
P116,-0.0010479085577651316
F46,-0.0010586997209442116
F94,-0.001092853104621172
P121,-0.0011075511787328018
P53,-0.001112680931033827
P29,-0.0011230211377216913
F48,-0.0011262871614349025
P33,-0.001135150629056092
P51,-0.0011510520417409077
F63,-0.001156707673519941
P9,-0.0011700837930727736
F30,-0.001182914702132587
F47,-0.001189674353467085
F152,-0.0011924758181295126
F143,-0.0011960473592781628
C25,-0.0012051699376462999
C14,-0.0012293662760552327
F166,-0.0012375540433839927
P97,-0.0012466804901261508
P18,-0.0012485521844312953
F110,-0.0012491150144635643
P78,-0.0012519578652578022
F148,-0.0012520888623777093
P122,-0.0012775198650492481
