mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.002818937041106073,0.006732855030729393,0.45836572364891276,0.0070638890604134185,-0.11459486859690035,0.019480646087995792,0.09651237092062842,0.011989325716209084,-0.0014849379459413263,0.0023811369458633666,0.4509100223112346,0.007881132743241594,-0.12615361330791774,0.0059466809870087475,0.058689200192293824,0.021747513654713568
