Feature,Importance
F12,0.0003325159290098245
F34,0.0003285821360510699
F21,0.0003245319083641007
F84,0.0003175230261184492
C4,0.0002912765829507169
C10,0.0002880042233932567
F154,0.0002777845223778996
F105,0.00024060535460108668
F47,0.0002399150047811993
F9,0.00023459450745457743
C1,0.00021705301864076708
F152,0.00021442779356104503
R1,0.0001982914010355774
F160,0.00018650317336756927
F27,0.00017740540071544685
F103,0.000167399350893227
F91,0.00014172957355640392
C3,0.00012303754156905988
F50,0.00011932971147774474
F56,9.094915094074452e-05
F10,8.877322862339554e-05
F169,8.213109719492628e-05
C15,5.6271401500485044e-05
F142,4.9548634917107036e-05
F141,3.355968764453543e-05
T6,2.937967192035984e-05
F26,5.424861344316412e-06
F164,-2.0454983623396927e-05
C8,-2.2997251378820138e-05
C31,-8.60209751671892e-05
F158,-0.00010054023535541746
F168,-0.00010969812339722829
F19,-0.00011468805060967923
F157,-0.00017015721374673553
F52,-0.00018967429131526713
F166,-0.000217090850206203
C22,-0.00022024903680941676
F85,-0.00022058078489735068
F106,-0.00023060617673733574
C26,-0.00023767570989980947
F129,-0.00025001203857142327
F22,-0.0002617713065798277
F111,-0.0002618951941017578
F43,-0.00026610939940678867
F68,-0.0002668656179225071
F89,-0.000297080855598697
F119,-0.0002973780277685023
F126,-0.0002997795329038322
F148,-0.00034611270587223684
C17,-0.0003514790685390956
F46,-0.0003529333876516105
F5,-0.0003569131414768112
C21,-0.0003624351699415662
F73,-0.00043008360412821744
F59,-0.0004330440522270163
F86,-0.0004351771171528185
F139,-0.0005039799029508795
F156,-0.000511996295819106
C30,-0.0005244606688345144
F6,-0.0005293408456197746
F13,-0.0005307953600310444
F36,-0.000554088731329161
F159,-0.0005843092522814786
F28,-0.000586418346465134
F44,-0.000588443231184721
F163,-0.0006308917065238617
C16,-0.0006365516412477401
F161,-0.0006425409359784862
F55,-0.000642921007472852
F57,-0.0006441868311540588
F33,-0.000694486655947113
F128,-0.0007198179594024356
C20,-0.0007482421498779424
C2,-0.0007633582364527048
F8,-0.0007639208801963448
C25,-0.0007749734405501308
F81,-0.0008109175831948256
F162,-0.0008320981230231616
F29,-0.0008576533153401567
T3,-0.0008630287612636511
F113,-0.0008656137950719955
T4,-0.0008739691481868039
F76,-0.0008761347808321496
F16,-0.0009486126016265306
F75,-0.0009650424644414013
F30,-0.0009652531006675957
C18,-0.0009685640290239661
F155,-0.0009751491527084432
F40,-0.0009809338619282126
F150,-0.0009908906087328084
F24,-0.0010165642308856081
F93,-0.001025628336563411
C14,-0.0010280120047220897
F95,-0.001042723684796254
F32,-0.0010450065660863484
F107,-0.0010550521327449935
F4,-0.0010782269298308834
F130,-0.0010793038153952938
F70,-0.0011045810503981014
F72,-0.0011162244687999757
F144,-0.001124493858836928
F127,-0.0011408402013819874
F80,-0.0011424253334798352
T12,-0.001182582197846438
T2,-0.0011966356596417426
F39,-0.0012092485615169846
F94,-0.0012413489554094158
F37,-0.0012481512208477152
C27,-0.0012965860908263683
F67,-0.001302878638497562
F82,-0.0013101536690089954
F97,-0.0013245106038797694
F118,-0.0013284401442273275
F20,-0.001337261742773288
F61,-0.0013761660691777422
F74,-0.0014461573917793568
F121,-0.001447319950579029
F151,-0.0014841682758258035
F18,-0.0015103312992634343
F87,-0.0015161789588717944
F109,-0.001529589453770175
F25,-0.0015500540528551987
F41,-0.0015812155220048308
F11,-0.0016595531477803683
F38,-0.001796469082067631
T8,-0.00187840105314776
F88,-0.0019957257804654295
F149,-0.002092196389039458
F58,-0.002163150200676833
F63,-0.002164656331216053
F92,-0.0022141782165165046
F131,-0.002245877270535246
F116,-0.0025947044526344774
F99,-0.002926845349350149
F71,-0.003008757428331865
