mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.14744862221685717,0.0015175106129799644,0.5419503655143367,0.006466751194296295,0.029228781627697265,0.006537094457143683,0.18076834072541645,0.02020838425759508,0.14407404787667868,0.001285496487980416,0.5236181285949825,0.009156126911501136,0.0338362648222302,0.006721618777082269,0.19072920089145914,0.022771114188132224
