mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.12042077012831442,0.004093592152787836,0.44700017631919053,0.0026684225777894584,0.042252336668052684,0.008861217156307504,0.21945593725655138,0.028579505404955553,0.12105418103174947,0.0015371455070927206,0.44098845960158295,0.0022210915486911625,0.04985746342247473,0.006366212109722976,0.23800980783741743,0.02078591450517221
