mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.10951108434464962,0.004360264707771178,0.6538912289973684,0.0036314277188077967,-0.11252934964093626,0.014589830787951914,0.10303940120900383,0.022981997544182047,0.09028315026548998,0.010093382880655649,0.6256281149881433,0.01668085368007885,-0.12588190791296583,0.006463866762546384,0.07103938531131627,0.021363498909614476
