mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
-0.015121658524958281,0.005491216377428404,0.4076418210677425,0.006782770931568293,-0.12098707165000958,0.023017484768417713,0.0732884496393299,0.01509337660202569,-0.021541032889564587,0.002411035492516171,0.3989960330551445,0.003983028205910157,-0.12977523010577782,0.005354545237171342,0.04296559022001764,0.02780261743481088
