mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.10490023330772316,0.004047620134119479,0.39762699352403696,0.005458789614506805,0.04428824283271302,0.007037190142102345,0.22493251917898127,0.02263519368641158,0.10406732500764748,0.0013830135351452933,0.3910248153079087,0.0007637748430895982,0.052059827780584045,0.007391932357864201,0.24475319591102007,0.023047992019683782
