mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.06606339552627012,0.005576789381710463,0.5747059025455487,0.003261853441874132,-0.11276087162803541,0.021246579962446586,0.11511190550351325,0.015474439763827971,0.06677122871489523,0.003445860271047245,0.5687828188524451,0.0038098117959842076,-0.11593173141261011,0.0006748401571047949,0.09181503083305798,0.0020648387220595196
