mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.13733113769436225,0.0062042088792378,0.41622848219742414,0.007449295752577686,0.05345236341339259,0.020663097826268878,0.24466937736029815,0.04171898724863661,0.13698461075026921,0.002718481693940594,0.4121958653022583,0.003390827215241816,0.06284906405755027,0.008141753764493954,0.26200517012362134,0.018682588831091956
