Feature,Importance
T9,0.0026387939687843253
F141,0.0020356329229411106
F111,0.002012341589305211
C21,0.0017722187368930165
F57,0.001670893284998387
F109,0.001643703823399667
R1,0.0016137393274812339
F32,0.0015784593833921834
F148,0.0015465547580718164
F61,0.0015334063084084138
F136,0.0015041355099599362
F65,0.0014036819856036997
F140,0.001233133982165957
F74,0.0012272341377015828
F31,0.0012203408912287994
F143,0.0012099543040867689
F45,0.0011014714204679698
F139,0.0010220849557570411
F76,0.001014642377057573
F60,0.0009585620476992407
F165,0.0009025447833358458
F83,0.0009003631014642633
T12,0.0008881857309488428
F36,0.0008682807433847639
F22,0.0008641139258813935
F102,0.0008585207531470295
F162,0.0008165300180094093
F167,0.0008000177964409882
F79,0.0007918663460382725
F48,0.0007810083860075645
F86,0.0007805335026247251
F157,0.0007630976959990043
T6,0.0007453369812694622
F144,0.0007156521353387957
C27,0.0007156273854835194
F52,0.0007118612034855643
C14,0.0006947644560035382
F26,0.0006570669967785215
F107,0.0006339756640780791
F23,0.0006337988595660037
C24,0.0006331655836112393
F9,0.0006294135082344887
F149,0.0006264823881149351
F155,0.0005931608678347855
F152,0.0005914900816735181
F13,0.0005863214687997331
F108,0.0005689857825249333
F20,0.0005589839207501779
T8,0.0005374494456401591
F122,0.000518784839307651
F166,0.0004890094774289367
T5,0.000488785759180832
F39,0.0004829355269867497
F117,0.0004765563879265411
F113,0.0004696156304877963
F130,0.0004694918195385034
C28,0.00046109501842370724
F50,0.0004532528887305043
F35,0.0004499664077979082
F18,0.00044637976940411497
F80,0.00042862168545234616
F154,0.00042808583595956853
C2,0.0004052997714675266
F77,0.0004046945247612177
F131,0.0003956642620731365
C3,0.00038994915986505506
C4,0.00038520541012276865
C10,0.0003728841034539965
F105,0.00037069539643870276
F25,0.00036708769558633223
F4,0.00034578534888312084
F153,0.00034356667613293367
F121,0.00034223645599440466
F101,0.00034198711510355915
F156,0.0003415394026509588
F94,0.0003381029948835268
F73,0.0003344975206009737
F55,0.0003199193194947547
F44,0.00030445148924536093
F46,0.0002995581885719023
C29,0.0002894869459926008
F126,0.0002889366610408617
F68,0.0002770315674825774
F151,0.0002707534734179173
F67,0.0002651577705917063
F90,0.00025862093230091256
F145,0.0002577530384033633
F169,0.0002576438689257499
F124,0.000255081578074412
F1,0.00025019673794957065
F161,0.0002433674600955671
F116,0.00024225171886387286
C25,0.00024126472336756245
F89,0.00023604213308316968
F6,0.00023012933591552985
C9,0.0002286830231986947
F24,0.0002235918018850702
F29,0.00021702505560239338
F84,0.00021679092162756318
F15,0.00021202034084508715
F98,0.00021200028910772772
C30,0.00021191001989562253
F3,0.0002089589304647088
F82,0.0002037797315246559
F104,0.00020335303709060338
C12,0.00019888697816325963
F56,0.00018627241871964627
C5,0.00017965059558722185
F133,0.00017884140127590875
F59,0.0001788086620152285
T7,0.0001784284050325269
T1,0.000175916548750088
F120,0.0001736784120656587
F16,0.00016622638451528892
F27,0.00015803453640244046
F7,0.00015690198767648322
C20,0.00014348588183936694
F17,0.00014340562445631645
C11,0.0001366511649984581
F160,0.00013275192699166994
F93,0.00012780324592791547
F62,0.00012628657263358267
F119,0.00012505734549594916
F118,0.00011585004396152954
F88,0.00011295200834999796
F164,0.0001117484575002381
F158,0.00010982474224157102
F159,0.00010240063035207302
C31,9.957107160716295e-05
F150,9.762504538259886e-05
F106,8.914817471850078e-05
C15,8.397232744421501e-05
F43,8.360245283181022e-05
F78,8.306468885685981e-05
F38,8.273966761398465e-05
F42,8.176110554052319e-05
F33,8.078911907707375e-05
T4,7.108210031339101e-05
F135,6.658485146795456e-05
F146,5.648607129122851e-05
F28,5.0797329704810323e-05
F37,5.0679914066376064e-05
F91,5.0627028096195124e-05
F75,3.564215667148929e-05
F127,3.43594356580601e-05
F92,3.406095126949893e-05
F129,2.4721082680811968e-05
F132,2.4649760527428734e-05
C8,2.0505135399750962e-05
F114,1.45918183683591e-05
F110,9.793253701384508e-06
C13,6.0747445910225295e-06
F147,-1.3951923783395159e-06
F81,-3.2670239099141794e-06
C6,-4.193334753499478e-06
F8,-7.967751956683422e-06
F95,-8.029012747412523e-06
F134,-1.2153340246756627e-05
F163,-2.6720138205416077e-05
F41,-2.8146210060842057e-05
F40,-2.9358919542765705e-05
F72,-2.971014748929246e-05
C18,-3.4533635164724076e-05
F63,-4.667578900474645e-05
F47,-4.796660409436271e-05
F142,-4.844631044849112e-05
T11,-5.352118437285114e-05
C1,-6.572999928438073e-05
C17,-6.839482414573439e-05
C26,-7.45043389855482e-05
F58,-7.972925044177347e-05
T2,-9.162989085613749e-05
F97,-0.0001050804216687462
F125,-0.00011311025502116489
F137,-0.00012222517520945608
F51,-0.00012789445442686897
F64,-0.00013199961601537691
F115,-0.00014750040237434536
F100,-0.0001557201715526757
F30,-0.0001617314715876006
F96,-0.0001743090741415765
F138,-0.00018825398900370604
F70,-0.00021535601786353275
F112,-0.0002208140758671373
F14,-0.0002218817519489491
F103,-0.00022639726759872137
F49,-0.00023791447960601618
F168,-0.00026353080819123685
F87,-0.0002747283701684866
F5,-0.00029911648952465344
F71,-0.0003105827935505179
C23,-0.000319044735453744
F12,-0.00032503207601397577
F128,-0.00034416126561345186
F10,-0.00036697893024071335
C16,-0.000381187165232455
T3,-0.0003815433020280423
F53,-0.00038332579752744513
T10,-0.0003836228283685017
F66,-0.0004217164015750452
F123,-0.0004254664359858884
F34,-0.0004417977861480793
F69,-0.00048213319556820176
F2,-0.0005066032858153324
F85,-0.0005372121724714241
F21,-0.0006147069415531669
F11,-0.0006734935046086354
F54,-0.0006844162916641805
C7,-0.0006924104532291864
C19,-0.0007657735299189782
C22,-0.0011674833907234562
F99,-0.0011939407399258251
F19,-0.0013452870701305742
