mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.13267428605601247,0.0018932799909496627,0.49350730425266925,0.00868208750439308,0.027559318950067625,0.007137145730001948,0.17492935681032176,0.021216860739675228,0.12813968274281598,0.0016492718076761513,0.4769622186198037,0.006225187729579357,0.028619300179081764,0.006616779681522803,0.17435313595389687,0.02189073630065361
