mean_train_r2,std_train_r2,mean_train_corr,std_train_corr,mean_val_r2,std_val_r2,mean_val_corr,std_val_corr,mean_final_train_r2,std_final_train_r2,mean_final_train_corr,std_final_train_corr,mean_test_r2,std_test_r2,mean_test_corr,std_test_corr
0.0662098250085674,0.006374643343456305,0.573245525516078,0.0033733704464307167,-0.11131998417276039,0.02110417249553142,0.11898820003621653,0.021067005567204408,0.06702099035039244,0.004468453155290862,0.5694751473301053,0.0038278187453479376,-0.1150034353695925,0.002648225014249782,0.09444391348326116,0.0053904358857208255
