Feature,Importance
F116,-0.0013170434516271534
F162,-0.001361415614212147
F165,-0.0013994627370439883
T4,-0.001411793385575688
C11,-0.0014270174310368588
F121,-0.001436955583566002
F44,-0.0014435592655001272
F29,-0.0014572695398967106
F63,-0.0014869984463724783
F41,-0.0015032449358004297
C21,-0.0016019031439798326
F130,-0.0016249019085134986
F92,-0.001670212253598713
F32,-0.0016805290441024745
F16,-0.0016833562155837533
F7,-0.0017048052942978398
F127,-0.001739168004554692
F23,-0.0017965392995366702
C30,-0.0018030834297566578
F72,-0.001837528984546699
T9,-0.0018715261116973192
T8,-0.0019040790276346532
F155,-0.0020423775512205646
F20,-0.002054135626300679
F75,-0.0021033303951391246
C25,-0.00210892486262555
F129,-0.0021241067287729454
C17,-0.002127652053395135
F62,-0.002146186226073432
F113,-0.0021933029188863974
F105,-0.002215572197644411
F80,-0.002223675582923912
F161,-0.0022422539691843825
T12,-0.002254844577628612
F42,-0.0022695053020220348
F37,-0.002272024999245126
F168,-0.002282473636529181
F38,-0.002288063547686692
F156,-0.0024618396132050522
T6,-0.0027106171155297787
F67,-0.0027251199871773492
F131,-0.003030846452626079
C27,-0.0030807317441208237
F109,-0.0031283071465815658
F71,-0.003192637659028641
C18,-0.003200003619024816
F150,-0.003231553153790445
F70,-0.0035539400224570807
F36,-0.0037894937659107343
F107,-0.0039459409890587605
F25,-0.004520086871984219
